stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1160,offset_+1,1,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_001,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.6001354455947876,0.5871022939682007,0.02794627845287323,0.1671714044113802,0.3107287955555866,0.7769379792390047,0.08065851610433687,0.9193414838956632,0.9514176954731575,0.8616751491156657,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3437739877304692,0.3240847991659418,0.6017923454755545,0.5789084503072837,0.8218031875963191,0.7288792132931824,0.6775387665089729,0.5122733914096558,False,1,0.5122733914096558
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1161,offset_+2,1,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_001,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.7248886823654175,0.5925025939941406,0.036704257130622864,0.19158355130496685,0.1844263303620978,0.7138558846932871,0.07846788323723929,0.9215321167627607,0.9377230755545944,0.8313160040898643,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7302573765185266,0.30708962580118004,0.3992209532667883,0.45130443983145824,0.6210777693659154,0.7838469078916174,0.5447110815717705,0.4877882603912472,False,1,0.4877882603912472
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1162,offset_+3,1,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_001,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.7548030018806458,0.4781290292739868,0.027197495102882385,0.16491663076500923,0.3183422518445879,0.7823605007595487,0.07544776722545922,0.9245522327745408,0.9609149489520235,0.8678384966032909,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8229314255357141,0.6670323236935061,0.6205024015247831,0.5866003631656009,0.8390574957785837,0.8596281202895325,0.7696551012711814,0.7120294726786989,True,0,0.7420294726786989
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1160,offset_+1,111,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_111,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, thin orange hairlike quills rising from the top square, realistic studio object photo",,openai/clip-vit-large-patch14,0.6473433375358582,0.5862818956375122,0.027622994035482407,0.16620166676505504,0.25295571436246056,0.7757890489366318,0.07705893636559547,0.9229410636344045,0.9416189752992252,0.8604582393533711,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.49002322764775147,0.3266666579129075,0.6098392045227998,0.5205400182541584,0.8181473242784923,0.8192004180617406,0.582498427763489,0.530077764800227,False,1,0.530077764800227
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1161,offset_+2,111,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_111,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, thin orange hairlike quills rising from the top square, realistic studio object photo",,openai/clip-vit-large-patch14,0.7730403542518616,0.5536705851554871,0.038914211094379425,0.19726685249777628,0.11055876038185158,0.7357324670862267,0.0746718336228158,0.9253281663771842,0.903814163682267,0.83570730115727,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8794304305267315,0.42929704374922506,0.35206106028451223,0.37667566549088405,0.690688428014738,0.879097964798565,0.2158197147777452,0.5317143421304776,False,1,0.5317143421304776
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1162,offset_+3,111,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_111,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small centered face peeking from under the top tuft, thin orange hairlike quills rising from the top square, realistic studio object photo",,openai/clip-vit-large-patch14,0.8119590878486633,0.5016041994094849,0.03234850615262985,0.1798569046565348,0.2333279923618394,0.6686316596137152,0.07984256989862976,0.9201574301013702,0.9400979481098958,0.8109589369836305,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.5931540976127936,0.49652837763499114,0.5007100328303034,0.47717558034357516,0.7493530601516384,0.5677455889489328,0.622499402998103,True,0,0.652499402998103
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1160,offset_+1,55,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_055,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, realistic studio object photo",,openai/clip-vit-large-patch14,0.5866946578025818,0.5813455581665039,0.030172189697623253,0.17370143838674237,0.2806836663797667,0.7238424795645256,0.08447561093493587,0.9155243890650642,0.9464757373916475,0.8354577994551384,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.30213465757454167,0.34220170424436647,0.547606284768736,0.548553706461029,0.6528548282391617,0.6331000866065521,0.6296054280937985,0.4722668792462744,False,1,0.4722668792462744
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1161,offset_+2,55,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_055,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, realistic studio object photo",,openai/clip-vit-large-patch14,0.7462986707687378,0.6004948019981384,0.037457771599292755,0.1935401033359566,0.18839694160592937,0.6562143961588541,0.07893380578605795,0.9210661942139421,0.9287053651199055,0.8034107192703451,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7965851535464034,0.2819375120403268,0.3829855328191667,0.45531596817318243,0.43766420364938935,0.7721559081103905,0.4572459596774298,0.4629986635902316,False,1,0.4629986635902316
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1162,offset_+3,55,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_055,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, realistic studio object photo",,openai/clip-vit-large-patch14,0.8090901374816895,0.5079425573348999,0.027853868901729584,0.16689478392606996,0.21108757562861327,0.7398003472222223,0.08630850210743908,0.9136914978925609,0.955241515010604,0.8437504835145171,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.991112040947431,0.5732067814872249,0.604087735433145,0.4782404288881657,0.7036323061070722,0.5871089012666661,0.7146269880001141,0.6361194917914236,True,0,0.6661194917914236
stage2_aux_seed_validation,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1160,offset_+1,57,1159_7_ronda_10_hybrid_repair_cube_hybrid_ablation_057,ronda_10_hybrid_repair_cube_hybrid_ablation,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, thin orange hairlike quills rising from the top square, soft macro product photo",,openai/clip-vit-large-patch14,0.7345718145370483,0.5828028917312622,0.03205978125333786,0.1790524539159904,0.19212073714669298,0.7881266276041666,0.08160855459622184,0.9183914454037782,0.9571127661880674,0.8675165415508108,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7602555539818917,0.3376153596960295,0.5032036900188548,0.4590781373791872,0.8574051462615062,0.7050407023025735,0.7327767404807631,0.539590784600482,False,1,0.539590784600482
