stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,226,9338_round38_targeted_repair_9338_no_dragon_tokens_226,round38_targeted_repair_9338_no_dragon_tokens,"small quilled fantasy hamster creature, pointed orange muzzle, blue green belly patch, rainbow scale quills, little paws tucked near chest, painted multicolor aura rising behind, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8357473611831665,0.6972593069076538,0.03382524847984314,0.18391641710256085,0.3266589347497916,0.7598566125940392,0.06319112423295446,0.9368088757670455,0.9766878636455913,0.8651561549149018,0.8817211632843716,0.61720481429906,9.0,0.2900542495479204,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8431452154042367,0.6348044407799829,0.5136648416181917,0.5751682278754082,0.6632789194924461,0.5532190807106956,0.7347857967929449,0.6581845245033677,False,1,0.6581845245033677,0.800729698539256,0.2636356266163492,0.6316613903910674
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,226,9338_round38_targeted_repair_9338_no_dragon_tokens_226,round38_targeted_repair_9338_no_dragon_tokens,"small quilled fantasy hamster creature, pointed orange muzzle, blue green belly patch, rainbow scale quills, little paws tucked near chest, painted multicolor aura rising behind, vertical storybook illustration",,openai/clip-vit-large-patch14,0.797890841960907,0.6562623977661133,0.025755181908607483,0.16048421077666014,0.4034599109446855,0.753477308485243,0.07404798387565326,0.9259520161243467,0.9841363463137774,0.8599752637246362,0.8546065626556946,0.5982245938589862,13.0,0.4401486988847584,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6480979942406548,0.9011761088298591,0.7658066393657721,0.810433630470464,0.643644712696659,0.26727003023810936,0.8494018486605351,0.7243966182773526,False,1,0.7243966182773526,0.5908755128953654,0.19454234853359764,0.6156904509239083
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,226,9338_round38_targeted_repair_9338_no_dragon_tokens_226,round38_targeted_repair_9338_no_dragon_tokens,"small quilled fantasy hamster creature, pointed orange muzzle, blue green belly patch, rainbow scale quills, little paws tucked near chest, painted multicolor aura rising behind, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8349516987800598,0.6850109100341797,0.02871774509549141,0.16946310836135223,0.3994070343410087,0.7476993136935765,0.06444773145707826,0.9355522685429217,0.9719453953701872,0.8582970642261695,0.8574223183410945,0.6001956228387662,10.0,0.33461270062805304,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8390457434005073,0.7143866818425977,0.669189387566772,0.7980184022653897,0.6258612142664567,0.5201224344998516,0.6618094586515156,0.7079812726507759,True,0,0.737981272650776,0.6126681302539561,0.20171744188085747,0.6280482639268079
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,380,9338_round38_targeted_repair_9338_no_dragon_tokens_380,round38_targeted_repair_9338_no_dragon_tokens,"small quilled fantasy hamster creature, orange snout and dark glossy eyes, turquoise chest oval, colorful scale spines around the back, tiny paws near belly, painted multicolor aura rising behind, soft painterly fantasy portrait",,openai/clip-vit-large-patch14,0.8235734701156616,0.6958561539649963,0.0319281630218029,0.17868453492622943,0.26917258659208815,0.7728644476996528,0.07006592696483678,0.9299340730351632,0.9826698986702087,0.8697999067611926,0.869988249326369,0.6089917745284582,14.0,0.26255270218474513,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7804219732190759,0.6439212302573156,0.569962407421271,0.3990695698489649,0.7033144029987038,0.37214984171669935,0.8268363884636182,0.6320503946487891,False,1,0.6320503946487891,0.7099224933140981,0.2337378789813021,0.5966034829087016
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,380,9338_round38_targeted_repair_9338_no_dragon_tokens_380,round38_targeted_repair_9338_no_dragon_tokens,"small quilled fantasy hamster creature, orange snout and dark glossy eyes, turquoise chest oval, colorful scale spines around the back, tiny paws near belly, painted multicolor aura rising behind, soft painterly fantasy portrait",,openai/clip-vit-large-patch14,0.8029862642288208,0.7121894955635071,0.02645840495824814,0.16266039763337645,0.34280072513714377,0.7573016131365741,0.05497991348175927,0.9450200865182408,0.9824393590445861,0.8680306280017599,0.8774707077220537,0.6142294954054376,23.0,0.08471001757469244,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6743510141809363,0.5377976336856096,0.7423898232684935,0.6246155787065804,0.655415148326274,0.7694867672063563,0.8232888818283738,0.6522865538032299,False,1,0.6522865538032299,0.7678331826413828,0.252804638833516,0.6216596223977788
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,380,9338_round38_targeted_repair_9338_no_dragon_tokens_380,round38_targeted_repair_9338_no_dragon_tokens,"small quilled fantasy hamster creature, orange snout and dark glossy eyes, turquoise chest oval, colorful scale spines around the back, tiny paws near belly, painted multicolor aura rising behind, soft painterly fantasy portrait",,openai/clip-vit-large-patch14,0.8661631941795349,0.697417676448822,0.025095757097005844,0.15841640412850508,0.430292115160635,0.7653944227430555,0.05534458501391576,0.9446554149860842,0.9761161094908221,0.8702801073776689,0.8862331122336554,0.7710208585919376,6.0,0.7821922667612629,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9998559703071579,0.6337754568947923,0.7880572323491528,0.8926290613118472,0.680323178208952,0.7598820120758354,0.7259877359290259,0.7747985724017653,True,0,0.8047985724017653,0.8356500495850081,0.8235687820542039,0.8047723042167004
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,328,9338_round38_targeted_repair_9338_no_dragon_tokens_328,round38_targeted_repair_9338_no_dragon_tokens,"compact rainbow quilled hamster, pointed orange muzzle, blue green belly patch, rainbow back bristles, small clawed paws close to torso, painted multicolor aura rising behind, soft painterly fantasy portrait",,openai/clip-vit-large-patch14,0.7347025871276855,0.7325778007507324,0.03691304475069046,0.19212767825248517,0.22982325103633747,0.7223685935691551,0.06878900058425118,0.9312109994157488,0.9765374465845352,0.846297206218539,0.8469281835599572,0.59284972849197,10.0,0.3494897959183674,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.32253468919835654,0.40532747983373607,0.42530772665764816,0.27853025212103333,0.5478983849786487,0.40578165589396104,0.7324712032790988,0.41769623539513373,False,1,0.41769623539513373,0.5314484900058289,0.1749763446174096,0.4159719651613476
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,328,9338_round38_targeted_repair_9338_no_dragon_tokens_328,round38_targeted_repair_9338_no_dragon_tokens,"compact rainbow quilled hamster, pointed orange muzzle, blue green belly patch, rainbow back bristles, small clawed paws close to torso, painted multicolor aura rising behind, soft painterly fantasy portrait",,openai/clip-vit-large-patch14,0.826251745223999,0.6816161274909973,0.028799017891287804,0.1697027338945599,0.3620439389672276,0.7525075276692709,0.05762664870799262,0.9423733512920074,0.9831039290282912,0.8650798462090327,0.8595843600233809,0.6017090520163666,10.0,0.5229129662522203,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7942211847716699,0.7364438053582293,0.6666109017046695,0.6835635592305364,0.6406599236408859,0.6997767912371314,0.8335151777218083,0.7205594244622262,False,1,0.7205594244622262,0.6294013103873378,0.20722674475521813,0.6256357005924855
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,328,9338_round38_targeted_repair_9338_no_dragon_tokens_328,round38_targeted_repair_9338_no_dragon_tokens,"compact rainbow quilled hamster, pointed orange muzzle, blue green belly patch, rainbow back bristles, small clawed paws close to torso, painted multicolor aura rising behind, soft painterly fantasy portrait",,openai/clip-vit-large-patch14,0.7765398621559143,0.7283264398574829,0.035835836082696915,0.18930355538842084,0.31174024285579083,0.6789601643880209,0.061451408062055325,0.9385485919379447,0.9587491201633652,0.8257739051855632,0.833793557685158,0.5836554903796105,8.0,0.42507858889276984,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5380918614624757,0.4329501010588426,0.4556966454859248,0.5294676101420228,0.41429602636911544,0.5990398984731297,0.45874730076742676,0.47961307918149576,False,1,0.47961307918149576,0.429792697451835,0.14150676228763673,0.4160521318137255
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,546,9338_round38_targeted_repair_9338_no_dragon_tokens_546,round38_targeted_repair_9338_no_dragon_tokens,"small orange teal scale-quilled hamster, orange snout and dark glossy eyes, turquoise chest oval, painted rainbow bristles behind shoulders, tiny forepaws near the belly, soft rainbow flame shapes behind, storybook creature painting",,openai/clip-vit-large-patch14,0.8279196619987488,0.7176733016967773,0.04244723170995712,0.20602725962832472,0.14673116611755102,0.7119140625,0.05615294912260718,0.9438470508773928,0.9649807077725561,0.8437039374865987,0.8489422507725957,0.6414192643144367,6.0,0.43719896257873286,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8028147517115426,0.5021673723422919,0.27574155319112736,0.023993216533449897,0.5157214544758788,0.7385912376784842,0.5546379674240208,0.5133786651128358,False,1,0.5133786651128358,0.5470364177252319,0.35178295524278114,0.4979717688862374
