target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,1,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.7996183633804321,0.37351393699645996,0.008767629973590374,0.09363562342180659,0.8200574231724082,0.754087660047743,0.0655858823016027,0.9344141176983973,0.9887106466220487,0.8641265175403331,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9429447455733704,0.9675474209976336,0.959302992803527,0.9843887325347629,0.7827871153646278,0.897124425520391,0.9050138285926171,0.9373419396329424,True,0,0.9673419396329425,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_01_candidate_001.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_01_candidate_001.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,428,"tiny face mostly hidden below orange spiky fur, small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, soft amber bristles forming a low square cap on top, soft timber block texture, soft shallow depth of field",,openai/clip-vit-large-patch14,0.8172206282615662,0.36323851346969604,0.011397957801818848,0.1067612186227698,0.8333242972708231,0.6342632152416088,0.06964529895824703,0.930354701041753,0.9928888318302092,0.8096203585893794,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9864790499719395,1.0,0.8448369366664017,1.0,0.5294883634248004,0.7925862401043323,0.9596504347590394,0.9058498497552969,True,0,0.935849849755297,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_02_candidate_428.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_02_candidate_428.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,34,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, upward orange quills emerging from the top square, centered square crop with gentle shadows",,openai/clip-vit-large-patch14,0.7527411580085754,0.4105863571166992,0.007915479131042957,0.08896897847588764,0.8188149670347223,0.7599425139250578,0.06279140948054868,0.9372085905194514,0.970975782328,0.8641922944136841,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8270070215478716,0.8504626468637657,1.0,0.9829267215941785,0.7951637817644874,0.969087749962423,0.67310146770532,0.8876889600662288,True,0,0.9176889600662288,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_03_candidate_034.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_03_candidate_034.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,62,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, pinpoint dark eyes and tiny nose recessed into the top front edge, upward orange quills emerging from the top square, soft shallow depth of field",,openai/clip-vit-large-patch14,0.7995926141738892,0.3917599618434906,0.010262381285429,0.10130341201276984,0.7581702337381592,0.7818654378255209,0.06159102799126343,0.9384089720087365,0.9792371241305027,0.8761300120506427,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9428810620756368,0.9099215176677018,0.8924335285344782,0.9115654389870176,0.8415069905466642,1.0,0.7811320254670867,0.9096798102271331,False,1,0.9096798102271331,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_04_candidate_062.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_04_candidate_062.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,423,"tiny face mostly hidden below orange spiky fur, small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, soft amber bristles forming a low square cap on top, matte balsa wood surface, soft shallow depth of field",,openai/clip-vit-large-patch14,0.750948965549469,0.3909863531589508,0.010542456991970539,0.10267646756667537,0.8259870901257635,0.6795507360387733,0.06942451554517608,0.930575484454824,0.989787917224354,0.8294568342215072,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8225745321732126,0.9123647840582845,0.8804593474244887,0.9913662327433214,0.6252223558912816,0.7982718593261547,0.9191009038897734,0.8678771631547499,True,0,0.89787716315475,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_05_candidate_423.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\1159_7\rank_05_candidate_423.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,1,"tiny clawed paws close to the torso, small upright orange spiny animal, pointed snout and dark eye, glowing teal oval belly, rainbow quills rising behind the back, painterly multicolor background",,openai/clip-vit-large-patch14,0.8223198652267456,0.5461530089378357,0.021271346136927605,0.14584699563901754,0.5162722911439503,0.7619351987485533,0.05213142449680536,0.9478685755031946,0.9741301191432593,0.869450864691619,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,1.0,0.8347505377249355,0.8112759472245049,0.8221230613735584,0.7773027097672107,0.8000815829856001,0.9027986720975412,True,0,0.9327986720975412,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_01_candidate_001.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_01_candidate_001.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,26,"small upright orange spiny animal, pointed snout and dark eye, glowing teal oval belly, tiny clawed paws close to the torso, curved rainbow spines behind the body, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7933318018913269,0.5699190497398376,0.018935207277536392,0.13760525890218148,0.5317348393918825,0.7673385054976851,0.05586516085250663,0.9441348391474934,0.9686792654419952,0.8694853742639801,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8869853750399691,0.9018889299262534,0.9005244094292553,0.8545200624887959,0.8322737773700928,0.6856689414947714,0.7505154445670232,0.8558406921098304,True,0,0.8858406921098304,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_02_candidate_026.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_02_candidate_026.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,51,"small upright orange spiny animal, pointed snout and dark eye, glowing teal oval belly, small clawed forepaws beside the belly, curved rainbow spines behind the body, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8043116331100464,0.5847679972648621,0.019703159108757973,0.1403679418840284,0.5552192192286401,0.7823130289713541,0.0529278983626677,0.9470721016373322,0.9486611554068681,0.8732483296915492,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9297920121357238,0.8405894420020241,0.8784765860383974,0.9201988375708365,0.860405094362058,0.7577555605561952,0.5684851668787205,0.8530475941613258,True,0,0.8830475941613258,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_03_candidate_051.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_03_candidate_051.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,6,"small upright orange spiny animal, pointed snout and dark eye, glowing teal oval belly, tiny clawed paws close to the torso, rainbow quills rising behind the back, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7639058232307434,0.5625033378601074,0.019451284781098366,0.1394678628971505,0.54154460449542,0.7815766511140048,0.05586291231946234,0.9441370876805376,0.9599466621471079,0.8741468061189119,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7722634667866358,0.9325025030468398,0.8856597419310217,0.8819550367279045,0.8590217262056433,0.6857241252400326,0.6711074385204605,0.8427420863054844,True,0,0.8727420863054844,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_04_candidate_006.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_04_candidate_006.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,198,"animal proportions, small body, short limbs, small upright orange spiny animal, pointed snout and dark eye, glowing teal oval belly, tiny paws tucked close to the chest, rainbow quills rising behind the back, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8007895350456238,0.5938881635665894,0.020830320194363594,0.14432712910040021,0.5432266220627866,0.7807255497685186,0.05092368187512283,0.9490763181248771,0.983278192540275,0.8801588472475953,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9160605466280981,0.8029395329335512,0.8468799601890024,0.8866591359742556,0.8574228371468856,0.8069432620142972,0.8832675749623483,0.8523026136400258,False,1,0.8523026136400258,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_05_candidate_198.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-195542_notebook_ronda_07_doe_long\9338\rank_05_candidate_198.png
