stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1,1159_29_round46_palm_minimal_ladder_control_best_001,round46_palm_minimal_ladder_1159_29_control_best,"single slender palm tree rising from shallow turquoise ocean, gentle surf and reflective foreground water, low sun reflection behind the tree, shallow turquoise sea, muted colors",,1159,0,openai/clip-vit-large-patch14,0.924449622631073,0.4507840871810913,0.01873445324599743,0.13687385888473164,0.7823966318373163,0.8583899603949652,0.10511333131042942,0.8948866686895706,0.9778489302033708,0.8950556022597582,0.8950556022597582,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_control_best_seed_01159_offset_+000.png,1.0,1.0,1.0,1.0,0.9284177179981906,1.0,1.0,0.9935575946198372,True,0,1.0235575946198372,0.993329350710377,0.5,0.9417956230784111,0.9417956230784111
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,45,1159_29_round46_palm_minimal_ladder_target_like_only_water_045,round46_palm_minimal_ladder_1159_29_target_like_only_water,"single slender palm tree rising from shallow turquoise ocean, gentle surf, only water visible at the base, low sun reflection, muted colors",,1159,0,openai/clip-vit-large-patch14,0.9187095761299133,0.5557383894920349,0.023220667615532875,0.15238329178598575,0.7294655524205077,0.8603685167100693,0.11269863113858875,0.8873013688614113,0.9606050450819459,0.8898423206374143,0.8898423206374143,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_target_like_only_water_seed_01159_offset_+000.png,0.9151828375199378,0.7525518549747049,0.8915126962933404,0.9147577160162793,0.9386680173678307,0.6413750787408569,0.813705067937291,0.848356686377466,False,1,0.848356686377466,0.9441256865080334,0.5,0.8264020703211795,0.8264020703211795
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,9,1159_29_round46_palm_minimal_ladder_simple_no_shore_009,round46_palm_minimal_ladder_1159_29_simple_no_shore,"single palm tree in shallow turquoise ocean water, sunset, no shore",,1159,0,openai/clip-vit-large-patch14,0.907575249671936,0.6146094799041748,0.03230211138725281,0.1797278814965914,0.6932308534818131,0.8557682743778935,0.10780161149561265,0.8921983885043874,0.955377147701306,0.8884405889868489,0.8884405889868489,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_simple_no_shore_seed_01159_offset_+000.png,0.7506576936728415,0.6137529510961215,0.7002393707271557,0.8564039372717639,0.9148355589648401,0.8729009674535445,0.7572252908743455,0.7341550135465459,False,1,0.7341550135465459,0.9308959516821581,0.5,0.7564607743280009,0.7564607743280009
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,25,1159_29_round46_palm_minimal_ladder_turquoise_reflective_025,round46_palm_minimal_ladder_1159_29_turquoise_reflective,"single slender palm tree in shallow turquoise ocean, reflective foreground water, sunset, no beach",,1159,0,openai/clip-vit-large-patch14,0.9076200127601624,0.6075448393821716,0.03209308907389641,0.1791454411194893,0.6754227501003602,0.8544147632740162,0.10936686792115098,0.890633132078849,0.9568115835515614,0.8875705564112166,0.8875705564112166,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_turquoise_reflective_seed_01159_offset_+000.png,0.7513191304968174,0.630409078133783,0.7043134968724507,0.8277250699148437,0.9078234290047466,0.7988973057557975,0.7727222700869719,0.7337784477911813,False,1,0.7337784477911813,0.9226844653674668,0.5,0.7539431500217758,0.7539431500217758
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,44,1159_29_round46_palm_minimal_ladder_target_like_no_land_044,round46_palm_minimal_ladder_1159_29_target_like_no_land,"single slender palm tree rising from shallow turquoise ocean, gentle surf, low sun reflection, no beach, no land, muted colors",,1159,0,openai/clip-vit-large-patch14,0.8952823877334595,0.5901893377304077,0.025441542267799377,0.1595040509447938,0.7101650864623078,0.8488204390914351,0.11331011963336107,0.886689880366639,0.9583763983359954,0.8839859353866686,0.8839859353866686,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_target_like_no_land_seed_01159_offset_+000.png,0.5690135783908326,0.671327712197864,0.8417035274860708,0.8836754894991953,0.8788409344431726,0.6124645520304295,0.7896278027963417,0.6910313460340457,False,1,0.6910313460340457,0.88885232239852,0.5,0.7196768309713322,0.7196768309713322
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,40,1159_29_round46_palm_minimal_ladder_target_like_no_beach_040,round46_palm_minimal_ladder_1159_29_target_like_no_beach,"single slender palm tree rising from shallow turquoise ocean, gentle surf, low sun reflection, no beach, muted colors",,1159,0,openai/clip-vit-large-patch14,0.9053056836128235,0.6130319833755493,0.02600211277604103,0.16125170627327026,0.7056715088784176,0.8383127848307291,0.11705492786005219,0.8829450721399478,0.9582467966212368,0.8779208877470572,0.8779208877470572,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_target_like_no_beach_seed_01159_offset_+000.png,0.7171217017333872,0.6174721753794267,0.8294788113663952,0.876438856112361,0.8244039689533923,0.4354139955788421,0.7882276460175094,0.7096221836542559,False,1,0.7096221836542559,0.8316095741549518,0.5,0.7144315472828549,0.7144315472828549
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,41,1159_29_round46_palm_minimal_ladder_target_like_clouds_041,round46_palm_minimal_ladder_1159_29_target_like_clouds,"single slender palm tree rising from shallow turquoise ocean, gentle surf, low sun reflection, shadowed clouds, muted colors",,1159,0,openai/clip-vit-large-patch14,0.9013033509254456,0.593454897403717,0.028966234996914864,0.1701946973231389,0.6989480243464531,0.8262911196108217,0.113532334802371,0.886467665197629,0.9667561229632778,0.8754459112366955,0.8754459112366955,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_target_like_clouds_seed_01159_offset_+000.png,0.6579816752935291,0.6636285834738618,0.7669232690554584,0.8656110932148625,0.7621233724978115,0.6019584548036655,0.8801584586868855,0.7026389236171551,False,1,0.7026389236171551,0.8082504077131096,0.5,0.7038406898576206,0.7038406898576206
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,39,1159_29_round46_palm_minimal_ladder_target_like_short_039,round46_palm_minimal_ladder_1159_29_target_like_short,"single slender palm tree rising from shallow turquoise ocean, gentle surf, low sun reflection, muted colors",,1159,0,openai/clip-vit-large-patch14,0.8903596997261047,0.6150508522987366,0.027853062376379967,0.16689236763968557,0.6793074485902055,0.8430735270182291,0.11613102978577236,0.8838689702142276,0.9641036953171425,0.8815579657966113,0.8815579657966113,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_target_like_short_seed_01159_offset_+000.png,0.4962740233237949,0.6127123383923553,0.7900228140607016,0.8339811405544567,0.8490679283620897,0.47909491546945193,0.8515028613746476,0.6326986158792701,False,1,0.6326986158792701,0.865936813692706,0.5,0.6794275050439342,0.6794275050439342
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,24,1159_29_round46_palm_minimal_ladder_turquoise_ripples_024,round46_palm_minimal_ladder_1159_29_turquoise_ripples,"single slender palm tree in shallow turquoise ocean, soft ripples, sunset, no beach",,1159,0,openai/clip-vit-large-patch14,0.8764441013336182,0.6329203248023987,0.03128794953227043,0.1768840002155945,0.6866216457982164,0.8722070764612267,0.11151352302186557,0.8884864769781344,0.9614946349944272,0.8957623783487845,0.8957623783487845,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_turquoise_ripples_seed_01159_offset_+000.png,0.29065172224585545,0.570581928049466,0.7201321040205986,0.8457602102879225,1.0,0.6974057320665988,0.8233157844981125,0.5674731091867787,False,1,0.5674731091867787,1.0,0.5,0.6791344033283316,0.6791344033283316
seed_sweep,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,26,1159_29_round46_palm_minimal_ladder_turquoise_sun_reflection_026,round46_palm_minimal_ladder_1159_29_turquoise_sun_reflection,"single slender palm tree in shallow turquoise ocean, low sun reflection, sunset, no beach",,1159,0,openai/clip-vit-large-patch14,0.887387752532959,0.641994833946228,0.03426136448979378,0.18509825631213758,0.6705209971152323,0.8560937952112267,0.11577471435365837,0.8842252856463416,0.9569519378690373,0.886111445395079,0.886111445395079,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_turquoise_sun_reflection_seed_01159_offset_+000.png,0.45235937421558964,0.5491871838111299,0.6626740072904538,0.8198310948706915,0.9165219835397934,0.49594113073848145,0.7742385929953403,0.5886658094706594,False,1,0.5886658094706594,0.9089131762500191,0.5,0.6659218588429877,0.6659218588429877
