target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,63,"pale wood cube with hidden hedgehog face, tiny face hidden under orange top fur, tan orange spines rising from the top",,openai/clip-vit-large-patch14,0.782916784286499,0.4005761742591858,0.010309732519090176,0.10153685300958552,0.7974629842282097,0.7003925464771412,0.06737631268872414,0.9326236873112759,0.9770282801200586,0.8370005924976719,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.949894606490413,0.8781435690720509,0.9086972251923037,0.944282496738245,0.5498076850417501,0.8981198075974443,0.7936602489344374,0.8685575556303371,True,0,0.8985575556303371,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_01_candidate_063.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_01_candidate_063.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,74,"pale wood cube with hidden hedgehog face, face mostly covered by amber spines, amber spiky fur on the top surface",,openai/clip-vit-large-patch14,0.7422396540641785,0.3681318759918213,0.01443459838628769,0.12014407345469726,0.7709938719685554,0.7059461805555557,0.07120338281639624,0.9287966171836037,0.960214430800969,0.8347974834244553,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.817805730453329,1.0,0.7648145281974411,0.907794061537205,0.5646593871613712,0.7828261088093371,0.5757891210000786,0.8444200288355,True,0,0.8744200288355001,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_02_candidate_074.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_02_candidate_074.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,70,"pale wood cube with hidden hedgehog face, tiny nose barely visible below orange quills, amber spiky fur on the top surface",,openai/clip-vit-large-patch14,0.7073702216148376,0.39109066128730774,0.01242675818502903,0.11147537030675893,0.8378810739746566,0.6341304072627314,0.06536104743950827,0.9346389525604917,0.9828307341130474,0.8090484634870108,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7045759102789181,0.913769883031706,0.8318463770462514,1.0,0.37260739789171404,0.9588313641851346,0.8688475051211817,0.8420446307897175,True,0,0.8720446307897175,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_03_candidate_070.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_03_candidate_070.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,66,"pale wood cube with hidden hedgehog face, small dark eyes buried in the top front edge, amber spiky fur on the top surface",,openai/clip-vit-large-patch14,0.7914069294929504,0.38921424746513367,0.015442851930856705,0.1242692718690212,0.7713092990768873,0.6565500895182291,0.0724891896707685,0.9275108103292315,0.9632233502531956,0.8127209939490733,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.977464244062742,0.9208174415712601,0.7329159071625198,0.9082288869098928,0.4325628140703517,0.7440900984353014,0.6147782104393396,0.8173411563949563,True,0,0.8473411563949563,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_04_candidate_066.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_04_candidate_066.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,62,"pale wood cube with hidden hedgehog face, tiny face hidden under orange top fur, amber spiky fur on the top surface",,openai/clip-vit-large-patch14,0.726083517074585,0.3869660794734955,0.012707154266536236,0.1127260141517309,0.8067929104758679,0.5866320574725116,0.07027436586586339,0.9297256341341367,0.97690231552056,0.78476886091369,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7653426888279009,0.9292612588894806,0.8221756145631924,0.9571440693508281,0.24558582385612274,0.8108135239573686,0.7920280201180764,0.814546769909697,True,0,0.844546769909697,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_05_candidate_062.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\1159_7\rank_05_candidate_062.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,153,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8266381621360779,0.560587465763092,0.015431376174092293,0.12422309034190179,0.680198047527741,0.8541101526331017,0.04850341835661372,0.9514965816433862,0.989212960204528,0.9152159643009866,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7974877652128306,1.0,0.8845973584050503,1.0,0.902137118768107,0.9090137768947256,0.9438291352643242,0.9189938717378109,True,0,0.9489938717378109,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_01_candidate_153.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_01_candidate_153.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,195,"rainbow dragon hamster with orange snout and blue green oval belly, colorful bristles around the shoulders, small paws near the belly, painterly fantasy background",,openai/clip-vit-large-patch14,0.836198091506958,0.5788998603820801,0.013900186866521835,0.11789905371342824,0.6573449027164033,0.7557474772135416,0.05219457662238091,0.9478054233776191,0.9813180986622828,0.8680818826607168,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8378336974526739,0.8974437633272936,0.9569877962043136,0.9285944606862933,0.6636059390906074,0.8126636138526572,0.860354956503206,0.8488833981617205,True,0,0.8788833981617206,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_02_candidate_195.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_02_candidate_195.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,201,"rainbow dragon hamster with orange snout and blue green oval belly, orange yellow blue spines, tiny clawed paws, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8411169052124023,0.5714863538742065,0.019333716481924057,0.1390457352165972,0.5977347930971646,0.8146435772931134,0.06203525389461929,0.9379647461053807,0.9859199672800576,0.8920612643747958,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8585926504492063,0.9389621635046126,0.7149244398468284,0.7423403560083573,0.8064299947647853,0.5557927913745307,0.9090115670821004,0.8191536329937664,True,0,0.8491536329937664,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_03_candidate_201.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_03_candidate_201.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,157,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration",,openai/clip-vit-large-patch14,0.7781497836112976,0.5862815380096436,0.01446406077593565,0.12026662369891178,0.668337447029889,0.8450803403501158,0.0616954544473208,0.9383045455526792,0.9861270697490437,0.9059181580507986,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5928514380512886,0.8561036167454231,0.9298865256332547,0.9629410926975186,0.8802396686739558,0.5646625633516491,0.9112013089066419,0.8033778357795321,True,0,0.8333778357795322,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_04_candidate_157.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_04_candidate_157.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,185,"rainbow dragon hamster with orange snout and blue green oval belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration",,openai/clip-vit-large-patch14,0.8487625122070312,0.5953962206840515,0.01553412713110447,0.12463597847774321,0.6395926239258547,0.7585782651548033,0.059663092559132255,0.9403369074408677,0.9655593036741099,0.8635899976587872,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.890859535461702,0.8050579958420847,0.8798710807644199,0.8731267755361284,0.6704706485361956,0.6177132279908571,0.693733608824895,0.7940415278996806,True,0,0.8240415278996807,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_05_candidate_185.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-210726_notebook_ronda_08_curriculum_expansion\9338\rank_05_candidate_185.png
