target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,1,wooden hedgehog cube,,openai/clip-vit-large-patch14,0.52384352684021,0.47897404432296753,0.02057700604200363,0.14344687533021983,0.4784206685174344,0.7737901475694443,0.07349516096291088,0.9265048390370891,0.9724844199140783,0.8669791440520467,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.1086185577545884,0.5836916885104939,0.5846226510023733,0.504473456336585,0.7460898477349148,0.7137843691759586,0.7347816465712649,0.5543056409240512,False,1,0.5543056409240512
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,2,spiky wooden cube hedgehog,,openai/clip-vit-large-patch14,0.6570315361022949,0.5054915547370911,0.013844726607203484,0.11766361632723807,0.7231949277805717,0.7347423412181713,0.07331451341765928,0.9266854865823407,0.9764917947511937,0.8502723328022351,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5411135334053537,0.48409547750505544,0.7839949781916645,0.8419018374016854,0.6416669815241621,0.7192265280531771,0.7867085586809651,0.6399652115889343,False,1,0.6399652115889343
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,3,hedgehog cube made of wood,,openai/clip-vit-large-patch14,0.6928637623786926,0.46996045112609863,0.009923138655722141,0.09961495196867859,0.7409872256760288,0.802425808376736,0.0742963899281709,0.9257036100718291,0.9707847274234098,0.8792448227793533,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6574697873713404,0.6175455351172403,0.9235585692570251,0.8664290335715983,0.8226682283598442,0.6896466743077474,0.7127573074056304,0.7324670230168813,True,0,0.7624670230168813
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,4,tiny hedgehog in a wooden cube,,openai/clip-vit-large-patch14,0.6900020837783813,0.5513473749160767,0.0354326069355011,0.18823550923112542,0.11247007419300885,0.7650988543475116,0.08125398160733718,0.9187460183926628,0.9600441005908654,0.8578644110119853,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6481771969691031,0.3118671698302439,0.238288846908017,0.0,0.7228473193032834,0.48004338704413785,0.573582009809042,0.3708999940878219,False,1,0.3708999940878219
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,5,wood block hedgehog,,openai/clip-vit-large-patch14,0.6429165005683899,0.6307717561721802,0.03527083992958069,0.1878053245506652,0.20042538977575258,0.49533476652922453,0.08978720108535052,0.9102127989146495,0.9517384074841929,0.7318228060551168,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.495278461739606,0.013559850967228781,0.24161530462442193,0.12124894109576324,0.0014357501794688109,0.22297299027320072,0.4659581878581176,0.16623230851556517,False,1,0.16623230851556517
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,6,cubical hedgehog sculpture,,openai/clip-vit-large-patch14,0.5492574572563171,0.6343820691108704,0.01755630597472191,0.13250021122519734,0.513903758885378,0.6625032778139467,0.08074971643769371,0.9192502835623063,0.9157788435258016,0.8030198429682436,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.19114398386014603,0.0,0.6692691224715315,0.5533879205211978,0.4484830165866927,0.49523479839503926,0.0,0.29505972340191,False,1,0.29505972340191
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,7,spiky fur wooden cube,,openai/clip-vit-large-patch14,0.6668295860290527,0.4961371421813965,0.01268512848764658,0.11262827570218138,0.6357170370866709,0.7679273817274305,0.07360953398124387,0.9263904660187561,0.9589596243338647,0.8615959097506813,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5729302666681764,0.5192293958925323,0.8229313895464988,0.7213110402946219,0.730411455775116,0.7103387860313405,0.5595295426525463,0.6414539327500663,False,1,0.6414539327500663
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,8,wooden cube with hedgehog face,,openai/clip-vit-large-patch14,0.6338754296302795,0.46073150634765625,0.014569750986993313,0.12070522352820243,0.6598060081738569,0.7998493335865162,0.07614854308567494,0.923851456914325,0.9672975126196812,0.8767397125578823,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.46591982970584367,0.6522082133685789,0.7604753639341403,0.7545183821938168,0.8157781388143727,0.6338490063458574,0.6675705445044577,0.6726803068653546,False,1,0.6726803068653546
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,9,"wooden hedgehog cube, 4 by 4 square block sides",,openai/clip-vit-large-patch14,0.6164932250976562,0.49232760071754456,0.02324550226330757,0.15246475744678692,0.40497863957580704,0.7541554768880209,0.0739575105048242,0.9260424894951758,0.9749575911261381,0.8584763541481485,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4094754382944494,0.5335375224678567,0.5148907313993957,0.40323149975785405,0.6935821966977748,0.6998557012807078,0.7668285973509709,0.5449400266368688,False,1,0.5449400266368688
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,10,"wooden hedgehog cube, peach wood grid sides",,openai/clip-vit-large-patch14,0.529624879360199,0.5176191926002502,0.038036417216062546,0.19502927271582218,0.23813440973768635,0.6837423819082754,0.0801754598343943,0.9198245401656057,0.9542515518600003,0.820472971288686,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.12739206395243904,0.4385456969731161,0.18575520730252804,0.17323191347043684,0.5052812936864775,0.5125347604127587,0.49852310439970926,0.3466816573929877,False,1,0.3466816573929877
