stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,966,9338_round41_final_extensive_966,round41_final_extensive,"cute spiny fantasy hamster with orange body, head turned left with compact body, central blue green oval belly medallion, blue teal shoulder scale patch, small paws near belly, yellow orange painterly aura, warm brushwork fantasy portrait",,openai/clip-vit-large-patch14,0.8423224091529846,0.5682999491691589,0.01721539907157421,0.13120746576157247,0.5271865580050937,0.8572105125144676,0.05845319858035015,0.9415468014196499,0.9860340631438836,0.9124929237571646,0.8966166936709309,0.7211718542390388,0.8450958437574716,0.9979214742779732,15.0,0.25177304964539005,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7995024144873762,0.7831888534300334,0.8265921577757983,0.5260262670183656,0.9481169563039454,0.7897882779555602,0.9014722874281285,0.7988403198888551,False,1,0.7988403198888551,1.0,0.764180892539229,0.8427974526727101
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,863,9338_round41_final_extensive_863,round41_final_extensive,"cute spiny fantasy hamster with orange body, soft left profile pose, central blue green oval belly medallion, purple red yellow blue spotted body scales, small paws near belly, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8561534881591797,0.5601505637168884,0.01809561438858509,0.13451994048684787,0.6469675219299457,0.8070718270760996,0.05453234614743422,0.9454676538525658,0.9728726139359529,0.8886705238198335,0.863971226182543,0.7201751169959874,0.9413186608116542,0.9606044342120489,9.0,0.42995356037151705,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.851938030040426,0.8099163811767236,0.8055097817434425,0.8382986094493675,0.8412863170468556,0.8507343390946553,0.7461690818617475,0.8261355828308209,True,0,0.8561355828308209,0.8208991267184924,0.761673750311342,0.8295181626325723
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,711,9338_round41_final_extensive_711,round41_final_extensive,"orange colorful fantasy hamster creature, single creature looking left, teal spiral belly jewel, purple red yellow blue spotted body scales, blue teal shoulder scale patch, small paws near belly, warm fire ribbons behind, soft fantasy creature portrait",,openai/clip-vit-large-patch14,0.85365891456604,0.5353131890296936,0.019442876800894737,0.13943771656512,0.5916846095212307,0.7879452175564235,0.050790102810570205,0.9492098971894298,0.9689714588027017,0.8805931036772314,0.8678507390848565,0.7072121313934895,0.9751424389276697,0.8069450259208679,7.0,0.23213624583487596,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8424807417232909,0.8913754832151461,0.7742104019371749,0.6941745016728766,0.800533195900123,0.9089040853700249,0.7001360130078575,0.8252974617223625,True,0,0.8552974617223625,0.84218306602671,0.7290673148339062,0.8210184357526196
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,286,9338_round41_final_extensive_286,round41_final_extensive,"storybook magical hamster creature, soft left profile pose, central blue green oval belly medallion, rainbow red purple yellow scales on lower body, short ears and orange snout, orange yellow flame aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.8537242412567139,0.5224710702896118,0.01963152177631855,0.14011253254551695,0.6387874764489597,0.8309817843967015,0.05993968931954138,0.9400603106804586,0.9593866197910612,0.8948402356748884,0.8648333732463254,0.6767341252190378,0.7614840474232696,0.9043854574362437,12.0,0.23540079796880667,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8427284046305733,0.9334937615763932,0.7699155090153312,0.816973000772999,0.8922313309186188,0.7666821404450307,0.5870362927697157,0.8451213155521621,True,0,0.8751213155521621,0.8256290725241526,0.6524044863558237,0.8190227030789798
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,932,9338_round41_final_extensive_932,round41_final_extensive,"small rainbow quilled hamster creature, single creature looking left, central blue green oval belly medallion, rainbow scale quills on shoulder and back, small paws near belly, yellow orange painterly aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.8693656921386719,0.5527098178863525,0.014622531831264496,0.12092366117209856,0.6377683502728212,0.8183282922815395,0.05579490091879833,0.9442050990812016,0.9813813585685346,0.8949957879188202,0.8413159664291665,0.682841836319469,0.9375280649883073,0.773791991174221,9.0,0.49185914426353655,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9020274010986652,0.8343197845752349,0.8920438376767006,0.8143161101634427,0.8652704993834772,0.8311090811683349,0.8465710433713821,0.858063540813423,True,0,0.888063540813423,0.6966069318619659,0.6677675125920525,0.8083131911340569
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,349,9338_round41_final_extensive_349,round41_final_extensive,"cute spiny fantasy hamster with orange body, single creature looking left, teal spiral belly jewel, rainbow red purple yellow scales on lower body, blue teal shoulder scale patch, compact cute body, warm fire ribbons behind, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8473480343818665,0.5301172733306885,0.018854768946766853,0.13731266855890192,0.6328448914470876,0.8194286205150464,0.07782917340534966,0.9221708265946503,0.9718069096132815,0.8858640504625548,0.8475083874859634,0.7097432595965587,0.967925727648606,0.9021732558806738,18.0,0.21661296097386323,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.818555284642866,0.9084165204599768,0.787735353784218,0.801480514506198,0.8676149718711467,0.4886064899340815,0.7335939243025719,0.812216652370672,True,0,0.842216652370672,0.7305800406677628,0.7354339861370505,0.8008364685953073
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,344,9338_round41_final_extensive_344,round41_final_extensive,"orange colorful fantasy hamster creature, three quarter left profile, central blue green oval belly medallion, blue teal shoulder scale patch, rounded orange body, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8372489213943481,0.5267540216445923,0.014137649908661842,0.11890184989587775,0.702374776404828,0.7985602484809028,0.056050608566292535,0.9439493914337075,0.9744161152028548,0.8846176218587748,0.8731324861578653,0.6204555307258517,0.42237151338080325,0.9595734601219496,11.0,0.2048851622311338,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.780268090577737,0.9194469721775593,0.9049117352840401,0.9827468804901411,0.8231506723951909,0.827134339913836,0.7643821745659447,0.864728173512136,True,0,0.8947281735121361,0.8711599986916932,0.5108441686656428,0.7995097718150816
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,984,9338_round41_final_extensive_984,round41_final_extensive,"cute spiny fantasy hamster with orange body, soft left profile pose, small teal belly patch on orange body, orange body with scattered rainbow scales, tiny claws close to torso, yellow orange painterly aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.8616032600402832,0.5432389974594116,0.020814750343561172,0.14427317957112185,0.6330017051917944,0.7704106083622685,0.05343868439739348,0.9465613156026065,0.985707549915146,0.8751227442069622,0.8513323594875167,0.6766136661460206,0.9295823929739848,0.7077450156211853,15.0,0.27801724137931033,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8725989013348037,0.8653812207077545,0.7434349069257826,0.8018893323498723,0.7631721543618986,0.8677343096428703,0.8976194783429228,0.8313122506141215,True,0,0.8613122506141215,0.7515592692582511,0.6521014897227603,0.7896728172600926
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,994,9338_round41_final_extensive_994,round41_final_extensive,"orange teal fantasy hamster with scales, three quarter left profile, central blue green oval belly medallion, rainbow red purple yellow scales on lower body, blue teal shoulder scale patch, tiny claws close to torso, dark teal multicolor fire background, vertical storybook painting",,openai/clip-vit-large-patch14,0.8797355890274048,0.6257154941558838,0.011427527293562889,0.10689961315908907,0.6707541466190419,0.8588697645399307,0.05238533183218847,0.9476146681678115,0.9765796194710377,0.9134724517959103,0.8685776438740669,0.6018944594336558,0.42893215999813394,0.8325879375139872,11.0,0.33463726884779516,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9413411759920639,0.594883173116866,0.9813004443611475,0.9003110091396161,0.9516523293002467,0.884107710819885,0.7899112134124334,0.8339523052408854,True,0,0.8639523052408854,0.8461710402404776,0.46415659282166055,0.7852584535980212
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,405,9338_round41_final_extensive_405,round41_final_extensive,"compact jewel bellied fantasy hamster, single creature looking left, central blue green oval belly medallion, rainbow red purple yellow scales on lower body, short ears and orange snout, dark teal multicolor fire background, vertical storybook painting",,openai/clip-vit-large-patch14,0.8197996020317078,0.5561177730560303,0.014979965053498745,0.12239266748256918,0.6176757849829888,0.8542921278211807,0.06326842295780612,0.9367315770421939,0.9666234527032265,0.9056122000249445,0.8718287874019554,0.6573230808207722,0.701198994617354,0.8288717120885849,9.0,0.23193916349809887,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7141152039264513,0.8231427189068463,0.8826942890763954,0.7619342272422116,0.9418987457614058,0.7149400238251085,0.6724298791181188,0.8040896349145864,False,1,0.8040896349145864,0.8640075942801912,0.6035789313386426,0.7846571508691772
