stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,569,7836_round41_final_extensive_569,round41_final_extensive,"small suited figure looking up, clean crescent planet foreground, massive diagonal pink planet band crossing the sky, massive diagonal pink planet band crossing the sky, dark blue black starfield, cinematic realistic space landscape",,openai/clip-vit-large-patch14,0.8088453412055969,0.3754254877567291,0.007433893159031868,0.08622002759818549,0.7983649499789011,0.8306907371238426,0.0392586536578311,0.9607413463421689,0.9791042533595132,0.9058911535973909,0.9058911535973909,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6195373633092063,0.8105876812261593,0.9484284704081147,0.9530586888216195,0.947516065653749,0.7742294184842458,0.8638275302665931,0.8575440215556807,False,1,0.8575440215556807,0.9695668783611497,0.5,0.8388542584434167
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,499,7836_round41_final_extensive_499,round41_final_extensive,"small suited figure looking up, curved dark planet horizon at the bottom, massive diagonal pink planet band crossing the sky, massive diagonal pink planet band crossing the sky, dark blue black starfield, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8419247269630432,0.37481003999710083,0.007666587829589844,0.0875590533845007,0.814527846593493,0.8108735261140047,0.037527630667484546,0.9624723693325155,0.9613947858533989,0.8940373731883623,0.8940373731883623,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7172345660582757,0.8127915671986721,0.9374931952190647,0.974895114066057,0.9165240032489256,0.8402126574466272,0.7008433959214936,0.8726786987795819,False,1,0.8726786987795819,0.9278399446596228,0.5,0.8359488297968518
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,418,7836_round41_final_extensive_418,round41_final_extensive,"small suited figure looking up, clean crescent planet foreground, massive diagonal pink planet band crossing the sky, wide pale pink diagonal planetary stripe, dark blue black starfield, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8149170875549316,0.3872072100639343,0.007752776611596346,0.08804985299020292,0.7839472664061256,0.8312948721426506,0.04129241323228212,0.9587075867677178,0.9862093670449098,0.906872221241876,0.906872221241876,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6374697589855179,0.7683979549355424,0.9334850358498564,0.933580084395564,0.9484608701569933,0.6967064481127372,0.9292174581703011,0.8421179645317178,False,1,0.8421179645317178,0.9730203710989572,0.5,0.8308741233361043
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,572,7836_round41_final_extensive_572,round41_final_extensive,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8875495791435242,0.35526612401008606,0.007046448066830635,0.08394312399970968,0.8230695616793203,0.7061937120225693,0.03763972288484166,0.9623602771151584,0.9819442294548693,0.8510021132914355,0.8510021132914355,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8519837559784481,0.8827772997290259,0.9670230095743751,0.9864351571275564,0.7528156323163794,0.8359399195309887,0.8899644564786638,0.9051948467344991,True,0,0.9351948467344992,0.7763499242118593,0.5,0.8297909898853301
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,261,7836_round41_final_extensive_261,round41_final_extensive,"small suited figure looking up, dark rocky planet surface below the figure, massive diagonal pink planet band crossing the sky, massive diagonal pink planet band crossing the sky, dark blue black starfield, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8408379554748535,0.3844485282897949,0.006582444533705711,0.08113226567590548,0.7832874250114334,0.7841016981336805,0.0398017037937406,0.9601982962062594,0.9859859558471045,0.886112359001768,0.886112359001768,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7140248772447622,0.7782766488937829,0.9899781382973367,0.9326886243044704,0.8746556412959994,0.7535294005837924,0.9271613556553762,0.8640972845633152,False,1,0.8640972845633152,0.8999428071948687,0.5,0.8231604110612861
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,776,7836_round41_final_extensive_776,round41_final_extensive,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, broad diagonal rose colored celestial band, massive diagonal pink planet band crossing the sky, subtle blue nebula clouds around the edges, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8901365399360657,0.3853861689567566,0.00972500815987587,0.09861545598878438,0.7940614192969165,0.7991915102358217,0.04140022595012855,0.9585997740498714,0.9747223355289899,0.8900905676293727,0.8900905676293727,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8596241285931642,0.7749190071104697,0.8472000833802846,0.947244525168586,0.8982545421763735,0.6925968364180821,0.8234997742720876,0.855423687034438,False,1,0.855423687034438,0.9139466474826867,0.5,0.8220507997751264
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,722,7836_round41_final_extensive_722,round41_final_extensive,"small suited figure looking up, curved dark planet horizon at the bottom, huge tilted pink planet arc across space, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8462138772010803,0.3596152067184448,0.009214532561600208,0.0959923567874037,0.8253653494043506,0.7521288836443866,0.03683709972040823,0.9631629002795917,0.9530901131269865,0.8661830353632283,0.8661830353632283,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7299022130182077,0.8672034638927578,0.8686218602485326,0.9895368163307379,0.8246534759348836,0.8665343578203072,0.6244136616640208,0.8633054952871266,True,0,0.8933054952871267,0.8297888531408332,0.5,0.8204580661459668
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,169,7836_round41_final_extensive_169,round41_final_extensive,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, massive diagonal pink planet band crossing the sky, dark blue black starfield, cinematic realistic space landscape",,openai/clip-vit-large-patch14,0.8741248846054077,0.35609620809555054,0.00654685590416193,0.08091264366069081,0.7907569463323,0.7098196524160879,0.03800873083414636,0.9619912691658536,0.9690528898428792,0.8499263657638642,0.8499263657638642,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8123350420104309,0.8798048123922189,0.9917717013477952,0.942780110244409,0.7584862269775712,0.8218740522179744,0.7713226155264459,0.8866709971337824,True,0,0.9166709971337824,0.772563145292928,0.5,0.8179868590196137
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,494,7836_round41_final_extensive_494,round41_final_extensive,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, huge tilted pink planet arc across space, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8968787789344788,0.36414387822151184,0.007871631532907486,0.08872221555454692,0.8187125902559863,0.7114704273365162,0.04066617580019693,0.9593338241998031,0.9734969580992776,0.8506279223912189,0.8506279223912189,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8795367683029983,0.8509865300529857,0.9279941261578558,0.9805487938693833,0.761067867720299,0.7205774043963364,0.8122223555942688,0.8836671127220759,True,0,0.9136671127220759,0.7750327208939067,0.5,0.8169360872290978
stage1_fixed_seed,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,7836,fixed,754,7836_round41_final_extensive_754,round41_final_extensive,"small space explorer at lower edge, thin curved ground arc under the astronaut, massive diagonal pink planet band crossing the sky, wide pale pink diagonal planetary stripe, subtle blue nebula clouds around the edges, moody realistic space illustration",,openai/clip-vit-large-patch14,0.8745889067649841,0.35383903980255127,0.007337076589465141,0.08565673697652242,0.8225733800029636,0.7095941614221645,0.03793644758173647,0.9620635524182636,0.9566257004793479,0.8473647560822357,0.8473647560822357,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8137054926994675,0.8878876130210591,0.9530286342154506,0.9857648048793312,0.7581335824529742,0.8246293496018571,0.6569524516545807,0.8872212773066298,True,0,0.9172212773066298,0.763545927690931,0.5,0.8157812005913061
