stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,15,1159_3_round41_final_extensive_015,round41_final_extensive,"single stern blond anime warrior mage, teal ghost smoke cloud on the left, orange smoke blob behind right shoulder, flat painterly anime concept art, centered square composition",,openai/clip-vit-large-patch14,0.8398918509483337,0.4795234799385071,0.021180668845772743,0.14553579918965898,0.5972207307397865,0.8317311604817709,0.07751985667596022,0.9224801433240398,0.9741272000287092,0.8919725123859527,0.8919725123859527,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.796636970279055,0.9815518389925015,0.920315159173072,0.8431835101578444,0.8845064620771333,0.8743082909666022,0.7682974784798305,0.8772175747018848,True,0,0.9072175747018848,0.8942959820097464,0.5,0.846589068289822
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,17,1159_3_round41_final_extensive_017,round41_final_extensive,"single stern blond anime warrior mage, curved yellow energy blade crossing the torso, teal ghost smoke cloud on the left, flat painterly anime concept art, centered square composition",,openai/clip-vit-large-patch14,0.8422764539718628,0.49807798862457275,0.020572498440742493,0.14343116272533837,0.6429553053989174,0.8366897017867476,0.07826284526283608,0.9217371547371639,0.9657171196017788,0.8922617938823996,0.8922617938823996,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.810157151363711,0.8995226229701726,0.9391951261415257,0.937014774251682,0.893726441712054,0.847115091892719,0.6833468576665934,0.8683919159095087,True,0,0.8983919159095087,0.8955044677596261,0.5,0.8418085622002104
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,447,1159_3_round41_final_extensive_447,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, orange yellow blade sweeping from lower left to right, teal ghost smoke cloud on the left, dark grey smoky background, soft brushwork square crop",,openai/clip-vit-large-patch14,0.8270429372787476,0.5116913914680481,0.019863678142428398,0.1409385615877656,0.5889317388149025,0.8846588134765625,0.08414393338346583,0.9158560666165342,0.9809289485406374,0.9148318790883676,0.9148318790883676,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7237864212191853,0.8393379648075419,0.9615553902254682,0.8261774136505009,0.9829208651690946,0.6318687168336135,0.8370022624261952,0.8175207900408537,True,0,0.8475207900408537,0.9897919582489787,0.5,0.8387038065334091
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,672,1159_3_round41_final_extensive_672,round41_final_extensive,"centered blond battle mage, light grey segmented armor, glowing yellow curved sword at the waist, teal ghost smoke cloud on the left, soft brushwork square crop",,openai/clip-vit-large-patch14,0.822003960609436,0.5093870759010315,0.019056977704167366,0.13804701265933778,0.5896083512170267,0.8664087366174767,0.07757928811379794,0.922420711886202,0.9664330764023158,0.9060177959184984,0.9060177959184984,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.695216518229788,0.8495253107852003,0.98749447718033,0.8275655843608677,0.9489864222296714,0.872133114996314,0.6905787712266971,0.8219235708071037,True,0,0.8519235708071037,0.9529707510861606,0.5,0.8309474813722451
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,336,1159_3_round41_final_extensive_336,round41_final_extensive,"centered blond battle mage, white chest armor with grey metal edges, curved yellow energy blade crossing the torso, blue green mist and orange fire clouds behind, centered square composition",,openai/clip-vit-large-patch14,0.8295527696609497,0.5067247748374939,0.01972111128270626,0.1404318741693148,0.5889121767595697,0.8570743136935765,0.0827912253816981,0.9172087746183019,0.9796460684912246,0.9026357259767599,0.9026357259767599,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7380166255612428,0.8612953054938939,0.9661007080919295,0.8261372791921874,0.931629868362566,0.6813774961482079,0.8240438302716636,0.8270509288404273,True,0,0.8570509288404273,0.9388420101197033,0.5,0.8299653015609647
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,670,1159_3_round41_final_extensive_670,round41_final_extensive,"single stern blond anime warrior mage, compact anime armor silhouette, curved yellow energy blade crossing the torso, blue green mist and orange fire clouds behind, soft teal and orange elemental smoke, flat painterly anime concept art",,openai/clip-vit-large-patch14,0.8657392859458923,0.5140299797058105,0.024465927854180336,0.15641588108047194,0.5674747676311378,0.8317865442346645,0.08598513258493351,0.9140148674150665,0.9767441767767351,0.8895579838562193,0.8895579838562193,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9431863113193455,0.828999099845477,0.8227137015365724,0.7821552543803322,0.8846094433860259,0.5644812800619308,0.7947316845888134,0.8506193162184872,True,0,0.8806193162184872,0.8842091864258598,0.5,0.8283377756059633
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,715,1159_3_round41_final_extensive_715,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, glowing yellow curved sword at the waist, blue green mist and orange fire clouds behind, centered square composition",,openai/clip-vit-large-patch14,0.8660663962364197,0.47535061836242676,0.0210468377918005,0.14507528318704224,0.537746820410613,0.7967608416521991,0.08709049266103759,0.9129095073389624,0.9546897837993403,0.8689986630719946,0.8689986630719946,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.945040955601411,1.0,0.9244462892115582,0.721163960869749,0.8194821721490205,0.5240253738356853,0.5719592163149771,0.891077320739421,True,0,0.9210773207394211,0.798321749793695,0.5,0.827754935971099
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,705,1159_3_round41_final_extensive_705,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, thin amber arc blade across the lower body, blue green mist and orange fire clouds behind, centered square composition",,openai/clip-vit-large-patch14,0.8670104742050171,0.5015947818756104,0.022556066513061523,0.15018677209748374,0.5387238949480565,0.7950552481192131,0.07408563383873482,0.9259143661612652,0.9439740123942547,0.8706396922889397,0.8706396922889397,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9503936725809362,0.8839749305911295,0.878592887246528,0.7231685742207102,0.8163107681670069,1.0,0.4637187017011349,0.8817723517267966,True,0,0.9117723517267966,0.805177219113968,0.5,0.8242775853534531
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,691,1159_3_round41_final_extensive_691,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, curved yellow energy blade crossing the torso, soft teal and orange elemental smoke, centered square composition",,openai/clip-vit-large-patch14,0.8513898849487305,0.4977855384349823,0.023414090275764465,0.1530166339839054,0.5084680136679026,0.8719838460286459,0.08724538465920093,0.912754615340799,0.9676186640070716,0.9053805788835847,0.9053805788835847,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8618283250953513,0.9008155410518949,0.8532071734443234,0.6610941456740544,0.9593528570482828,0.5183563648961038,0.7025544477885973,0.8365524390916961,False,1,0.8365524390916961,0.9503087498322534,0.5,0.8212868646262147
stage1_fixed_seed,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed,271,1159_3_round41_final_extensive_271,round41_final_extensive,"fantasy anime swordsman with energy blade, light grey segmented armor, thin amber arc blade across the lower body, teal ghost smoke cloud on the left, soft teal and orange elemental smoke, flat painterly anime concept art",,openai/clip-vit-large-patch14,0.8536452651023865,0.5073094367980957,0.022431138902902603,0.14977028711631224,0.6208501210876085,0.7943612557870371,0.0824199956525988,0.9175800043474012,0.972347073940449,0.8730849814138468,0.8730849814138468,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8746158405816986,0.8587105233755584,0.8823290301960008,0.8916627095956422,0.8150203493168034,0.6949644126955906,0.7503163405302683,0.8539616611636665,True,0,0.8839616611636665,0.8153925183919448,0.5,0.811007668624671
