stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,484,9338_round39_9338_hybrid_side_scales_484,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, orange face turned left, blue teal chest medallion, dense rainbow scales and thorny quills, small pale claws near torso, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7799316048622131,0.7409317493438721,0.026623789221048355,0.16316797854066942,0.2650931460211039,0.8486367684823496,0.07951507684020591,0.9204849231597941,0.9741642631981404,0.8988891215626134,0.8605141075899831,0.5207245787417067,0.008103127533138577,0.8804818838834763,8.0,0.274679728711379,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6563973704002813,0.48787465236458016,0.7049254713686823,0.3812801793831617,0.9091431563931867,0.6126942841240404,0.81319066328324,0.6318683750029324,False,1,0.6318683750029324,0.7759072679696669,0.2569556282527905,0.6298994288608417
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,484,9338_round39_9338_hybrid_side_scales_484,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, orange face turned left, blue teal chest medallion, dense rainbow scales and thorny quills, small pale claws near torso, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7819443345069885,0.7411462664604187,0.018724646419286728,0.13683802987213287,0.31476267521736223,0.7676465069806134,0.07728620794533643,0.9227137920546635,0.9593799430001784,0.8602667439604439,0.8303750346525913,0.4753182542915371,0.0,0.666755273938179,10.0,0.17325227963525835,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.664837764615282,0.4868859997560646,0.9806783694115375,0.4944798607161378,0.7350138333845682,0.6397345016898378,0.6625175303762258,0.6447292182681804,False,1,0.6447292182681804,0.588690247583115,0.15298655132432756,0.5715238940008325
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,484,9338_round39_9338_hybrid_side_scales_484,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, orange face turned left, blue teal chest medallion, dense rainbow scales and thorny quills, small pale claws near torso, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8113874197006226,0.7807214260101318,0.024620316922664642,0.15690862603013464,0.2577315717060062,0.8035447862413195,0.07198100164572985,0.9280189983542702,0.9757408225055161,0.8815499677336915,0.8556501355136803,0.5260415780101771,0.010654490106544956,0.9307972689469656,17.0,0.2658375437232802,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7883075244934651,0.3044945647456204,0.7704795146515067,0.3645027329273,0.8121952493836644,0.7040962651399073,0.8292580324199519,0.606610603463353,False,1,0.606610603463353,0.7456933870961429,0.26913022094810646,0.6047001585022621
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,3,9338_round39_9338_hybrid_side_scales_003,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8094393610954285,0.7130275368690491,0.029413625597953796,0.1715040104427701,0.259481740763393,0.843801427770544,0.05230752951469714,0.9476924704853029,0.9773296207206855,0.906868931310738,0.8839155682720372,0.541805758651713,0.11664538101319699,0.7991108645995457,9.0,0.3091447611995557,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7801383286829681,0.6164777815503524,0.6176224164284798,0.3684914677267018,0.8987471582935304,0.9427711230116844,0.8454501333370877,0.7105267343796509,False,1,0.7105267343796509,0.921271783682815,0.3052262346572254,0.7142106839024267
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,3,9338_round39_9338_hybrid_side_scales_003,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7017922401428223,0.7305397391319275,0.021880606189370155,0.1479209457425491,0.27178138911480837,0.6688780608000578,0.10436582054529696,0.895634179454703,0.9770102125793227,0.8098691326850366,0.8022519614350593,0.4705358937763995,0.0,0.7249999394019444,20.0,0.4583046175051689,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.32871946112252143,0.5357686767163657,0.8646072669378579,0.396523065698699,0.5226613560726553,0.3112097427926361,0.8421949126241483,0.5129087397616691,False,1,0.5129087397616691,0.41399615586913047,0.14203614707296272,0.4405421337629278
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,3,9338_round39_9338_hybrid_side_scales_003,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8037586212158203,0.6966500878334045,0.021257610991597176,0.14579990051984665,0.4323298707436029,0.8630376745153358,0.05613415879723611,0.9438658412027638,0.9839725171439947,0.9155145013816675,0.8643680828573149,0.6653441887540147,0.5859503023729131,0.9693596735596657,8.0,0.6341722793335697,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7563161108599089,0.6919571091237335,0.8868209208421314,0.7624221843930188,0.9401051507334673,0.8963471774033579,0.9131506432201706,0.8044175439116504,True,0,0.8344175439116505,0.7998472799166887,0.588098206754931,0.8044816435999644
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,354,9338_round39_9338_hybrid_side_scales_354,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, asymmetric side view silhouette, orange face turned left, turquoise oval belly gem, colorful scale armor and short quills, tiny paws held near the belly, painterly fire ribbons behind, storybook fantasy painting",,openai/clip-vit-large-patch14,0.853502631187439,0.706865131855011,0.028809571638703346,0.16973382585302008,0.2864126694335552,0.7615249068648726,0.07648747731561631,0.9235125226843837,0.9695651654753835,0.8598286241238036,0.8481830159485539,0.5678811165221631,0.188666701656782,0.9998827775319418,7.0,0.3867529501332318,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9649179243648895,0.6448786751011177,0.6361615156435754,0.4298685855048411,0.7218523734248349,0.6494245512274371,0.7663193527897877,0.7051364113269365,False,1,0.7051364113269365,0.6993093500437391,0.36493225405426344,0.6581993365587617
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,354,9338_round39_9338_hybrid_side_scales_354,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, asymmetric side view silhouette, orange face turned left, turquoise oval belly gem, colorful scale armor and short quills, tiny paws held near the belly, painterly fire ribbons behind, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8084739446640015,0.6813672780990601,0.018223144114017487,0.1349931261732148,0.31555985531977737,0.7557616057219328,0.07208356606210688,0.9279164339378931,0.9549122123587638,0.8558459169248851,0.8285715195698178,0.4793748994722776,0.0,0.7016571462154388,12.0,0.1371473354231975,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7760898489062455,0.7623915339031753,1.0,0.49629667949857115,0.7094612574103079,0.7028519729611581,0.6169850362396749,0.7459369977881325,True,0,0.7759369977881325,0.5774872248252328,0.16227524975951466,0.6451005402127455
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,354,9338_round39_9338_hybrid_side_scales_354,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, asymmetric side view silhouette, orange face turned left, turquoise oval belly gem, colorful scale armor and short quills, tiny paws held near the belly, painterly fire ribbons behind, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8308918476104736,0.7293971180915833,0.025508129969239235,0.15971264811917443,0.4286096484984509,0.7004451045283565,0.07323475482102354,0.9267652451789765,0.9703493594720448,0.8336380047448111,0.8340758131345243,0.6962540186997723,0.8592376820214956,0.8780474066734314,6.0,0.3690248565965583,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8700994635770545,0.5410347146450245,0.7411130609997046,0.7539435863580936,0.5905306017309654,0.6888859677950131,0.7743113987345257,0.6850377420870236,True,0,0.7150377420870236,0.6116786361754719,0.6588739527857062,0.6781855007220591
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,199,9338_round39_9338_hybrid_side_scales_199,round39_9338_hybrid_side_scales,"compact left-facing quilled creature, compact body turned left, short ears and orange snout, blue teal chest medallion, dense rainbow scales and thorny quills, compact paws close to body, soft multicolor flames rising behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7632951140403748,0.6807901263237,0.025300953537225723,0.15906273459621434,0.33143540987794295,0.8480173746744791,0.05976869428769269,0.9402313057123073,0.9660352027929487,0.9038958161614128,0.8816443789279503,0.5162547138141572,0.0,0.7907021393378575,14.0,0.19364375461936437,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5866321432347495,0.7650514736665139,0.7479195891737471,0.532477971047918,0.9078114577118841,0.8522536774945997,0.7303440404801551,0.7330088553116384,False,1,0.7330088553116384,0.9071636754932594,0.24672076039815405,0.7151728627520854
