stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,1,1159_7_ronda_12_maxstack_cube_all_techniques_001,ronda_12_maxstack_cube_all_techniques,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, realistic studio object photo",,openai/clip-vit-large-patch14,0.7996183633804321,0.37351393699645996,0.008767629973590374,0.09363562342180659,0.8200574231724082,0.754087660047743,0.0655858823016027,0.9344141176983973,0.9887106466220487,0.8641265175403331,0.8189946253100975,0.8642459689825731,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9931021907653197,1.0,1.0,1.0,0.7724600450460173,0.9895495467127751,0.9746196449830449,0.9761705948006651,True,0,1.0061705948006652,0.9116819488782124,1.0,0.9721425533291628
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,386,1159_7_ronda_12_maxstack_cube_all_techniques_386,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, regular peach square lattice sides, small centered face under top quills, fine orange quills on top only, realistic studio photo",,openai/clip-vit-large-patch14,0.6522518992424011,0.4404067099094391,0.011922143399715424,0.10918856808162393,0.7456058081796909,0.7301358823423033,0.07128054750879019,0.9287194524912098,0.9641190033063631,0.8464367560872326,0.8023633969528868,0.8327928156638236,2.0,0.9240810717966335,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.630710846651118,0.8135313704085854,0.875528785873669,0.9122566701895629,0.7114651469032665,0.9374510557477284,0.7413321874505094,0.8158012518262935,False,1,0.8158012518262935,0.8088206473493185,0.9127645277458039,0.8209732164364202
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,17,1159_7_ronda_12_maxstack_cube_all_techniques_017,ronda_12_maxstack_cube_all_techniques,"small hedgehog with compact cubical wooden block body, tiny face mostly hidden below orange spiky fur, realistic studio object photo",,openai/clip-vit-large-patch14,0.7126723527908325,0.4480452537536621,0.01706375740468502,0.13062831777484168,0.592814179539063,0.7431448477285879,0.07498437226914093,0.9250156277308591,0.9731312938132174,0.8527969099463087,0.8079998766968614,0.7618780178724476,2.0,0.6235124413992066,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7792917975579469,0.7922383556226811,0.703945093315813,0.7321874229959346,0.7445933985277291,0.9035660644808673,0.8268268537442258,0.7804348618979196,False,1,0.7804348618979196,0.8436813100769214,0.7160819944414624,0.782762772616878
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,290,1159_7_ronda_12_maxstack_cube_all_techniques_290,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, regular peach square lattice sides, pinpoint eyes and nose in top front edge, orange top quills, warm brown macro photo",,openai/clip-vit-large-patch14,0.764082670211792,0.463430792093277,0.016176296398043633,0.12718606998427,0.6533571628506737,0.6934384946469908,0.07599608604413466,0.9240039139558653,0.9671674124545485,0.8288821749666085,0.7879651431104523,0.8318275158694246,3.0,0.9634146341463414,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9057157715637888,0.7493500117137459,0.731493623268672,0.8035390377720288,0.6180126503033052,0.8943102506537086,0.7702507761991306,0.7790999223866919,False,1,0.7790999223866919,0.7197699110978316,0.9100872641157348,0.7735924933942625
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,32,1159_7_ronda_12_maxstack_cube_all_techniques_032,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, tiny hidden face, brown studio",,openai/clip-vit-large-patch14,0.7798377871513367,0.4790147840976715,0.0167844220995903,0.12955470697581892,0.6724416641631028,0.7166832817925347,0.06913724826390341,0.9308627517360966,0.9894221393951629,0.846193867793307,0.7943211378745207,0.7689098164225693,5.0,0.892675852066715,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9444594439304556,0.7059084633060677,0.7125372694327101,0.8260306612658643,0.6772071469176579,0.9570593474176564,0.9813691874175157,0.7924728114587704,False,1,0.7924728114587704,0.7590806511045648,0.7355847215957083,0.7725801187570086
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,319,1159_7_ronda_12_maxstack_cube_all_techniques_319,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, regular peach square lattice sides, tiny dark nose at top front, fine orange quills on top only, warm brown macro photo",,openai/clip-vit-large-patch14,0.5698872208595276,0.4920145869255066,0.013282453641295433,0.11524952772699519,0.6786548793158574,0.7639798764829283,0.08173014236820408,0.9182698576317959,0.9697366666487625,0.8591327279181988,0.7972864182277927,0.8263758672114317,2.0,0.9136442141623489,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.42816648432763804,0.6696705363566429,0.8270225369072487,0.8333531107034579,0.7976512747447274,0.8418513842017266,0.7946238842110165,0.7239992204498954,False,1,0.7239992204498954,0.7774204026842109,0.894967090299634,0.7646763527577237
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,112,1159_7_ronda_12_maxstack_cube_all_techniques_112,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny hidden face, thin amber quill crown, realistic studio photo",,openai/clip-vit-large-patch14,0.6592212319374084,0.5123342275619507,0.01637202315032482,0.12795320687784587,0.6588961347321306,0.7255785906756366,0.07141117193758945,0.9285888280624106,0.9756923693327131,0.8466549294924227,0.817368257909901,0.7845196527347513,4.0,0.7859738372093024,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6478492495957467,0.6130280116373159,0.7253541774831297,0.8100668724825715,0.6998596809360361,0.9362560187480081,0.8511223751464445,0.7181774662447072,False,1,0.7181774662447072,0.9016231448046188,0.7788786778074742,0.7642661964839637
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,305,1159_7_ronda_12_maxstack_cube_all_techniques_305,ronda_12_maxstack_cube_all_techniques,"peach 4x4 grid sides, hedgehog cube sculpture, pinpoint eyes and nose in top front edge, thin amber quill crown, soft product render",,openai/clip-vit-large-patch14,0.6095914840698242,0.5769304037094116,0.01976853795349598,0.14060063283462126,0.5541854842662731,0.760711669921875,0.06997340943133383,0.9300265905686662,0.9790765648560421,0.8636448711350854,0.8332744142534413,0.8516272443690227,3.0,0.9066857347157669,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.52580390404863,0.4329613180539563,0.6241360159808951,0.686662415246958,0.7893285552893091,0.9494096027106788,0.8832263854110554,0.6223198745752916,False,1,0.6223198745752916,1.0,0.965001906493982,0.7620560132193539
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,4,1159_7_ronda_12_maxstack_cube_all_techniques_004,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, visible 4 by 4 peach block sides, tiny dark nose at top front, fine orange quills on top only, warm brown macro photo",,openai/clip-vit-large-patch14,0.7737424969673157,0.5041747093200684,0.01759723573923111,0.13265457300534764,0.6402184220809937,0.6890394422743055,0.069768726866222,0.930231273133778,0.9657071337398928,0.8287901213682383,0.8063323304923901,0.7885914870550431,3.0,0.7353689567430025,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9294704135871305,0.6357732816931596,0.6877288426837049,0.7880546609084694,0.6068101519043814,0.951282171576662,0.7563979114573255,0.7398924675602466,False,1,0.7398924675602466,0.8333678221452187,0.790171929910746,0.7567421314663058
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,120,1159_7_ronda_12_maxstack_cube_all_techniques_120,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny dark nose at top front, orange top quills, realistic studio photo",,openai/clip-vit-large-patch14,0.7068312168121338,0.49535417556762695,0.018056703731417656,0.13437523481437216,0.6196191998657244,0.6729080765335649,0.08229883578716633,0.9177011642128337,0.9548956689332612,0.8149831757012482,0.8049156391026804,0.8454439757038219,2.0,0.9670289855072464,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7649277620845044,0.6603611821412727,0.6739582758132763,0.7637778960746958,0.5657304866552973,0.8366486079415362,0.6538354635328781,0.7007043511684803,False,1,0.7007043511684803,0.824605828317677,0.9478525810633319,0.7481153768726764
