stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7836,0,openai/clip-vit-large-patch14,0.8875495791435242,0.35526612401008606,0.007046448066830635,0.08394312399970968,0.8230695616793203,0.7061937120225693,0.03763972288484166,0.9623602771151584,0.9819442294548693,0.8510021132914355,0.8510021132914355,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07836_offset_+000.png,0.7628968085173069,1.0,1.0,1.0,0.4891286672214725,1.0,0.9340765803494954,0.9083394192988962,True,0,0.9383394192988962,0.5822224609725998,0.5,0.7772591522656876,0.7772591522656876
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7871,35,openai/clip-vit-large-patch14,0.9213228821754456,0.6086387634277344,0.02191716432571411,0.1480444673931252,0.4028412261270073,0.8366580539279515,0.05429042410779597,0.9457095758922041,0.9304872216952078,0.8935919201688911,0.8935919201688911,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07871_offset_+035.png,0.9320340183631819,0.3065997998693907,0.604265159817394,0.49652508667310696,0.9307793114663148,0.36095647936980096,0.3003969284470779,0.5821012920497969,True,0,0.6121012920497969,0.8808874163708871,0.5,0.6716672259727305,0.6716672259727305
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7860,24,openai/clip-vit-large-patch14,0.874980628490448,0.5925875902175903,0.02420664206147194,0.1555848387905195,0.32949706194799494,0.8571059615523727,0.06094230837680258,0.9390576916231974,0.9810478665238923,0.9105774480714653,0.9105774480714653,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07860_offset_+024.png,0.6999513144937438,0.35052674771121717,0.55771406569209,0.408651557977028,1.0,0.1056613128076552,0.9230381042544089,0.5312431373600279,False,1,0.5312431373600279,1.0,0.5,0.6581210196688162,0.6581210196688162
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7853,17,openai/clip-vit-large-patch14,0.934894323348999,0.6312465667724609,0.024341242387890816,0.15601680162050116,0.2991317405653194,0.8166792127821182,0.053143142221503396,0.9468568577784966,0.966582923861488,0.8922221307467246,0.8922221307467246,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07853_offset_+017.png,1.0,0.24472944401811503,0.5550473081416518,0.37227091379416416,0.8631465166776675,0.4049884421054554,0.7449061018279802,0.5554665813670339,True,0,0.5854665813670339,0.8712816414996009,0.5,0.6535294768127679,0.6535294768127679
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7896,60,openai/clip-vit-large-patch14,0.9131647348403931,0.570941686630249,0.020045273005962372,0.1415813300049211,0.45315408979859745,0.7576610423900463,0.048477115216819786,0.9515228847831803,0.9661420639569577,0.8672088915410255,0.8672088915410255,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07896_offset_+060.png,0.89117789373545,0.40976469034767415,0.6441658624548041,0.5568048501569004,0.6633569604270094,0.5840676463084584,0.7394770268972081,0.6243934358083209,True,0,0.6543934358083209,0.6958739907151765,0.5,0.6443929101690755,0.6443929101690755
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7885,49,openai/clip-vit-large-patch14,0.9166189432144165,0.5995447039604187,0.02398667111992836,0.1548763090983523,0.1575593480099053,0.8025608769169561,0.042813438986919285,0.9571865610130808,0.9747523886028,0.8911181686877685,0.8911181686877685,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07885_offset_+049.png,0.9084766212557159,0.33148734364337373,0.5620882311877109,0.2026532511069588,0.8153528280770226,0.8014360051062035,0.8455109329072156,0.5429723264416929,True,0,0.5729723264416929,0.8635400055713557,0.5,0.6441151508961616,0.6441151508961616
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7889,53,openai/clip-vit-large-patch14,0.8821976184844971,0.6345760226249695,0.0272845346480608,0.16518030950467674,0.1392760750406748,0.8285482901114003,0.04551812892024854,0.9544818710797515,0.9809484978227783,0.9031050849925988,0.9031050849925988,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07889_offset_+053.png,0.7360941089940428,0.23561778397557198,0.49847564932632715,0.18074809028191177,0.9033259678021057,0.6976316935601499,0.9218144045743567,0.48517924466169765,False,1,0.48517924466169765,0.9475993635732866,0.5,0.6167317837043049,0.6167317837043049
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7846,10,openai/clip-vit-large-patch14,0.8391069769859314,0.6052663326263428,0.025538766756653786,0.15980853155152194,0.08101153501255835,0.8367659957320601,0.04835679739536502,0.951643202604635,0.9798327255329368,0.9055863640976367,0.9055863640976367,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07846_offset_+010.png,0.5202955278884968,0.31582906865700033,0.531638756014143,0.11094143575888421,0.9311447183401724,0.5886853692011725,0.9080739593558651,0.44548471969176373,False,1,0.44548471969176373,0.9649995625309656,0.5,0.5985810149298934,0.5985810149298934
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7847,11,openai/clip-vit-large-patch14,0.854884684085846,0.6443749666213989,0.024066651239991188,0.15513430065588715,0.14772530002334067,0.8311015941478588,0.05035277162835798,0.9496472283716421,0.9592276151878035,0.8982177703341719,0.8982177703341719,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07847_offset_+011.png,0.5993105224871219,0.2088011957922168,0.5604954993917028,0.19087109355401632,0.9119694665250953,0.5120811238988453,0.6543273907271563,0.4493599913205824,False,1,0.4493599913205824,0.9133266180152618,0.5,0.586360248010211,0.586360248010211
seed_sweep,7836.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\7836.png,1,7836_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"tiny astronaut standing bottom center, thin curved ground arc under the astronaut, wide pale pink diagonal planetary stripe, slanted planetary ring from lower left to upper right, subtle blue nebula clouds around the edges, moody realistic space illustration",,7898,62,openai/clip-vit-large-patch14,0.8605426549911499,0.6651273965835571,0.025638530030846596,0.1601203610751818,0.1703152686271243,0.8486672860604746,0.0520714778619498,0.9479285221380502,0.9162691006409147,0.896929081603714,0.896929081603714,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\7836\round42_seed_sweep_metric_best_seed_07898_offset_+062.png,0.6276457259289574,0.1520084058444532,0.5297136511695786,0.21793609970096936,0.9714332175892713,0.4461182513605129,0.12530446985577476,0.4251957379019126,False,1,0.4251957379019126,0.9042895692370896,0.5,0.5698146073694944,0.5698146073694944
