stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score,rank,teal_belly_score,side_asymmetry_score
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1159,0,openai/clip-vit-large-patch14,0.9463806748390198,0.2829333245754242,0.011848025023937225,0.10884863354189259,0.8287500347640463,0.8498433430989584,0.06293077579222639,0.9370692242077736,0.9808230834016443,0.9065683495475809,0.9065683495475809,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01159_offset_+000.png,0.8911142336208346,1.0,1.0,1.0,0.8382565906695679,1.0,1.0,0.9533693492855568,True,0,0.9833693492855569,1.0,0.5,0.920354222585623,0.920354222585623,1,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1213,54,openai/clip-vit-large-patch14,0.953830897808075,0.619365394115448,0.038419220596551895,0.19600821563534498,0.3031637331947841,0.8046688503689235,0.07856978522225544,0.9214302147777446,0.9675910846637685,0.8781197747709799,0.8781197747709799,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01213_offset_+054.png,1.0,0.2861840655496344,0.4970643678364336,0.457073497602817,0.6867394287707269,0.37262316743578977,0.9037174891798614,0.5736650503717804,True,0,0.6036650503717804,0.7942719720430903,0.5,0.6425218813876978,0.6425218813876978,2,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1172,13,openai/clip-vit-large-patch14,0.9295188784599304,0.6162256598472595,0.039018526673316956,0.19753107774048356,0.29921746063477084,0.8617310700593172,0.07540580468218225,0.9245941953178177,0.9395210504141239,0.8992911599707536,0.8992911599707536,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01172_offset_+013.png,0.6446773646985854,0.2928457145227451,0.4882770194216074,0.45299702918627544,0.8781285303773569,0.49954988222594854,0.6994661564898952,0.5077682066973471,False,1,0.5077682066973471,0.9473744511819745,0.5,0.6297704062154142,0.6297704062154142,3,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1200,41,openai/clip-vit-large-patch14,0.9233963489532471,0.660835325717926,0.037442032247781754,0.19349943733195132,0.3334035076264063,0.8539914731626158,0.08081715317658975,0.9191828468234102,0.9756282296028347,0.9011358052319376,0.9011358052319376,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01200_offset_+041.png,0.5551959732981863,0.19819632401569598,0.511540733735282,0.48831094598459684,0.8521695945894716,0.2824674197137319,0.9621996965839177,0.4530244727340021,False,1,0.4530244727340021,0.9607141434106192,0.5,0.6017541543406947,0.6017541543406947,4,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1171,12,openai/clip-vit-large-patch14,0.9340051412582397,0.7040923833847046,0.04814373701810837,0.21941681115654826,0.13636379009627114,0.8980667679398149,0.07785104760986886,0.9221489523901312,0.8930975808881512,0.9055016950870929,0.9055016950870929,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01171_offset_+012.png,0.7102445517480489,0.10641679454871833,0.36199009942272564,0.28477047251229204,1.0,0.40145615258880385,0.36166622954851557,0.4289998666962689,False,1,0.4289998666962689,0.9922864073019174,0.5,0.5966601167283729,0.5966601167283729,5,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1195,36,openai/clip-vit-large-patch14,0.9396051168441772,0.658996045589447,0.036744166165590286,0.19168767870051087,0.41066185644617237,0.8072487160011574,0.07810657701233073,0.9218934229876693,0.970104231873981,0.8799454666210013,0.8799454666210013,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01195_offset_+036.png,0.7920887644531015,0.20209876846881036,0.5219950974523351,0.5681182107105964,0.6953924073666891,0.3912052970048349,0.9220043805447503,0.5056220484937136,False,1,0.5056220484937136,0.8074746012402064,0.5,0.5893536764736117,0.5893536764736117,6,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1167,8,openai/clip-vit-large-patch14,0.9402742981910706,0.6945221424102783,0.05046461150050163,0.2246432983654345,0.060201802399984974,0.8660142686631945,0.07628965442035235,0.9237103455796476,0.9193709617330055,0.8968792341979153,0.8968792341979153,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01167_offset_+008.png,0.8018689178935778,0.12672220275018764,0.3318317784984969,0.20609574017604076,0.8924945599017371,0.46409323443269684,0.552844231117946,0.4446430985964196,False,1,0.4446430985964196,0.9299324268724615,0.5,0.5882740767102125,0.5882740767102125,7,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1174,15,openai/clip-vit-large-patch14,0.9414375424385071,0.6880316138267517,0.053068846464157104,0.2303667651032959,0.03714122444491428,0.8522728814019097,0.07776375040608213,0.9222362495939178,0.9189780747145343,0.8901010989316375,0.8901010989316375,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01174_offset_+015.png,0.818869850871607,0.14049331182507818,0.2988057440357903,0.18227434510729162,0.8464053650362797,0.40495818022350893,0.5499853925285225,0.44000022465695765,False,1,0.44000022465695765,0.8809158271831353,0.5,0.5718565619123133,0.5718565619123133,8,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1217,58,openai/clip-vit-large-patch14,0.9245965480804443,0.6817836165428162,0.05150280147790909,0.22694228666757785,0.17355133005280876,0.8312722665292246,0.07866745320312252,0.9213325467968775,0.9674720629474023,0.8900333239065386,0.8900333239065386,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01217_offset_+058.png,0.5727370056022238,0.15374983646547136,0.31856596070424237,0.3231849078601619,0.7759684133109916,0.36870510416244245,0.9028514288120455,0.39756685706962575,False,1,0.39756685706962575,0.8804257069445004,0.5,0.5471079750448431,0.5471079750448431,9,,
seed_sweep,1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_25.png,1,1159_25_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",,1206,47,openai/clip-vit-large-patch14,0.9296006560325623,0.729006290435791,0.054047584533691406,0.2324813638416882,0.0022648333933136186,0.8744868525752315,0.07762186640098172,0.9223781335990183,0.8920173058054499,0.8947548915796005,0.8947548915796005,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01206_offset_+047.png,0.645872552239365,0.05355636460577229,0.28660390658175894,0.1462473083421665,0.920911965183371,0.4106500201133528,0.3538056183589767,0.3643902879524116,False,1,0.3643902879524116,0.9145700819746013,0.5,0.5374259899652871,0.5374259899652871,10,,
