stage,target_name,target_path,prompt_index,prompt_id,prompt_source,prompt,negative_prompt,render_seed,seed_offset,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,render_path,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,seed_sweep_score
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1159,0,openai/clip-vit-large-patch14,0.8270366191864014,0.3495158553123474,0.007017210591584444,0.08376879246822437,0.8250421557211574,0.7771250406901041,0.0631883460237254,0.9368116539762746,0.9810703409430455,0.8738044153908521,0.8415203170498194,0.8538994645008972,2.0,0.8910369068541301,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01159_offset_+000.png,1.0,1.0,1.0,1.0,0.6576645720731211,1.0,0.8728552827284576,0.9628325756230037,True,0,0.9928325756230038,1.0,0.9609707649398496,0.9684981702062723,0.9684981702062723
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1174,15,openai/clip-vit-large-patch14,0.7013942003250122,0.49802878499031067,0.010491183958947659,0.10242648075057377,0.6469845113575764,0.855827048972801,0.07509526805775965,0.9249047319422403,0.977864870784494,0.9044118023744434,0.8337834655742672,0.82934322110621,4.0,0.916022487702038,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01174_offset_+015.png,0.47817676631147843,0.42205971381717056,0.8512404306580702,0.8100277577898216,0.939677325940492,0.6415615637508939,0.8340914659630093,0.6371341080495048,False,1,0.6371341080495048,0.9468277446798474,0.8800940618138358,0.7595221046896111,0.7595221046896111
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1184,25,openai/clip-vit-large-patch14,0.6353937387466431,0.472154438495636,0.011151974089443684,0.10560290758044347,0.7334397618831983,0.8103835494429976,0.07305878565066078,0.9269412143493392,0.9870417306355388,0.8865103683987253,0.82973039384857,0.8430145786032107,3.0,0.8828671328671329,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01184_offset_+025.png,0.20406094939334796,0.5227501200353495,0.8259144695793557,0.9022680985620395,0.7768397220799049,0.70286653974409,0.9450674214867549,0.6449173088200091,False,1,0.6449173088200091,0.9189726197222778,0.9251210760783122,0.7534891200860636,0.7534891200860636
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1204,45,openai/clip-vit-large-patch14,0.7727836966514587,0.4788219928741455,0.015038780868053436,0.12263270717085811,0.6072757463479951,0.7791685881438077,0.08677236922672846,0.9132276307732715,0.9813889776712893,0.8665333309696164,0.8169975870478027,0.8579042720942481,2.0,0.9806243272335845,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01204_offset_+045.png,0.7746745427953821,0.49680323248817626,0.6901342156319222,0.7676619096330088,0.6649872117065028,0.2900415092007722,0.8767085632575041,0.6036794830990585,False,1,0.6036794830990585,0.8314651812905164,0.9741607154383175,0.7063473718934942,0.7063473718934942
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1195,36,openai/clip-vit-large-patch14,0.7457885146141052,0.4968225359916687,0.013344788923859596,0.11551964734996206,0.6501685035538974,0.7767413104021991,0.08135509548540298,0.918644904514597,0.9774551233535261,0.8665503309318038,0.8149568105003627,0.8570868607488352,2.0,0.9834770114942529,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01195_offset_+036.png,0.6625570484618576,0.426753849829399,0.7468473356951887,0.8134248045095891,0.6562895520755918,0.45311968532587016,0.8291363818260445,0.5972727207151535,False,1,0.5972727207151535,0.8174397483382687,0.9714685473549413,0.699460171554055,0.699460171554055
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1215,56,openai/clip-vit-large-patch14,0.6920875310897827,0.5470790863037109,0.013367567211389542,0.11561819584905111,0.5803494172628084,0.8338380036530672,0.07975281079583421,0.9202471892041658,0.9664178693833726,0.8905971917420128,0.8339573358416127,0.8657497422521083,3.0,0.9611269614835949,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01215_offset_+056.png,0.43952392693439957,0.23117973293004546,0.7460615988953274,0.738933824809214,0.8608840224296342,0.5013538483541748,0.6956626418346255,0.5117397734007396,False,1,0.5117397734007396,0.9480226848020783,1.0,0.6951143888143726,0.6951143888143726
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1216,57,openai/clip-vit-large-patch14,0.6978533864021301,0.4975513815879822,0.011297104880213737,0.10628783975701894,0.6391500740990522,0.7757314046223959,0.0787490211863087,0.9212509788136913,0.9788473295535042,0.867286440575571,0.8059555100931123,0.8544666325698342,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01216_offset_+057.png,0.4634709130823548,0.4239175362947465,0.8204534384980192,0.801669084856815,0.6526707586505771,0.5315712947213382,0.8459723601276044,0.591861010367678,False,1,0.591861010367678,0.7555774462144517,0.9628387495007089,0.6832045826361095,0.6832045826361095
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1192,33,openai/clip-vit-large-patch14,0.76347815990448,0.4801616072654724,0.016097551211714745,0.12687612545989393,0.5475724469114476,0.8726614492910879,0.08079454603565857,0.9192054539643414,0.9705478239896742,0.9085291258664439,0.7992735814541994,0.7627006784623555,5.0,0.8529819694868238,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01192_offset_+033.png,0.736026406914833,0.49159010305643636,0.6563010275294169,0.703963607311615,1.0,0.4699941107762393,0.7456062681014944,0.6291038336471143,False,1,0.6291038336471143,0.7096552494730496,0.6606049058244536,0.6792959602253597,0.6792959602253597
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1181,22,openai/clip-vit-large-patch14,0.7483751773834229,0.4807422161102295,0.01584651507437229,0.12588294195153008,0.5612920434963928,0.7813325104890044,0.07868371497482327,0.9213162850251767,0.9835855936069736,0.8707774482002586,0.8127947922353895,0.7426679657562576,3.0,0.5322874863188617,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01181_offset_+022.png,0.6733000820883921,0.4893306550566776,0.6642197765590856,0.7186012407295839,0.672741190455457,0.5335372315314778,0.9032722850902507,0.6099543495278672,False,1,0.6099543495278672,0.802581070030271,0.5946265828253287,0.6537494840648552,0.6537494840648552
seed_sweep,1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_7.png,1,1159_7_round42_seed_sweep_metric_best_001,round42_seed_sweep_metric_best,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",,1165,6,openai/clip-vit-large-patch14,0.7151166796684265,0.5208066701889038,0.014766097068786621,0.12151583052749391,0.6164331642969512,0.8082834879557291,0.07750837345706614,0.9224916265429338,0.9915842333055401,0.884916485531213,0.8156094898105112,0.7548758268027285,4.0,0.67267483777938,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_7\round42_seed_sweep_metric_best_seed_01165_offset_+006.png,0.5351695288680813,0.3334192330263057,0.6990391820972531,0.7774320895477036,0.7693145758194937,0.5689189678424503,1.0,0.5710135196137517,False,1,0.5710135196137517,0.8219253496233725,0.634833528887472,0.6495708790127713,0.6495708790127713
