target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,111,"strict cube shaped hedgehog with wooden block sides, vertical tiled cube sides, tiny face peeking from top front row, caramel orange bristles spread across the top square, soft brown studio background",,openai/clip-vit-large-patch14,0.6214895248413086,0.3894219994544983,0.008642524480819702,0.0929651788618712,0.7945973489634022,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.41237639155024314,1.0,0.9554895040323663,0.9512953092432958,0.8932134213876689,True,0,0.9232134213876689,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_01_candidate_111.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_01_candidate_111.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,103,"small hedgehog with compact cubical wooden block body, vertical tiled cube sides, tiny face peeking from top front row, soft amber hedgehog fur forming the top lid, straight cube silhouette, warm brown studio macro photo",,openai/clip-vit-large-patch14,0.6929898262023926,0.40249133110046387,0.011152924969792366,0.1056074096348943,0.7747711086258654,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6100372046748146,0.9441417306747283,0.8250733043522698,0.919228692931646,0.8652297589616331,True,0,0.8952297589616331,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_02_candidate_103.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_02_candidate_103.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,83,"small hedgehog with compact cubical wooden block body, visible vertical 4 by 4 peach wood tile sides, tiny face peeking from top front row, dense orange tan quills on top surface only, straight cube silhouette, warm brown studio macro photo",,openai/clip-vit-large-patch14,0.5408883094787598,0.425975501537323,0.007858900353312492,0.08865043910388991,0.8247106261212733,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.18955632696151717,0.8437704834925818,1.0,1.0,0.8081301666158893,True,0,0.8381301666158893,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_03_candidate_083.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_03_candidate_083.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,65,"small hedgehog with compact cubical wooden block body, visible vertical 4 by 4 peach wood tile sides, small eyes and snout hidden below orange top quills, caramel orange bristles spread across the top square, straight cube silhouette, warm brown studio macro photo",,openai/clip-vit-large-patch14,0.6071584224700928,0.4519629180431366,0.010289836674928665,0.10143883218436944,0.8070270489238418,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.37275841381109237,0.7327003729794822,0.8680760021300763,0.9713988897867901,0.7535239082958042,True,0,0.7835239082958042,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_04_candidate_065.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_04_candidate_065.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,109,"small hedgehog with compact cubical wooden block body, straight vertical tiled sides, tiny face recessed into the upper front edge, dense quills forming a square cap, soft brown studio background",,openai/clip-vit-large-patch14,0.7510902881622314,0.49736011028289795,0.009299428202211857,0.09643354293093175,0.7600763665244396,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7706544934873282,0.5386729613694545,0.9197101491768065,0.8954616726220549,0.7210353709991261,True,0,0.7510353709991261,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_05_candidate_109.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\1159_7\rank_05_candidate_109.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,107,"small round fuzzy porcupine mascot, round orange face with small snout, bright turquoise oval chest patch, stubby arms, short rainbow quills behind shoulders, centered storybook fantasy painting",,openai/clip-vit-large-patch14,0.752607524394989,0.5888867974281311,0.01560896635055542,0.12493584894078809,0.5387060942176006,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6968095705050892,1.0,1.0,0.8354107512930825,0.8912845428848887,True,0,0.9212845428848887,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_01_candidate_107.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_01_candidate_107.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,96,"tiny fuzzy orange faced creature, orange muzzle and cheek, teal belly shield, tiny claws, short rainbow quills behind shoulders, centered storybook fantasy painting",,openai/clip-vit-large-patch14,0.7657893300056458,0.6083059310913086,0.016813205555081367,0.1296657454961848,0.5634943829644126,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7721361187246184,0.8822906072457616,0.9326554806842116,0.906570565608602,0.8696809514757338,True,0,0.8996809514757338,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_02_candidate_096.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_02_candidate_096.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,91,"tiny fuzzy orange faced creature, orange muzzle and cheek, turquoise chest oval on a fuzzy body, tiny hands near the belly, shaggy rainbow quills around shoulders, centered storybook fantasy painting",,openai/clip-vit-large-patch14,0.768104612827301,0.6332583427429199,0.01992037147283554,0.14113954609830492,0.5254149373906751,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7853666478538197,0.7310411604779927,0.7692908960204402,0.7972557878140442,0.7655154048976492,True,0,0.7955154048976493,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_03_candidate_091.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_03_candidate_091.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,109,"small round fuzzy porcupine mascot, orange muzzle and cheek, large teal oval belly gem, little claws, rainbow quill mane, warm multicolor painterly background",,openai/clip-vit-large-patch14,0.760777473449707,0.5984649062156677,0.023167137056589127,0.15220754599095646,0.44353383066732127,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7434961989988205,0.9419421386829008,0.6117041234921137,0.5621994509326824,0.7503345131736796,True,0,0.7803345131736796,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_04_candidate_109.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_04_candidate_109.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,41,"small round fuzzy porcupine mascot, orange face and snout, glossy black eye, large teal oval belly gem, small paws, shaggy rainbow quills around shoulders, centered storybook fantasy painting",,openai/clip-vit-large-patch14,0.7568631172180176,0.6234748363494873,0.01888693869113922,0.13742975911766425,0.4946537970379717,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7211278716130489,0.790344042705012,0.8221110408268127,0.7089496906086236,0.7631145291371038,False,1,0.7631145291371038,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_05_candidate_041.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-165325_notebook_ronda_04_final_focus\9338\rank_05_candidate_041.png
