target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,1,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, dense tan orange spines rising from the top plane, warm brown studio render",,openai/clip-vit-large-patch14,0.5474141240119934,0.5328218936920166,0.01728474348783493,0.13147145503049296,0.6539355513380662,0.6713324652777778,0.07840125296497569,0.9215987470350243,0.9591184809156618,0.8164828670203909,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.10938448600050643,0.40292386760841215,0.705602648449147,0.9077585588463194,0.4569381158469421,0.5562307224744569,0.5779733170576172,0.5107400462003548,False,1,0.5107400462003548
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,2,"cubical hedgehog fused into a pale wood block, visible square wooden tiles on both side faces, small sleepy face hidden below the orange spiky crown, closed cube form, soft brown macro photo",,openai/clip-vit-large-patch14,0.5938127040863037,0.511420488357544,0.013789599761366844,0.11742912654604412,0.7019501655609834,0.6543799506293403,0.074920529988918,0.925079470011082,0.9866541552574,0.8155796233385618,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.26770725179156707,0.5101743639006329,0.8559246785294404,0.9585393237585527,0.3666580390410094,0.7259429145138737,0.9288050145422123,0.6251355917916974,False,1,0.6251355917916974
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,3,"warm peach wooden block cube with hedgehog face embedded in the upper front, regular 4 by 4 carved tile sides, orange tan quills covering the top surface, centered object photo",,openai/clip-vit-large-patch14,0.5267753601074219,0.5307359099388123,0.021308543160557747,0.1459744606448599,0.45326903329970286,0.7211880154079862,0.0768773955266546,0.9231226044733454,0.9566758437757726,0.8389626872544191,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.038960214855845846,0.4133775172305849,0.5503491056601499,0.6955315224912315,0.7224422601168948,0.6305305699463601,0.5468517064701743,0.4862211025415754,False,1,0.4862211025415754
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,4,"small hedgehog face inside a tiled wooden cube, pale square block sides, orange fur spikes forming a compact crown on top, realistic warm studio product render",,openai/clip-vit-large-patch14,0.6296529769897461,0.5040062665939331,0.019343843683600426,0.13908214724974743,0.565581373358635,0.7343382658781828,0.07737859966743646,0.9226214003325636,0.9547952241115943,0.8443287545838984,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.39000261349642096,0.5473298194111642,0.6241307824419098,0.8143142437434888,0.7924735001474724,0.6060929878760821,0.5228907538195072,0.602571232521684,False,1,0.602571232521684
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,5,"closed pale timber cube creature, front wall made of small square wooden blocks, tiny eyes and nose under tan orange spines, spines grow from top plane, soft realistic lighting",,openai/clip-vit-large-patch14,0.6618335843086243,0.5732340812683105,0.021191157400608063,0.1455718290075661,0.6384268474420473,0.649843004014757,0.0791290965255225,0.9208709034744775,0.9922420253055917,0.8131825730838261,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4998103435476638,0.20040318702345938,0.5546592459021747,0.8913563892281099,0.34249667435127323,0.520742714100383,1.0,0.4705033686823369,False,1,0.4705033686823369
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,6,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, dense tan orange spines rising from the top plane, soft brown macro photo",,openai/clip-vit-large-patch14,0.6862073540687561,0.4898187220096588,0.020721837878227234,0.1439508175670678,0.6219313922183035,0.6815846761067709,0.07427563495059643,0.9257243650494036,0.9565627854540217,0.8220291891061424,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5829793249043836,0.618428944634518,0.5720120468132874,0.8739106209470562,0.5115359380737123,0.7573865402610892,0.5454112317448285,0.6438287287545789,False,1,0.6438287287545789
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,7,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, dense tan orange spines rising from the top plane, centered object photo",,openai/clip-vit-large-patch14,0.5920671224594116,0.5450891256332397,0.01795010082423687,0.13397798634192437,0.6701435904242549,0.6517780445240161,0.07571812733981824,0.9242818726601818,0.9413930236641898,0.8050773801997089,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.26175092057106425,0.341448151725926,0.6787704264560878,0.9249003527739521,0.3528016709503827,0.6870538688422695,0.3521334781981635,0.5013603804408845,False,1,0.5013603804408845
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,8,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, dense tan orange spines rising from the top plane, realistic warm studio product render",,openai/clip-vit-large-patch14,0.5831917524337769,0.5523378252983093,0.01837264373898506,0.1355457256389336,0.656488822090981,0.6467019540292246,0.07770989526187999,0.92229010473812,0.9471316417999951,0.8032437443314921,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.23146609013816954,0.3051221897434335,0.6619878996818375,0.9104589250568879,0.32576911269886205,0.589939762832675,0.425249143237416,0.4705497693837082,False,1,0.4705497693837082
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,9,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, dense tan orange spines rising from the top plane, shallow depth of field and gentle shadows",,openai/clip-vit-large-patch14,0.5672643184661865,0.5204616785049438,0.01946464367210865,0.1395157470399261,0.6785536431923327,0.6111874050564237,0.07612034693169702,0.923879653068303,0.958427146169895,0.7900776400832757,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.17711797444875055,0.4648655575289755,0.6194891305410707,0.9337949137201775,0.13663751331764323,0.6674425498466208,0.5691650293295846,0.514473888505147,False,1,0.514473888505147
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,10,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange tan quills covering the top surface, warm brown studio render",,openai/clip-vit-large-patch14,0.5749108791351318,0.49648517370224,0.015543072484433651,0.12467185923228084,0.6852859187437801,0.6728623001663774,0.07696940678239998,0.9230305932176001,0.9409952985268577,0.8140478024064014,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.20320982105176452,0.5850208463641778,0.7783917905949552,0.9409150396992227,0.4650852028194283,0.6260443088987995,0.3470660669798738,0.5967062787107726,False,1,0.5967062787107726
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,11,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange tan quills covering the top surface, soft brown macro photo",,openai/clip-vit-large-patch14,0.6607430577278137,0.4702426791191101,0.021098697558045387,0.145253907204059,0.6317556066302438,0.6656313295717592,0.07149500689628482,0.9285049931037151,0.9652482196409267,0.8175604898217773,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4960892127680995,0.7165318627670614,0.5580625739871786,0.8843008142366234,0.42657689923133846,0.8929636848915407,0.656072244849701,0.6801712061821011,False,1,0.6801712061821011
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,12,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange tan quills covering the top surface, centered object photo",,openai/clip-vit-large-patch14,0.5581650733947754,0.4981354773044586,0.017294643446803093,0.1315091002433029,0.6560512456418988,0.6782051368995949,0.07404562559721893,0.925954374402781,0.9352291663392227,0.8163221759136355,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.14606923019818846,0.5767505539415728,0.7051996593851423,0.9099961395664367,0.49353830966755585,0.7686012769177452,0.2735998457353045,0.5880335364023002,False,1,0.5880335364023002
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,13,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange tan quills covering the top surface, realistic warm studio product render",,openai/clip-vit-large-patch14,0.5967897176742554,0.5223852396011353,0.01658463664352894,0.1287813520799069,0.684020725109314,0.6563172516999422,0.07668767119425852,0.9233123288057414,0.9384685748832687,0.8061957933236372,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2778655157791118,0.45522586896690564,0.7343999905071195,0.9395769575015402,0.37697507418754866,0.6397810999528066,0.31487311125439504,0.5468708046274453,False,1,0.5468708046274453
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,14,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange tan quills covering the top surface, shallow depth of field and gentle shadows",,openai/clip-vit-large-patch14,0.60430908203125,0.5088483691215515,0.02176828123629093,0.14754077821501055,0.6421371408783799,0.6579646357783565,0.0749815062480671,0.9250184937519329,0.9604012576037081,0.8119208104341785,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3035233389298088,0.5230642213782914,0.5335817983609202,0.8952804348920212,0.38574816562633574,0.7229698498161814,0.5943171594990859,0.5618779370895632,False,1,0.5618779370895632
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,15,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange fur spikes forming a compact crown on top, warm brown studio render",,openai/clip-vit-large-patch14,0.5902231931686401,0.5131104588508606,0.019138451665639877,0.13834179291031282,0.6552305946025261,0.6816361038773148,0.07521474574757989,0.9247852542524201,0.9534684485531046,0.8211047754437596,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2554590042070174,0.5017052857585789,0.6320562178428701,0.9091282103290614,0.5118098150277187,0.711597618528379,0.505986322295909,0.570983891372663,False,1,0.570983891372663
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,16,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange fur spikes forming a compact crown on top, soft brown macro photo",,openai/clip-vit-large-patch14,0.657659649848938,0.5597227811813354,0.027821488678455353,0.16679774782189163,0.5259638953335725,0.6417377613208912,0.07755170221867029,0.9224482977813298,0.9720070959696563,0.8060403160117978,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4855679066707208,0.26811339657437394,0.3274374421947289,0.7724143790759093,0.2993324625450694,0.597652898383301,0.7421870073235723,0.43472380904608215,False,1,0.43472380904608215
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,17,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange fur spikes forming a compact crown on top, centered object photo",,openai/clip-vit-large-patch14,0.593360185623169,0.511745035648346,0.02066962420940399,0.1437693437746865,0.6375479651461257,0.6600149649160879,0.07880213071658232,0.9211978692834177,0.9394847871704274,0.8073229458955212,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2661631533613937,0.5085479352869593,0.5739547095922799,0.8904268739966116,0.39666712814431787,0.5366848285802981,0.3278206598520396,0.5231878304145614,False,1,0.5231878304145614
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,18,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange fur spikes forming a compact crown on top, realistic warm studio product render",,openai/clip-vit-large-patch14,0.6233457922935486,0.5438101887702942,0.02191130816936493,0.148024687702305,0.6359882837578533,0.6550581190321181,0.07744646152096893,0.9225535384790311,0.9569478784069956,0.8090594677135131,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3684810297786053,0.34785738565863344,0.5284015850803538,0.8887773384292085,0.3702696032696697,0.6027841971455146,0.5503176964532807,0.49046477922961423,False,1,0.49046477922961423
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,19,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, orange fur spikes forming a compact crown on top, shallow depth of field and gentle shadows",,openai/clip-vit-large-patch14,0.6326107978820801,0.5045210719108582,0.023786863312125206,0.15422990407870066,0.6315992227528128,0.6187862820095485,0.07623471516777434,0.9237652848322256,0.9600307187765358,0.793777820350883,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.40009538753474067,0.5447499362272711,0.46197522823930126,0.8841354209903293,0.17710509049977985,0.6618662129252744,0.589596128733416,0.542303523918763,False,1,0.542303523918763
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,20,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, tan orange bristles grow from the top plane, warm brown studio render",,openai/clip-vit-large-patch14,0.5549299120903015,0.5192759037017822,0.015982601791620255,0.12642231524386924,0.6869089023130558,0.6756348786530672,0.07600517555447761,0.9239948244455224,0.9710571549078364,0.8216453149313803,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.1350301060550746,0.4708079213196863,0.7596532956566245,0.942631524324199,0.4798504812409337,0.6730580461163755,0.7300838196154208,0.573226098312362,False,1,0.573226098312362
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,21,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, tan orange bristles grow from the top plane, soft brown macro photo",,openai/clip-vit-large-patch14,0.6283141374588013,0.5155563354492188,0.02015666477382183,0.14197416938944152,0.6280988677642153,0.6669995343243634,0.07526478406857255,0.9247352159314275,0.9621364133588413,0.8162343986937314,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3854341810756419,0.489448077648002,0.5931719112292462,0.8804334084538943,0.43386323006266075,0.7091578629948192,0.616424758224235,0.5710644500890204,False,1,0.5710644500890204
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,22,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, tan orange bristles grow from the top plane, centered object photo",,openai/clip-vit-large-patch14,0.5153575539588928,0.5381381511688232,0.0152810700237751,0.12361662519165899,0.7134647234018069,0.6305428964120371,0.07644730070722507,0.923552699292775,0.9606719587017847,0.7991221398782448,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.0,0.376282100682652,0.7896879886130956,0.9707172421745687,0.2397145660404618,0.6515010220887082,0.5977661589523223,0.5022250955486627,False,1,0.5022250955486627
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,23,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, tan orange bristles grow from the top plane, realistic warm studio product render",,openai/clip-vit-large-patch14,0.5787107944488525,0.5238642692565918,0.016997648403048515,0.1303750298295211,0.6822012148887616,0.6736727114076967,0.07792286651799737,0.9220771334820026,0.9706863684082986,0.8200169905338242,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.21617601745856285,0.4478138947484128,0.717339794622861,0.9376526242071748,0.4694010220726765,0.5795557653224765,0.725359633259104,0.555754422138043,False,1,0.555754422138043
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,24,"pale wooden cube hedgehog sculpture, vertical 4 by 4 block grid on the front and side, tiny dark face recessed in the top center, tan orange bristles grow from the top plane, shallow depth of field and gentle shadows",,openai/clip-vit-large-patch14,0.5679628252983093,0.5172653794288635,0.019114896655082703,0.13825663331313512,0.6801426796302511,0.6279997649016203,0.07743300997326338,0.9225669900267366,0.9697592952642355,0.799450199767934,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.1795014425076549,0.4808834150878809,0.632967844681877,0.9354754954992225,0.22617120018298575,0.6034400642349452,0.7135478054176113,0.5300431313435212,False,1,0.5300431313435212
