target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,59,"small hedgehog face inside a tiled wooden cube, visible square wooden tiles on both side faces, tiny eyes and nose tucked into the upper front edge, orange tan quills covering the top surface, realistic warm studio product render",,openai/clip-vit-large-patch14,0.7445521950721741,0.41367775201797485,0.016683978959918022,0.12916647769416809,0.5080534551675079,0.7477806939019098,0.07846310291722579,0.9215368970827742,0.9572319566714972,0.8504856175691298,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7820655163892666,1.0,0.7302772508748872,0.7534721077223379,0.8640607224332322,0.553215058474161,0.5539371342239586,0.8131889523489372,True,0,0.8431889523489372,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_01_candidate_059.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_01_candidate_059.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,55,"closed pale timber cube creature, front wall made of small square wooden blocks, face mostly buried in the tan fur at the top front, dense tan orange spines rising from the top plane, centered object photo",,openai/clip-vit-large-patch14,0.6161591410636902,0.4442303776741028,0.012303467839956284,0.11092099819221013,0.7157139365328525,0.7539763274016203,0.07565176202110457,0.9243482379788954,0.9922177048169833,0.8612547715867392,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3439585013377644,0.8468892947243973,0.9255936844393133,0.9730960338215215,0.8970553712988995,0.69028969191459,0.9996901329454937,0.8081131705234481,True,0,0.8381131705234481,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_02_candidate_055.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_02_candidate_055.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,68,"compact square wood-block hedgehog object, front wall made of small square wooden blocks, small central face peeking through the top fur, orange tan quills covering the top surface, realistic warm studio product render",,openai/clip-vit-large-patch14,0.7138392329216003,0.4414485991001129,0.017484579235315323,0.13222926769560256,0.6535427100662722,0.7116252757884838,0.07641915080308655,0.9235808491969134,0.9786630028038317,0.8392172718845038,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6772657336043777,0.8608298340475282,0.6974903230348833,0.9073430857535193,0.6715161948559288,0.6528735478455407,0.8269898366987567,0.7766629563253113,True,0,0.8066629563253114,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_03_candidate_068.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_03_candidate_068.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,69,"cubical hedgehog fused into a pale wood block, front wall made of small square wooden blocks, small central face peeking through the top fur, tan orange bristles grow from the top plane, centered object photo",,openai/clip-vit-large-patch14,0.8084207773208618,0.46687051653862,0.01842040754854679,0.13572180203838582,0.6615362458772615,0.6559058295355903,0.07628756992405483,0.9237124300759452,0.9856212428847446,0.8155812223945453,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.7334310385306764,0.6601030155727527,0.915797133951237,0.3747840585554948,0.6592891343672365,0.9156446903549732,0.7460631287618152,True,0,0.7760631287618153,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_04_candidate_069.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_04_candidate_069.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,52,"compact square wood-block hedgehog object, stacked pale wood columns forming straight cube sides, tiny dark face recessed in the top center, orange tan quills covering the top surface, realistic warm studio product render",,openai/clip-vit-large-patch14,0.588288426399231,0.4609454572200775,0.010809830389916897,0.10397033418200068,0.7411523788123003,0.7131245930989584,0.07766708643810745,0.9223329135618925,0.9802548844930397,0.8397735635398016,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.24885712920129718,0.7631237406006166,1.0,1.0,0.6795007614381253,0.5920270244076506,0.8472719822633904,0.7438868378798843,True,0,0.7738868378798843,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_05_candidate_052.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\1159_7\rank_05_candidate_052.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,31,"upright fantasy spiny creature, orange animal face with pointed snout, large glowing teal oval belly, tiny clawed paws, rainbow bristle halo behind the body, vertical storybook painting",,openai/clip-vit-large-patch14,0.7739715576171875,0.5703648328781128,0.020521746948361397,0.14325413414055943,0.5091738619483761,0.7246150264033565,0.05950997963515387,0.9404900203648461,0.9583593625856123,0.846920141526329,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8823463011627519,0.9948424756117064,0.762097302943984,0.7572827865127115,0.7769393437584576,0.6826727071511728,0.7149503248776929,0.8437034632972209,True,0,0.8737034632972209,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_01_candidate_031.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_01_candidate_031.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,7,"upright fantasy spiny creature, orange animal face with pointed snout, large glowing teal oval belly, tiny clawed paws, rainbow quills and bristles rising behind the back, vertical storybook painting",,openai/clip-vit-large-patch14,0.7576217651367188,0.5895246267318726,0.0192825086414814,0.13886147284787598,0.5183765304258025,0.7437207257306134,0.06880475120957302,0.9311952487904269,0.9694939810437848,0.8544914598641824,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7650603182367424,0.8700681925103135,0.8147124833866711,0.80469989855869,0.8157090170138395,0.407074895374582,0.8134414604226569,0.7826889017395653,True,0,0.8126889017395653,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_02_candidate_007.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_02_candidate_007.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,30,"upright fantasy spiny creature, orange animal face with pointed snout, large glowing teal oval belly, tiny clawed paws, rainbow bristle halo behind the body, soft fantasy illustration",,openai/clip-vit-large-patch14,0.7480717301368713,0.6026620268821716,0.02230013720691204,0.14933230463269506,0.5220298113476979,0.728963781286169,0.05552096125914226,0.9444790387408577,0.9758319571706864,0.8537677565722135,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.696552706089803,0.7845135305926941,0.6892931380205907,0.8235235724999898,0.7857639255225941,0.8009504643572839,0.8695039531017154,0.7653248311272411,True,0,0.7953248311272412,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_03_candidate_030.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_03_candidate_030.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,25,"upright fantasy spiny creature, orange animal face with pointed snout, large glowing teal oval belly, tiny clawed paws, tall rainbow quill mane around the body, vertical storybook painting",,openai/clip-vit-large-patch14,0.7266613841056824,0.6018611788749695,0.019089754670858383,0.1381656783389362,0.5190689968675034,0.7773234049479166,0.0552077601604728,0.9447922398395272,0.9684675950537004,0.8741663351811371,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5429646111917331,0.7897288912972259,0.8230466915578941,0.8082678591925818,0.8838962564048458,0.8102371409311225,0.8043625753175584,0.7638722731822297,True,0,0.7938722731822297,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_04_candidate_025.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_04_candidate_025.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,64,"tiny echidna-like creature portrait, warm orange face and snout, blue green oval belly jewel, little hands held beside the belly, tall rainbow quill mane around the body, textured fantasy art",,openai/clip-vit-large-patch14,0.7455595135688782,0.6048262119293213,0.018626701086759567,0.13647967279693912,0.474306305710406,0.7833088062427662,0.06278257639956783,0.9372174236004321,0.9697280590450295,0.8744606728784019,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6785312058259882,0.7704197131008184,0.8432416212164371,0.5776263287188893,0.8960419543208914,0.5856374546031838,0.8155119946071271,0.7472250715872738,True,0,0.7772250715872738,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_05_candidate_064.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-173348_notebook_ronda_05_visual_metric_micro\9338\rank_05_candidate_064.png
