target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,211,"peach 4 by 4 cube grid hedgehog object, front and right sides built from small square cells, hidden hedgehog face pressed into the top front edge, orange hairlike quills fanning upward",,openai/clip-vit-large-patch14,0.6988770961761475,0.44078850746154785,0.017100093886256218,0.1307673272888003,0.6110265707736715,0.6976374873408565,0.06793364380058203,0.932066356199418,0.9599150557414247,0.8321431051214667,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.75129968190495,0.9540061571684698,0.8779027832328716,0.7766666836269385,0.6883578413087679,0.9546558126422919,0.7920776319883016,0.8632849264565857,True,0,0.8932849264565857,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_01_candidate_211.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_01_candidate_211.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,61,"soft foam cube with square cell sides, small hedgehog snout tucked into the top center, long orange bristles radiating upward",,openai/clip-vit-large-patch14,0.6342776417732239,0.490977942943573,0.012536376714706421,0.11196596230420396,0.7558733430725683,0.7393804479528358,0.07024854161786732,0.9297514583821327,0.9410893121575269,0.8463520744440279,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5276023798459236,0.8247858794866478,1.0,1.0,0.7885459746650699,0.901741996308338,0.6397883968322455,0.8349070817254403,True,0,0.8649070817254403,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_02_candidate_061.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_02_candidate_061.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,64,"soft foam cube with square cell sides, small hedgehog snout tucked into the top center, soft orange spiky tuft covering the top",,openai/clip-vit-large-patch14,0.6151299476623535,0.473555326461792,0.013531259261071682,0.11632394104857212,0.742714200970825,0.6737902605975116,0.06837779886743181,0.9316222011325682,0.9527370563451076,0.8198207989343006,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4612970595790181,0.8696430355414501,0.9716990188822143,0.9797104567843443,0.6311216247560166,0.9445033387596018,0.7340118226276163,0.8309934294584466,True,0,0.8609934294584466,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_03_candidate_064.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_03_candidate_064.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,141,"soft cubical hedgehog block, front and right sides built from small square cells, hidden hedgehog face pressed into the top front edge, warm orange spines forming a messy top tuft",,openai/clip-vit-large-patch14,0.6541337370872498,0.47713983058929443,0.01616361364722252,0.12713620116718338,0.6273938246798247,0.75091552734375,0.072570983655489,0.927429016344511,0.9710181331142755,0.8567157696481214,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5963607771455368,0.8604141885887205,0.9014835388611504,0.8019026832751611,0.8162315545891924,0.8486557345704102,0.8818950223853658,0.8229682762133177,True,0,0.8529682762133177,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_04_candidate_141.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_04_candidate_141.png
1159_7.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,77,"cubical hedgehog object with vertical square cells, small hedgehog snout tucked into the top center, long orange bristles radiating upward",,openai/clip-vit-large-patch14,0.7429758906364441,0.4667664170265198,0.01982642337679863,0.1408063328717804,0.4789227101450732,0.7544131808810765,0.07310426759968806,0.926895732400312,0.9605117044459628,0.8560017786257862,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9040065652060796,0.8871221076600596,0.8127088655680768,0.5729811417842205,0.8246263443667828,0.8364659573515237,0.796904170417768,0.8209336770923917,True,0,0.8509336770923918,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_05_candidate_077.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\1159_7\rank_05_candidate_077.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,53,"rainbow quilled hamster creature, orange rodent head, teal blue belly patch",,openai/clip-vit-large-patch14,0.8260077238082886,0.6076430678367615,0.0159178227186203,0.12616585401217043,0.6377588731804057,0.7366287796585649,0.04759979431475174,0.9524002056852483,0.9887059805050685,0.8625642189372048,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8730684147194342,0.879810167172144,0.9510122914899939,1.0,0.7602715844526826,0.9180516011505775,0.9477136368685474,0.886735784190295,True,0,0.916735784190295,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_01_candidate_053.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_01_candidate_053.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,283,"orange teal spiky hamster creature, small orange snout, turquoise oval belly, colorful shoulder bristles, vertical storybook painting with orange teal glow",,openai/clip-vit-large-patch14,0.7897101640701294,0.5876404047012329,0.017452208325266838,0.13210680650620102,0.5243442111455834,0.7945534035011574,0.05846074625262063,0.9415392537473793,0.9757331494402176,0.8822344002751472,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7252409831437422,0.9697850398733662,0.9004503751294618,0.7167513261365535,0.8679139667503333,0.7000663343920441,0.8236052657751205,0.839369653486575,True,0,0.869369653486575,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_02_candidate_283.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_02_candidate_283.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,51,"rainbow quilled hamster creature, small orange snout, blue green chest spot",,openai/clip-vit-large-patch14,0.8319413661956787,0.5989776849746704,0.022152794525027275,0.1488381487557114,0.5444056196505358,0.6624495894820601,0.0514284350764091,0.9485715649235908,0.9686069223413538,0.8238237474584547,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8972340919810491,0.918788312964099,0.7580542310314906,0.766853907697974,0.6224230458206867,0.8412086795975843,0.7554301363172093,0.8174274198306868,True,0,0.8474274198306868,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_03_candidate_051.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_03_candidate_051.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,291,"rainbow quilled hamster creature, orange muzzle and cheek, blue green chest spot, painted scale-like rainbow spines, little pink paws near the chest, vertical storybook painting with orange teal glow",,openai/clip-vit-large-patch14,0.8571745157241821,0.6236454844474792,0.019543780013918877,0.13979907014683207,0.5785660010360499,0.7130047833478009,0.06947068767423564,0.9305293123257643,0.9858109775417183,0.8436996073288716,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.8078289820816513,0.8349835007163862,0.8521681215087563,0.7163706823218053,0.47909076691729374,0.9200177468738396,0.8153453127574416,True,0,0.8453453127574416,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_04_candidate_291.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_04_candidate_291.png
9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\9338.png,9338,288,"tiny fantasy hamster, warm orange face, glowing teal belly center, painted rainbow spines, soft brushwork fantasy creature portrait",,openai/clip-vit-large-patch14,0.8113354444503784,0.5870752334594727,0.026409748941659927,0.1625107656177274,0.5542504631896081,0.6316550925925926,0.049962387802094915,0.9500376121979051,0.9661905553117695,0.8099960669982873,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8133132854907138,0.9723272618858665,0.6416901108165121,0.7914410186305904,0.5651970720129383,0.8706330530779357,0.732313256546986,0.7964653747136596,True,0,0.8264653747136597,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_05_candidate_288.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-230527_notebook_ronda_09_targeted_corrections\9338\rank_05_candidate_288.png
