stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,302,9338_round40_9338_blend_round38_round39_mix_302,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.9064908027648926,0.4940861165523529,0.014143700711429119,0.11892729170139678,0.6791606807142457,0.8228934959129051,0.06466547346816773,0.9353345265318322,0.9859077942204469,0.8948507162910379,0.8675421349737509,0.7237129050470283,0.9988336628235858,0.8919770742456118,11.0,0.34373838721664807,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,1.0,0.9031081009432929,0.9201640498039461,0.8868236449416133,0.5184598420613853,0.9443279061163712,0.9161589413755912,True,0,0.9461589413755912,0.8662624530226676,0.7599902857059063,0.8864344349363706
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,616,9338_round40_9338_blend_round38_round39_mix_616,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, side facing orange face, small orange muzzle and black eye, blue green glowing belly patch, rainbow scale quills on shoulder and back, compact cute body, yellow orange painterly aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.8491597175598145,0.5280749797821045,0.010979710146784782,0.10478411209140813,0.716183402117684,0.8600136085792824,0.06011751819913749,0.9398824818008625,0.9727564072124508,0.9105162739334691,0.8893651077865841,0.6334041909871139,0.5400986721251246,0.8305464784304301,8.0,0.2858649789029536,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8356924618013194,0.9027051084644508,1.0,0.9978652349158554,0.9429114275345302,0.6212024170967457,0.8574980081838123,0.8893313925753183,True,0,0.9193313925753184,0.9588257786303236,0.5483226617834148,0.8470199395441772
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,10,9338_round40_9338_blend_round38_round39_mix_010,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, orange rounded snout and small ears, teal spiral belly jewel, rainbow scale quills on shoulder and back, orange yellow flame aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8466238975524902,0.542327880859375,0.020820021629333496,0.1442914468335996,0.6059405321916599,0.8474307590060765,0.0640841383559985,0.9359158616440015,0.9681902308498487,0.9025524392981047,0.8734847873583702,0.7632129303316078,0.8582171369921331,0.9240759760141373,6.0,0.5819793205317577,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8284249499231123,0.8619054366717771,0.7293436981358519,0.7664937603544358,0.9238989817048437,0.5315927474770268,0.8273505699504347,0.808223844907695,False,1,0.808223844907695,0.8914685361887135,0.8525713459490886,0.844697551274533
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,88,9338_round40_9338_blend_round38_round39_mix_088,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, three quarter left profile, teal spiral belly jewel, orange yellow flame aura, orange rounded snout and small ears, rainbow scale quills on shoulder and back, storybook painterly illustration",,openai/clip-vit-large-patch14,0.836154580116272,0.5893651843070984,0.023446520790457726,0.15312256786789374,0.6133132264883026,0.7688508210358797,0.051459353858095316,0.9485406461419047,0.9710930387037915,0.8721907033565708,0.8640198866174842,0.8001882869992105,0.9548044344139447,0.8283480604489644,5.0,0.6190476190476191,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7984204982646048,0.7272587052958068,0.6688435764229043,0.7819671524391071,0.8051661934547316,0.8167984700165183,0.8465158876102705,0.7664387291851633,False,1,0.7664387291851633,0.8513226451299308,0.9392350303010296,0.8252917938590714
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,721,9338_round40_9338_blend_round38_round39_mix_721,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, single creature looking left, small orange muzzle and black eye, clear turquoise chest gem, short colorful scales around the back, tiny paws close to the belly, warm fire ribbons behind, warm brushwork fantasy portrait",,openai/clip-vit-large-patch14,0.8355731964111328,0.5414435863494873,0.016791408881545067,0.12958166877126204,0.6449328729508018,0.8052294695818866,0.06471058330579421,0.9352894166942058,0.9781851935489755,0.8853415958646161,0.8641043939767407,0.6971508624490697,0.8094496638033091,0.9840922032793363,8.0,0.1914018691588785,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7967542865576653,0.8644367757708056,0.8301172420252318,0.8483286707127912,0.8601336378968041,0.5174407685210795,0.8933406887475812,0.8146981763094305,False,1,0.8146981763094305,0.8516810876885221,0.6977335643942969,0.8011806019469949
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,74,9338_round40_9338_blend_round38_round39_mix_074,round40_9338_blend_round38_round39_mix,"small magical spiny hamster, side facing orange face, painted rainbow bristles behind the shoulders, soft fantasy creature portrait",,openai/clip-vit-large-patch14,0.8101699352264404,0.5705512166023254,0.018745891749858856,0.13691563734599074,0.5720848028144383,0.8458975332754631,0.05885216432972899,0.941147835670271,0.9676570534557731,0.903587043149708,0.8603197807861631,0.7270722219482298,0.43680493593893055,0.9530337750911713,5.0,0.6926970354302241,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7239500252647848,0.7811146679037856,0.7798737916538732,0.6954392782494575,0.921582306854813,0.6497879477767139,0.8238303527536188,0.7737564969237828,False,1,0.7737564969237828,0.835628445087398,0.7678639292837369,0.8002739774041291
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,14,9338_round40_9338_blend_round38_round39_mix_014,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, three quarter left profile, orange rounded snout and small ears, teal spiral belly jewel, rainbow scale quills on shoulder and back, storybook painterly illustration",,openai/clip-vit-large-patch14,0.901291012763977,0.5650555491447449,0.02233698032796383,0.14945561323671933,0.6614261654914003,0.7131093343098959,0.043349839732173996,0.956650160267826,0.965662313353604,0.848859219203913,0.8331755686732215,0.7150719548448552,0.4540813053645679,0.9929189682006836,4.0,0.5099313831708198,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9850977058755401,0.79684630228021,0.6939650984403681,0.8829438564209628,0.7209418696496808,1.0,0.8106604050235413,0.8375904226636333,False,1,0.8375904226636333,0.7204947936952301,0.7397374295251271,0.7874729827839136
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,343,9338_round40_9338_blend_round38_round39_mix_343,round40_9338_blend_round38_round39_mix,"compact jewel-bellied fantasy hamster, head turned left with compact body, side facing orange face, teal spiral belly jewel, painted rainbow bristles behind the shoulders, small body with tiny paws, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.7726691961288452,0.5591737627983093,0.020908113569021225,0.14459638159034693,0.5302259861491597,0.8721143934461807,0.05516534048225436,0.9448346595177456,0.9746226294909215,0.9180681337801766,0.8638800063828469,0.6967053041909149,0.8694431323151209,0.8959419627984365,7.0,0.34110567882662657,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6164750995815168,0.813683222089602,0.7272546553262154,0.6075883710502847,0.9611954827829132,0.7330767563476204,0.8698194378444671,0.7624148750543417,False,1,0.7624148750543417,0.8507293355100245,0.6966892547858123,0.7866816938649929
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,520,9338_round40_9338_blend_round38_round39_mix_520,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, single creature looking left, orange rounded snout and small ears, teal spiral belly jewel, multicolor scales on shoulder, rounded compact cute body, warm fire ribbons behind, vertical storybook painting",,openai/clip-vit-large-patch14,0.8390551209449768,0.5274377465248108,0.02017139457166195,0.14202603483749712,0.6155565439436608,0.8338775634765625,0.05763887546786825,0.9423611245321317,0.977764863986661,0.9006242699480314,0.8495836425736826,0.6489921437334365,0.664021997119147,0.8955662051836649,8.0,0.4280127977248489,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8067332786926131,0.9045292218580687,0.7448635512736279,0.7866752997134286,0.9034203616335417,0.6771972811046264,0.8905655310420391,0.8326892836958453,False,1,0.8326892836958453,0.7900905311810837,0.5848580609857685,0.7811043964243181
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,314,9338_round40_9338_blend_round38_round39_mix_314,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, head turned left with compact body, orange rounded snout and small ears, blue green oval belly medallion, multicolor scales on shoulder, compact cute body, dark teal multicolor fire background, warm brushwork fantasy portrait",,openai/clip-vit-large-patch14,0.8513076305389404,0.6047355532646179,0.01805027946829796,0.1343513284947267,0.6384101810903039,0.753469396520544,0.04894607602716574,0.9510539239728343,0.9837624037834132,0.8686825825814194,0.8621095720222846,0.6930665733324839,0.8180514004793645,0.9491849293311437,9.0,0.3118773946360153,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8418482548166227,0.6832602234850291,0.7974413232286982,0.8346392154683308,0.7819251542386269,0.8735757734098404,0.9301633140045378,0.7890774038587023,False,1,0.7890774038587023,0.8432199419187286,0.6881607144016966,0.7787893540238047
