stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,302,9338_round40_9338_blend_round38_round39_mix_302,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.845657229423523,0.7295068502426147,0.03737569600343704,0.1933279493592094,0.275486249315785,0.7850183557581017,0.06419260301961766,0.9358073969803824,0.9671134048541582,0.8742135300051113,0.8585038970160508,0.6619151514331734,0.6497343667080716,0.9789748961726824,12.0,0.3724917913170376,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7080521669824089,0.47397970149443125,0.5747073252366925,0.46177251527988983,0.7373432059336985,0.5738548721875405,0.46412778573470725,0.5822951211043204,False,1,0.5822951211043204,0.8956681253646072,0.5683511864402166,0.6460109942421425
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,302,9338_round40_9338_blend_round38_round39_mix_302,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.7770370244979858,0.7198976278305054,0.030219614505767822,0.17383789720819745,0.379332709069757,0.7114387794777199,0.06181922268892146,0.9381807773110785,0.9931368350237492,0.8471380898286012,0.8280133863505188,0.5025795944233312,0.0,0.8692388335863749,8.0,0.5523465703971119,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.37390159001149675,0.5379096044749663,0.77401528533803,0.7362197358912345,0.53108791873798,0.6265802485376567,1.0,0.583265104451443,False,1,0.583265104451443,0.6400979063079545,0.0931847551923101,0.4807642988708519
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,302,9338_round40_9338_blend_round38_round39_mix_302,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, single creature looking left, orange rounded snout and small ears, blue green glowing belly patch, rainbow scale quills on shoulder and back, tiny paws close to the belly, yellow orange painterly aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8681927919387817,0.7713342905044556,0.030231444165110588,0.17387191885152298,0.26593158635088293,0.7888460512514467,0.05798672315200927,0.9420132768479907,0.9724403361538937,0.8791734371907265,0.8293273353283854,0.6180482438523276,0.5274147553316189,0.9362479895353317,10.0,0.32177197802197804,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8177905629112643,0.19570284586729436,0.7736673753233226,0.4365212866794345,0.7480728468638015,0.7117204082633741,0.573819492486109,0.5672845899980549,True,0,0.5972845899980549,0.6511113731464175,0.43753241430773726,0.5893159463662816
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,616,9338_round40_9338_blend_round38_round39_mix_616,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, side facing orange face, small orange muzzle and black eye, blue green glowing belly patch, rainbow scale quills on shoulder and back, compact cute body, yellow orange painterly aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.8891147375106812,0.7359243631362915,0.03262406215071678,0.18062132252510163,0.27343998668011577,0.8123960141782408,0.07930379494412897,0.920696205055871,0.9767343521810616,0.8831687485859755,0.8376484123624952,0.5071203539381754,0.00423963563626617,0.8490646481513977,6.0,0.2904255319148936,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9196713455727348,0.43128415766436323,0.7046470429168961,0.4563646169814715,0.8140871488272327,0.23815508104407296,0.662241497639679,0.6196879160970512,False,1,0.6196879160970512,0.7208583020753173,0.10672609231952918,0.5418958059886896
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,616,9338_round40_9338_blend_round38_round39_mix_616,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, side facing orange face, small orange muzzle and black eye, blue green glowing belly patch, rainbow scale quills on shoulder and back, compact cute body, yellow orange painterly aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.7869776487350464,0.7299734354019165,0.023755915462970734,0.1541295411755019,0.40234803702021565,0.774417453342014,0.06199119258195213,0.9380088074180478,0.9697619881803914,0.8707433342363013,0.8403952025619621,0.4854804877434014,0.0,0.7064192468921343,11.0,0.5627826086956522,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.42230811004257657,0.47087552274956956,0.9755556510277897,0.7970450428148089,0.7076271857702752,0.6227598843028721,0.5186671835944561,0.6082800492734358,False,1,0.6082800492734358,0.7438817856988301,0.04219223568752931,0.5163603795532914
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,616,9338_round40_9338_blend_round38_round39_mix_616,round40_9338_blend_round38_round39_mix,"orange teal fantasy hamster with scales, side facing orange face, small orange muzzle and black eye, blue green glowing belly patch, rainbow scale quills on shoulder and back, compact cute body, yellow orange painterly aura, vertical storybook painting",,openai/clip-vit-large-patch14,0.8508938550949097,0.7731847763061523,0.02776757813990116,0.16663606494364047,0.2931827717781195,0.8087084734881366,0.06739566860014246,0.9326043313998575,0.9737195015410804,0.8850742293678276,0.8540517461091376,0.7215904620979381,0.9877534596476496,0.9369711925586065,8.0,0.31917172438414854,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7335522582656304,0.18339161268985738,0.847662214885436,0.5085411910323453,0.8037503841632843,0.5026977820140734,0.6001599550606498,0.5544845476961976,True,0,0.5844845476961976,0.858350377720605,0.7463133747572592,0.6884309735700609
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,10,9338_round40_9338_blend_round38_round39_mix_010,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, orange rounded snout and small ears, teal spiral belly jewel, rainbow scale quills on shoulder and back, orange yellow flame aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8058922290802002,0.7225541472434998,0.04881544038653374,0.22094216525266003,0.26253144657103833,0.7161910445601851,0.06879686281038203,0.931203137189618,0.9629626935722027,0.84079960678289,0.8241070099690267,0.6067612390242025,0.47791832140753576,0.9434882154067358,7.0,0.38321428571428573,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5144138964119744,0.520235850964524,0.2923205467469381,0.4275353384393191,0.5444092756819093,0.47156982029678085,0.3786566994504501,0.4748604199143644,False,1,0.4748604199143644,0.6073548185162422,0.4038725965978284,0.4849211675318863
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,10,9338_round40_9338_blend_round38_round39_mix_010,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, orange rounded snout and small ears, teal spiral belly jewel, rainbow scale quills on shoulder and back, orange yellow flame aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8277475833892822,0.6917222738265991,0.034233275800943375,0.18502236567762118,0.37524102340825255,0.7722608778211807,0.07008060321763704,0.9299193967823629,0.977608254592362,0.8685108348118308,0.8127059291253769,0.4897792601791154,0.0,0.8281038055817286,9.0,0.4454022988505747,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.620839973982105,0.7253594907053085,0.6596413689325354,0.7254061582297944,0.7015819606426698,0.4430511310530202,0.6802368202064375,0.665105788796712,False,1,0.665105788796712,0.5117914230501214,0.05501192512382321,0.5087849745731436
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9341,offset_+3,10,9338_round40_9338_blend_round38_round39_mix_010,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, orange rounded snout and small ears, teal spiral belly jewel, rainbow scale quills on shoulder and back, orange yellow flame aura, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8602027893066406,0.7089657187461853,0.04613206163048744,0.21478375550885462,0.31948682811281076,0.7169664171006945,0.052136913197735626,0.9478630868022644,0.9660752029285671,0.8476020086618186,0.8180821524738923,0.6244346016039924,0.6513380803256412,0.8417799671490986,8.0,0.32523429364803885,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7788827223936463,0.6106393069607678,0.35529729375591546,0.5780580062320481,0.5465827685737008,0.8416757413495257,0.44274922183688925,0.6125385470867529,False,1,0.6125385470867529,0.5568547082784273,0.4565776473899145,0.5623764369125808
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9339,offset_+1,88,9338_round40_9338_blend_round38_round39_mix_088,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, three quarter left profile, teal spiral belly jewel, orange yellow flame aura, orange rounded snout and small ears, rainbow scale quills on shoulder and back, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8664131164550781,0.7051228880882263,0.05143727362155914,0.22679786952605868,0.21958472977505955,0.685659337926794,0.07204924872638398,0.927950751273616,0.9545514268055969,0.8242397503739424,0.8223957039940523,0.4906053994390326,0.0,0.8021669685840607,9.0,0.5931777378815081,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.809124316718239,0.6362055578599408,0.23243930760786402,0.31403501221767244,0.4588240326214035,0.3993170636529585,0.20545262459854755,0.5188816498572605,False,1,0.5188816498572605,0.5930107215053777,0.05747561653844196,0.4160111767398274
stage2_aux_seed_validation,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9340,offset_+2,88,9338_round40_9338_blend_round38_round39_mix_088,round40_9338_blend_round38_round39_mix,"colorful fantasy hamster creature, three quarter left profile, teal spiral belly jewel, orange yellow flame aura, orange rounded snout and small ears, rainbow scale quills on shoulder and back, storybook painterly illustration",,openai/clip-vit-large-patch14,0.8683476448059082,0.6795964241027832,0.03303802013397217,0.18176363809621596,0.34932961132485074,0.7389068603515625,0.06390846840265461,0.9360915315973454,0.9564045865809672,0.8514210405334675,0.8403032545022086,0.5743094169770938,0.3142666363419,0.8922613759835561,10.0,0.5366046695686585,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8185446290781033,0.8060324487402062,0.6929655664125364,0.6569270300510136,0.6080853301903231,0.5801670103727739,0.24361272977082596,0.6999359026900267,True,0,0.7299359026900267,0.743111080805402,0.30709560118641316,0.6208539711516223
