target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,combined_score,is_pareto,pareto_rank,selection_score
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,1,"single clear glass of pale creamy orange juice, orange slice and tiny citrus pieces, smooth warm brown background, commercial food photography",,openai/clip-vit-large-patch14,0.9486293196678162,0.497279554605484,0.023405298590660095,0.15298790341285187,0.6327433100166572,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.45651143480306977,0.6970510547364208,0.651926417789086,0.6751804456507532,True,0,0.7051804456507532
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,2,"pale orange smoothie in a straight glass, orange slice and tiny citrus pieces, scattered pale citrus cubes on brown tabletop, commercial food photography",,openai/clip-vit-large-patch14,0.8762050867080688,0.5262120366096497,0.030102012678980827,0.17349931607640656,0.5750853605285053,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.1726014282105286,0.3466869841442224,0.38546774019342345,0.5045198649170589,0.3160617188487781,False,1,0.3160617188487781
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,3,"single clear glass of pale creamy orange juice, orange slice and tiny citrus pieces, minimal brown studio surface, commercial food photography",,openai/clip-vit-large-patch14,0.9392426609992981,0.47923576831817627,0.02464367263019085,0.15698303293729182,0.6131232658707509,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8927636833858681,0.5250036200405445,0.6363621241555732,0.601766412093092,0.6597116938666506,False,1,0.6597116938666506
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,4,"single clear glass of pale creamy orange juice, orange slice and tiny citrus pieces, smooth warm brown background, square crop, gentle shadows",,openai/clip-vit-large-patch14,0.9279210567474365,0.5412617325782776,0.026444168761372566,0.1626166312569922,0.5999475605401465,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7634219036315388,0.2895600293223284,0.5507836578622675,0.5680818062116239,0.49875431358501193,False,1,0.49875431358501193
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,5,"pale orange smoothie in a straight glass, orange slice and tiny citrus pieces, scattered pale citrus cubes on brown tabletop, warm realistic product photo",,openai/clip-vit-large-patch14,0.899941086769104,0.5032069683074951,0.03184240683913231,0.17844440825963784,0.678948548598148,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.4437694026288498,0.4340116384303504,0.3103481841469682,0.770053319706171,0.4519936176749749,False,1,0.4519936176749749
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,6,"pale orange smoothie in a straight glass, orange slice and tiny citrus pieces, smooth warm brown background, commercial food photography",,openai/clip-vit-large-patch14,0.9035078287124634,0.4492480754852295,0.02464461140334606,0.1569860229553767,0.6869688683129487,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.48451705116131477,0.6388335324355633,0.6363167036006505,0.7905578241602058,0.6073334929005162,False,1,0.6073334929005162
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,7,"pale orange smoothie in a straight glass, orange slice and tiny citrus pieces, minimal brown studio surface, commercial food photography",,openai/clip-vit-large-patch14,0.9064998626708984,0.47808459401130676,0.028264209628105164,0.1681196289197224,0.6221676507001729,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5186990441598556,0.5293733483565015,0.46718911077763503,0.6248890101457178,0.5263949876395994,False,1,0.5263949876395994
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,8,"single clear glass of pale creamy orange juice, orange slice and tiny citrus pieces, orange halves around the glass, commercial food photography",,openai/clip-vit-large-patch14,0.9209498763084412,0.5771937370300293,0.028715725988149643,0.1694571508911608,0.5647067385179014,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6837808152389668,0.15316617796119314,0.4468711767586214,0.47798619683267374,0.38888832085128755,False,1,0.38888832085128755
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,9,"photorealistic orange juice still life, small orange garnish on the rim, scattered pale citrus cubes on brown tabletop, commercial food photography",,openai/clip-vit-large-patch14,0.9224998950958252,0.570944607257843,0.033191606402397156,0.18218563720117226,0.4632892959767126,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7014887463901492,0.17688717238633078,0.25351618855561897,0.21870546037211822,0.3499438258114483,False,1,0.3499438258114483
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,10,"pale orange smoothie in a straight glass, small orange garnish on the rim, scattered pale citrus cubes on brown tabletop, commercial food photography",,openai/clip-vit-large-patch14,0.8773907423019409,0.4995839297771454,0.026247398927807808,0.16201049017828384,0.6675514447895222,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.18614675281961607,0.4477642855849986,0.5599913828240978,0.7409158321599064,0.4154282449987395,False,1,0.4154282449987395
