target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,28,"photorealistic orange juice still life, small orange garnish on the rim, scattered pale citrus cubes on brown tabletop, warm realistic product photo",,openai/clip-vit-large-patch14,0.9414738416671753,0.354101300239563,0.01770094223320484,0.13304488803860462,0.7347552599164745,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9182534348483641,1.0,1.0,0.9127270536073265,0.9667487358152418,True,0,0.9967487358152418,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_01_candidate_028.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_01_candidate_028.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,22,"pale orange smoothie in a straight glass, orange slice and tiny citrus pieces, smooth warm brown background, soft depth of field",,openai/clip-vit-large-patch14,0.928424060344696,0.36523035168647766,0.021362947300076485,0.14616068999589624,0.7530499681910721,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7691683843462025,0.9577553712351579,0.800761404698187,0.9594987460885505,0.877804517673265,True,0,0.907804517673265,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_02_candidate_022.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_02_candidate_022.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,29,"clear cylindrical orange juice glass, small orange garnish on the rim, scattered pale citrus cubes on brown tabletop, warm realistic product photo",,openai/clip-vit-large-patch14,0.936085045337677,0.4204554557800293,0.019788024947047234,0.14066991486116437,0.690097535615651,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.856690029832127,0.7481270815233131,0.8841702826702972,0.7985564794413748,0.806145385979811,False,1,0.806145385979811,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_03_candidate_029.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_03_candidate_029.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,17,"single clear glass of pale creamy orange juice, orange slice and tiny citrus pieces, smooth warm brown background, warm realistic product photo",,openai/clip-vit-large-patch14,0.9436303377151489,0.4518391489982605,0.022148724645376205,0.1488244759620413,0.7008122798537523,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9428899643253792,0.6289981085288155,0.7602965535356266,0.8259494673478988,0.7625555679007145,True,0,0.7925555679007146,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_04_candidate_017.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_04_candidate_017.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,24,"single clear glass of pale creamy orange juice, orange slice and tiny citrus pieces, minimal brown studio surface, warm realistic product photo",,openai/clip-vit-large-patch14,0.9350362420082092,0.4459085762500763,0.020049843937158585,0.14159747150693963,0.7278207544022897,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8447081510958762,0.6515098962858383,0.8700800208800615,0.8949985085794098,0.7666037526473404,False,1,0.7666037526473404,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_05_candidate_024.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_25\rank_05_candidate_024.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,23,"single slender palm tree in calm turquoise water, water fills foreground around the palm, low sun reflection behind the tree, muted colors, natural ocean photograph",,openai/clip-vit-large-patch14,0.91419517993927,0.48116743564605713,0.0191523227840662,0.1383919173364767,0.7413256920675005,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9249366178488866,1.0,1.0,1.0,0.9699746471395546,True,0,0.9999746471395546,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_01_candidate_023.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_01_candidate_023.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,38,"single slender palm tree in calm turquoise water, water fills foreground around the palm, soft pale sunset haze, muted colors, natural ocean photograph",,openai/clip-vit-large-patch14,0.9183582067489624,0.5106462240219116,0.02326072007417679,0.15251465527672017,0.7351728681316448,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.8269995347682061,0.7631377482677159,0.9672070778411741,0.900641207193147,True,0,0.930641207193147,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_02_candidate_038.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_02_candidate_038.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,29,"delicate palm tree isolated in shallow ocean, water fills foreground around the palm, low sun reflection behind the tree",,openai/clip-vit-large-patch14,0.9127619862556458,0.4976723790168762,0.02134677954018116,0.14610537135978663,0.7167749416874016,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8990947556442088,0.9031383907177513,0.8706323025800522,0.8691510021173094,0.8932462846076352,False,1,0.8932462846076352,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_03_candidate_029.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_03_candidate_029.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,11,"single slender palm tree in calm turquoise water, small waves around the trunk, low sun reflection behind the tree, muted colors, natural ocean photograph",,openai/clip-vit-large-patch14,0.8995530009269714,0.5090504288673401,0.022910604253411293,0.15136249288846723,0.7189538592676384,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6609240306211827,0.8363646857586602,0.782461464306175,0.8807640557889429,0.7625428774888247,False,1,0.7625428774888247,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_04_candidate_011.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_04_candidate_011.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,40,"delicate palm tree isolated in shallow ocean, calm ripples at the trunk base, low sun reflection behind the tree, realistic coastal landscape",,openai/clip-vit-large-patch14,0.9005003571510315,0.5441100001335144,0.02154669538140297,0.1467879265518897,0.7368198154401301,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6780057755944058,0.6306126018350421,0.8591846951531377,0.9759848708431988,0.7183929122373176,False,1,0.7183929122373176,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_05_candidate_040.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-004332_notebook_ronda_01_clip_guided_hard_prompt\1159_29\rank_05_candidate_040.png
