target_name,target,render_seed,candidate_index,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,combined_score,is_pareto,pareto_rank,selection_score,rank,render,render_path
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,12,"single tall clear glass of pale creamy orange juice, orange slice on the rim, orange halves and tiny cubes on a smooth brown surface, realistic food photography",,openai/clip-vit-large-patch14,0.9178134202957153,0.3887985050678253,0.01993456669151783,0.14118982502828534,0.7471070633008089,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8407382919084027,1.0,0.9955626266376064,1.0,0.9515558815681617,True,0,0.9815558815681618,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_01_candidate_012.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_01_candidate_012.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,28,"single tall clear glass of pale creamy orange juice, thin orange wheel attached to the glass rim, orange halves and tiny cubes on a smooth brown surface, realistic food photography",,openai/clip-vit-large-patch14,0.9240334630012512,0.42014527320861816,0.023526830598711967,0.1533845839669423,0.6815439714729702,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8796103666315898,0.8893848245986449,0.8759263133487579,0.8584236683924763,0.8813375949004285,True,0,0.9113375949004285,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_02_candidate_028.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_02_candidate_028.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,50,"single tall clear glass of pale creamy orange juice, small orange garnish on the rim, minimal warm brown table with scattered citrus pieces, commercial drink still life, square crop",,openai/clip-vit-large-patch14,0.9146146178245544,0.41307973861694336,0.023759230971336365,0.15414029639045193,0.6467481719841196,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8207474181201866,0.9143173900437371,0.868512419502224,0.7832859421254139,0.8662725080936127,False,1,0.8662725080936127,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_03_candidate_050.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_03_candidate_050.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,7,"single tall clear glass of pale creamy orange juice, orange slice on the rim, tiny pale citrus cubes scattered on warm brown tabletop, soft studio lighting and gentle shadows",,openai/clip-vit-large-patch14,0.8855668902397156,0.4278053939342499,0.01980704814195633,0.14073751504824977,0.7016555329404238,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6392140282912565,0.8623541082627351,1.0,0.9018523874488938,0.8200087959504971,True,0,0.8500087959504972,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_04_candidate_007.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_04_candidate_007.png
1159_25.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_25.png,1159,55,"single tall clear glass of pale creamy orange juice, bright orange slice leaning against the glass, tiny pale citrus cubes scattered on warm brown tabletop, soft studio lighting and gentle shadows",,openai/clip-vit-large-patch14,0.9432973861694336,0.4770517647266388,0.0266991276293993,0.16339867695118984,0.6455165485487432,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.6885755573571523,0.7776833573712252,0.7806263859171692,0.8045741430081192,True,0,0.8345741430081193,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_05_candidate_055.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_25\rank_05_candidate_055.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,54,"single slender palm tree rising from shallow turquoise ocean, shallow surf and reflective water in foreground, low sun reflection behind the tree, soft atmospheric tropical photo",,openai/clip-vit-large-patch14,0.9252617955207825,0.5040834546089172,0.020277490839362144,0.14239905491035446,0.7390212064394224,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.971147316667962,1.0,1.0,0.9986493290620327,0.9883238595733881,True,0,1.0183238595733881,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_01_candidate_054.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_01_candidate_054.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,20,"single slender palm tree rising from shallow turquoise ocean, small waves at the trunk base, low sun reflection behind the tree, natural ocean photograph",,openai/clip-vit-large-patch14,0.9120727181434631,0.5530807971954346,0.02345687337219715,0.1531563690226337,0.723628038142954,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8301894124227132,0.8153920677600237,0.8602625059167649,0.9407397451729985,0.8405763390899081,False,1,0.8405763390899081,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_02_candidate_020.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_02_candidate_020.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,25,"single slender palm tree rising from shallow turquoise ocean, small waves at the trunk base, pale sunset glow and distant island horizon, realistic coastal landscape, square crop",,openai/clip-vit-large-patch14,0.9264030456542969,0.6237269639968872,0.028869841247797012,0.16991127463413666,0.7120675974894826,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9833443962996608,0.5492175757277687,0.6426163073103645,0.8972490033761981,0.7716812564587577,True,0,0.8016812564587578,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_03_candidate_025.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_03_candidate_025.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,41,"single slender palm tree rising from shallow turquoise ocean, calm ripples surrounding exposed roots, pale sunset glow and distant island horizon, realistic coastal landscape, square crop",,openai/clip-vit-large-patch14,0.9279614686965942,0.6240717172622681,0.02994208037853241,0.17303780043254252,0.705964281914631,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.5479186443144465,0.6020027419077221,0.8742881379795531,0.7695007505941699,True,0,0.7995007505941699,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_04_candidate_041.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_04_candidate_041.png
1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_29.png,1159,53,"single slender palm tree rising from shallow turquoise ocean, shallow surf and reflective water in foreground, low sun reflection behind the tree, realistic coastal landscape, square crop",,openai/clip-vit-large-patch14,0.9140021800994873,0.5723754167556763,0.027124378830194473,0.16469480510991982,0.6744749421602321,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8508104843795588,0.7426954758155994,0.7103782385570836,0.7558242501692685,0.7824067710877727,False,1,0.7824067710877727,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_05_candidate_053.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\outputs\20260518-154209_notebook_ronda_03_visual_anchor\1159_29\rank_05_candidate_053.png
