target_name,label,rank,score,round,round_name,clip_iisim,lpips_alex,pixel_rmse_01,pixel_ssim_01,image_path,prompt,id,render_seed,source_csv
1159_25.png,orange juice,1,0.8505703170349568,20,Fixed_Seed_Micro,0.9511521458625793,0.2611266076564789,0.11109500872224856,0.8233507386559753,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-210759_round43_fixed_seed_micro\1159_25\round43_fixed_seed_micro_1159_25_less_milky_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, pale orange juice without milky creaminess, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round43_fixed_seed_micro_less_milky_005,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_20_Fixed_Seed_Micro\outputs_produzidos\20260603-210759_round43_fixed_seed_micro\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,2,0.8458371878714372,19,Seed_Sweep,0.9463806748390198,0.2829333245754242,0.10884863354189259,0.8287500347640463,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_25\round42_seed_sweep_metric_best_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, pale creamy orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round42_seed_sweep_metric_best_001,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_19_Seed_Sweep\outputs_produzidos\20260603-182138_round42_seed_sweep_metric64\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,3,0.8439611875525732,22,User_Variants,0.9496758580207825,0.27850455045700073,0.1119795529410627,0.8166529955875736,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-215547_round45_user_variants\1159_25\round45_user_variants_1159_25_translucent_pale_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, pale translucent orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round45_user_variants_translucent_pale_002,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_22_User_Variants\outputs_produzidos\20260603-215547_round45_user_variants\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,4,0.838664657986913,21,Conservative_Micro,0.9593709111213684,0.27954164147377014,0.11777337566140039,0.7926027379614544,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_25\round44_conservative_micro_1159_25_less_milky_smooth_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, smooth pale orange juice without milky creaminess, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round44_conservative_micro_less_milky_smooth_003,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_21_Conservative_Micro\outputs_produzidos\20260603-212442_round44_conservative_micro\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,5,0.8352893442551992,20,Fixed_Seed_Micro,0.9522708654403687,0.29094398021698,0.11437636118610432,0.7942068529835122,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-210759_round43_fixed_seed_micro\1159_25\round43_fixed_seed_micro_1159_25_clear_pale_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, clear pale orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round43_fixed_seed_micro_clear_pale_003,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_20_Fixed_Seed_Micro\outputs_produzidos\20260603-210759_round43_fixed_seed_micro\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,6,0.8288281871679924,18,Final_Extensive,0.9336682558059692,0.308493971824646,0.11947071359479038,0.8096091782854367,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_25\rank_01_candidate_409.png,"warm citrus drink product photo, centered glass with smooth orange drink, orange slice pair on right rim, minimal citrus pieces around the glass, smooth warm brown surface, clean realistic tabletop photo",1159_25_round41_final_extensive_409,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_18_Final_Extensive\outputs_produzidos\20260603-021040_round41_final_extensive\top16_robust_fixed_seed.csv
1159_25.png,orange juice,7,0.8257411587800872,20,Fixed_Seed_Micro,0.9447143077850342,0.31018733978271484,0.11833531210634554,0.7867729792243748,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-210759_round43_fixed_seed_micro\1159_25\round43_fixed_seed_micro_1159_25_fresh_translucent_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, fresh translucent pale orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round43_fixed_seed_micro_fresh_translucent_006,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_20_Fixed_Seed_Micro\outputs_produzidos\20260603-210759_round43_fixed_seed_micro\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,8,0.8195039055422798,22,User_Variants,0.9521883130073547,0.32352349162101746,0.12260882803332007,0.771959628816102,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-215547_round45_user_variants\1159_25\round45_user_variants_1159_25_translucent_less_milky_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, translucent orange juice without milky creaminess, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round45_user_variants_translucent_less_milky_003,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_22_User_Variants\outputs_produzidos\20260603-215547_round45_user_variants\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,9,0.8185795885985773,20,Fixed_Seed_Micro,0.94232177734375,0.2975859045982361,0.12486118566102186,0.7544436673098169,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-210759_round43_fixed_seed_micro\1159_25\round43_fixed_seed_micro_1159_25_smooth_pale_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass, smooth pale orange juice, orange slice on the rim, minimal citrus pieces on brown studio surface, warm realistic product photo",1159_25_round43_fixed_seed_micro_smooth_pale_004,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_20_Fixed_Seed_Micro\outputs_produzidos\20260603-210759_round43_fixed_seed_micro\1159_25_seed_sweep_metrics.csv
1159_25.png,orange juice,10,0.8179763162600989,21,Conservative_Micro,0.9447256326675415,0.3252176344394684,0.1219499414151842,0.7743472082275068,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_25\round44_conservative_micro_1159_25_less_milky_target_layout_seed_01159_offset_+000.png,"realistic orange juice still life, single clear glass centered, pale orange juice without milky creaminess, orange slice on the rim, few citrus pieces on brown studio surface, warm realistic product photo",1159_25_round44_conservative_micro_less_milky_target_layout_004,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_21_Conservative_Micro\outputs_produzidos\20260603-212442_round44_conservative_micro\1159_25_seed_sweep_metrics.csv
1159_29.png,palm tree,1,0.7797970771006415,19,Seed_Sweep,0.924449622631073,0.4507840871810913,0.13687385888473164,0.7823966318373163,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-182138_round42_seed_sweep_metric64\1159_29\round42_seed_sweep_metric_best_seed_01159_offset_+000.png,"single slender palm tree rising from shallow turquoise ocean, gentle surf and reflective foreground water, low sun reflection behind the tree, shallow turquoise sea, muted colors",1159_29_round42_seed_sweep_metric_best_001,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_19_Seed_Sweep\outputs_produzidos\20260603-182138_round42_seed_sweep_metric64\1159_29_seed_sweep_metrics.csv
1159_29.png,palm tree,2,0.7544501380113944,13,VLM_Codex,0.9252618551254272,0.5040834546089172,0.14239905491035446,0.7390212064394224,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_13_VLM_Codex\outputs_produzidos\runs\codex_palmeira\1159_29\anchor_01\iteration_00_start.png,"single slender palm tree rising from shallow turquoise ocean, shallow surf and reflective water in foreground, low sun reflection behind the tree, soft atmospheric tropical photo",1159_29_anchor01_current,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_13_VLM_Codex\outputs_produzidos\runs\codex_palmeira\final_anchor_winners.csv
1159_29.png,palm tree,3,0.7350133618181001,23,Palm_Minimal_Ladder,0.9187095761299133,0.5557383894920349,0.15238329178598575,0.7294655524205077,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260604-011758_round46_palm_minimal_ladder\1159_29\round46_palm_minimal_ladder_1159_29_target_like_only_water_seed_01159_offset_+000.png,"single slender palm tree rising from shallow turquoise ocean, gentle surf, only water visible at the base, low sun reflection, muted colors",1159_29_round46_palm_minimal_ladder_target_like_only_water_045,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_23_Palm_Minimal_Ladder\outputs_produzidos\20260604-011758_round46_palm_minimal_ladder\1159_29_seed_sweep_metrics.csv
1159_29.png,palm tree,4,0.727768996734236,21,Conservative_Micro,0.9299605488777161,0.5885202288627625,0.16261993576318887,0.7322556026851794,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_29\round44_conservative_micro_1159_29_slightly_stronger_surf_seed_01159_offset_+000.png,"single slender palm tree rising from shallow turquoise ocean, slightly stronger small surf and reflective foreground water, low sunset reflection behind the tree, shadowed clouds, shallow turquoise sea, muted colors",1159_29_round44_conservative_micro_slightly_stronger_surf_002,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_21_Conservative_Micro\outputs_produzidos\20260603-212442_round44_conservative_micro\1159_29_seed_sweep_metrics.csv
1159_29.png,palm tree,5,0.7269178992668096,21,Conservative_Micro,0.9339780211448669,0.5551459789276123,0.16526633194841353,0.6941058867983972,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-212442_round44_conservative_micro\1159_29\round44_conservative_micro_1159_29_light_foam_around_roots_seed_01159_offset_+000.png,"single slender palm tree rising from shallow turquoise ocean, light foam around the roots, reflective foreground water, low sunset reflection behind the tree, shadowed clouds, shallow turquoise sea, muted colors",1159_29_round44_conservative_micro_light_foam_around_roots_006,1159,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\codigo Entrega\Rondas\Ronda_21_Conservative_Micro\outputs_produzidos\20260603-212442_round44_conservative_micro\1159_29_seed_sweep_metrics.csv
