target_name,id,prompt,seed_index,combo,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank
9338.png,00002,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，背后彩虹刺毛，小巧带爪前爪，竖版童话插画,2,"[0, 0, 0, 0]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,1
9338.png,00008,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，背后彩虹刺毛，小巧带爪前爪，绘本风奇幻背景,2,"[0, 0, 0, 1]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,2
9338.png,00009,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，背后彩虹刺毛，前爪贴近腹部，竖版童话插画,2,"[0, 0, 1, 0]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,3
9338.png,00010,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，肩后彩色鬃刺，小巧带爪前爪，竖版童话插画,2,"[0, 1, 0, 0]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,4
9338.png,00011,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩虹龙仓鼠橙色口鼻蓝绿色腹部，背后彩虹刺毛，小巧带爪前爪，竖版童话插画,2,"[1, 0, 0, 0]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,5
9338.png,00026,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，背后彩虹刺毛，小巧带爪前爪，柔和粉彩背景,2,"[0, 0, 0, 2]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,6
9338.png,00027,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，背后彩虹刺毛，前爪贴近腹部，绘本风奇幻背景,2,"[0, 0, 1, 1]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,7
9338.png,00028,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，背后彩虹刺毛，迷你前爪，竖版童话插画,2,"[0, 0, 2, 0]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,8
9338.png,00029,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，肩后彩色鬃刺，小巧带爪前爪，绘本风奇幻背景,2,"[0, 1, 0, 1]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,9
9338.png,00030,彩虹龙仓鼠，橙色口鼻与蓝绿色腹部，肩后彩色鬃刺，前爪贴近腹部，绘本风奇幻背景，彩色龙仓鼠橙色脸青绿色腹部，肩后彩色鬃刺，前爪贴近腹部，竖版童话插画,2,"[0, 1, 1, 0]",0.5696009397506714,0.6703860759735107,0.022710787132382393,0.15070098583746025,0.3756696515839179,0.7734753644024884,0.07589589767015278,0.9241041023298472,0.9801687661221653,0.8675341030209994,0.8431703279696058,0.590219229578724,9.0,0.3838880484114977,0.7142081510216416,1.0,0.9502719077963432,1.0,0.9477562135624418,0.5296487301060493,1.0,0.8861836390194247,True,0,0.9161836390194247,10
