target_name,id,prompt,seed_index,combo,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank
9338.png,00917,"rainbow fantasy hamster with orange snout and teal belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration, warm lighting",1,"[5, 0, 1, 0, 0, 0]",0.8416189551353455,0.5463301539421082,0.01989355869591236,0.14104452735186984,0.6180169091143896,0.8075307210286459,0.050512950761977884,0.9494870492380221,0.9696207388381558,0.8896334394638297,0.8860312954394193,0.6202219068075935,12.0,0.22233820459290188,0.9425638363668493,1.0,0.7541133547617426,0.7790466485182342,0.8297981654835642,0.8533110382332821,0.6059780325375409,0.8767756362418452,True,0,0.9067756362418452,1
9338.png,00773,"rainbow dragon hamster with orange snout and blue green oval belly, rainbow quills behind the shoulders, small paws near the belly, painterly fantasy background, soft colorful background, warm lighting",1,"[1, 2, 1, 1, 1, 0]",0.8160396218299866,0.565161406993866,0.014823325909674168,0.12175108175976987,0.6417768100476077,0.857364230685764,0.059578681967583216,0.9404213180324168,0.9607918882906105,0.9071197427780617,0.8973651890905222,0.6281556323633655,11.0,0.2656072644721907,0.8031613489184329,0.8684833516564255,0.9841878962471753,0.8892509535087609,0.9683437502945977,0.6302661473800631,0.4684105046240555,0.845914729690567,True,0,0.875914729690567,2
9338.png,00462,"rainbow fantasy hamster with orange snout and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, warm lighting",1,"[5, 0, 0, 0, 0, 0]",0.8498491048812866,0.5573043823242188,0.018936673179268837,0.13761058527333148,0.6147067341935987,0.7725502296730324,0.05519050005162686,0.9448094999483732,0.9671233961577443,0.871755607566344,0.8764302753219267,0.6135011927253486,10.0,0.2515701325889742,0.987416582642953,0.9233564685788455,0.7950631501435873,0.7636932374258159,0.7325464835292606,0.7382289287918256,0.5670654632232308,0.8398013436075868,True,0,0.8698013436075869,3
9338.png,00740,"rainbow dragon hamster with orange snout and blue green oval belly, colorful bristles around the shoulders, small paws near the belly, vertical storybook illustration, soft colorful background, bright lighting",1,"[1, 1, 1, 0, 1, 2]",0.8516327142715454,0.5784608721733093,0.017103033140301704,0.1307785652937885,0.6595794379308603,0.8309224446614584,0.06886238589887571,0.9311376141011243,0.9815786636798997,0.8961289977690297,0.864182005974354,0.6049274041820478,12.0,0.17120343839541546,0.9971369136097626,0.7756004680609978,0.8765350602132067,0.9718239506939431,0.8948311132479241,0.4018584565819451,0.792301512654816,0.8379174309187948,True,0,0.8679174309187948,4
9338.png,00282,"colorful dragon hamster with orange face and teal belly, colorful bristles around the shoulders, small paws near the belly, vertical storybook illustration, gentle lighting",1,"[0, 1, 1, 0, 0, 3]",0.8336520195007324,0.5876074433326721,0.01589423604309559,0.1260723444816332,0.5875829777033945,0.8617875840928818,0.04680112391576378,0.9531988760842363,0.9810867940633199,0.9176413782839435,0.8973932482795931,0.6281752737957151,11.0,0.2597592119664356,0.8991455567913682,0.7117212148106089,0.9326567928667663,0.6378865372574588,0.9806414208546621,0.9446334031924378,0.7846374020388033,0.8359700241010076,True,0,0.8659700241010077,5
9338.png,00744,"rainbow dragon hamster with orange snout and blue green oval belly, colorful bristles around the shoulders, small paws near the belly, painterly fantasy background, soft colorful background, soft lighting",1,"[1, 1, 1, 1, 1, 1]",0.8366173505783081,0.5878621339797974,0.015391797758638859,0.12406368428609098,0.6390436809727106,0.8320052535445601,0.05661629491341677,0.9433837050865832,0.9745994487261949,0.8995065506205951,0.8906384666711302,0.6234469266697911,13.0,0.260454878943507,0.9153060455495151,0.7099424664616645,0.9566100868122837,0.8765740239628413,0.8978415050702163,0.7031499867721908,0.683554247901882,0.8254115645487532,True,0,0.8554115645487532,6
9338.png,00915,"rainbow fantasy hamster with orange snout and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, soft colorful background, warm lighting",1,"[5, 0, 0, 0, 1, 0]",0.806664764881134,0.5463427901268005,0.021680690348148346,0.14724364281064342,0.6420250822443535,0.7600442391854747,0.055757513154899144,0.9442424868451008,0.9775077424601657,0.8680063265212821,0.8594158387896899,0.6506390323582623,6.0,0.4434931506849315,0.7520701667307672,0.9999117494383393,0.6801888377549621,0.8904025014452507,0.69777771493035,0.724278661255377,0.7288700879734848,0.8143252521645231,True,0,0.8443252521645231,7
9338.png,00798,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, bright fantasy portrait background, warm lighting",1,"[2, 0, 0, 0, 4, 0]",0.8095259666442871,0.564760684967041,0.01872905157506466,0.13685412516641454,0.6312458609861761,0.797244601779514,0.05462055707131928,0.9453794429286807,0.9685302940312025,0.88334893463206,0.8907563199310835,0.6235294239517584,8.0,0.29697452229299365,0.7676631705871958,0.8712819767792791,0.8040839448699684,0.8404058036292358,0.8012010143574955,0.752251280321138,0.5889871688219499,0.8033663773301563,True,0,0.8333663773301563,8
9338.png,00875,"bright fantasy hamster with orange snout and teal belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration, soft colorful background, soft lighting",1,"[3, 0, 1, 0, 1, 1]",0.8165619373321533,0.5616827607154846,0.02607179991900921,0.16146764356678153,0.6210732324262708,0.7809318259910301,0.047767582497154154,0.9522324175028458,0.9843809604272616,0.881576859907412,0.8465251542103064,0.7298936872732937,5.0,0.5977535977535977,0.806007868777481,0.892778065239644,0.510567479224947,0.7932226329787297,0.75584873880923,0.9208555474506852,0.8359657511577285,0.797380877865388,True,0,0.827380877865388,9
9338.png,00674,"rainbow dragon hamster with orange snout and blue green oval belly, rainbow quills behind the back, tiny clawed paws, painterly fantasy background, storybook lighting",1,"[1, 0, 0, 1, 0, 4]",0.8107241988182068,0.5833765864372253,0.016817424446344376,0.12968201280958117,0.647021912269976,0.7897333215784145,0.05987391921854354,0.9401260807814564,0.9767533522685815,0.8797747934375125,0.8827927332461355,0.6179549132722948,9.0,0.25854037267080743,0.7741933073812667,0.741269334470045,0.8896114601135967,0.9135790366369289,0.7803183850724794,0.6230024023028272,0.7171154894354825,0.7772822862958159,True,0,0.8072822862958159,10
9338.png,00190,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, bright lighting",1,"[2, 0, 0, 0, 0, 2]",0.8350627422332764,0.5601228475570679,0.020168514922261238,0.14201589672378667,0.6102670546732377,0.7295910870587384,0.051045119655759454,0.9489548803442406,0.9744001730280721,0.8553302319025309,0.8735496322833659,0.6114847425983561,9.0,0.30007283321194467,0.9068337265989627,0.9036724305661649,0.742529764791257,0.7431009042634324,0.6131128017069364,0.8402180454964601,0.6804492157103926,0.8055488212329237,False,1,0.8055488212329237,11
9338.png,00819,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny paws near the belly, vertical storybook illustration, bright lighting",1,"[2, 0, 2, 0, 0, 2]",0.8328184485435486,0.5768833160400391,0.02007356658577919,0.14168121465381073,0.6183084892435868,0.7637933801721642,0.05461478934372556,0.9453852106562745,0.9622772060419066,0.8670472860155513,0.8742893312733289,0.6120025318913301,9.0,0.18435951875442322,0.8946027540721183,0.7866180511528562,0.7465208519936715,0.7803990693712315,0.7082009609371808,0.752393184172294,0.4915541165938644,0.7724012604687358,True,0,0.8024012604687358,12
9338.png,00038,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, storybook creature illustration, warm lighting",1,"[0, 0, 0, 3, 0, 0]",0.763179361820221,0.569120466709137,0.017022963613271713,0.13047207982274106,0.6565010333150185,0.7661946614583334,0.057124557492620735,0.9428754425073793,0.9899628057278593,0.8727865636794047,0.8826814564498978,0.6178770195149285,8.0,0.4978102189781022,0.5150830145629555,0.8408334516251632,0.8801899026770154,0.9575455476769437,0.7148769290232571,0.6906451629546466,0.9229397751332755,0.7625126745228762,True,0,0.7925126745228762,13
9338.png,00509,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny paws near the belly, vertical storybook illustration, storybook lighting",1,"[0, 0, 2, 0, 0, 4]",0.828941822052002,0.5844497680664062,0.017116768285632133,0.13083106773863817,0.6479484174859531,0.7983285409432871,0.06407558886051475,0.9359244111394852,0.9803927445031818,0.8828999362239354,0.8901821771738684,0.6231275240217078,10.0,0.1991701244813278,0.8734758791305884,0.7337742808723984,0.8759089680065043,0.9178763972902348,0.8042145485512101,0.519628396892727,0.7738230064701545,0.79118072417224,False,1,0.79118072417224,14
9338.png,00914,"rainbow fantasy hamster with orange snout and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, soft lighting",1,"[5, 0, 0, 0, 0, 1]",0.8388397693634033,0.585180401802063,0.019116759300231934,0.13826336933632108,0.5804038078544059,0.8193585431134259,0.05236561419986063,0.9476343858001394,0.9743441671888506,0.8952522128688607,0.8867637846156443,0.620734649230951,11.0,0.23180212014134274,0.9274178040185856,0.7286715667929787,0.787278693330812,0.6045877694789026,0.8626815112292645,0.8077298153932754,0.6795765556954869,0.7891473726201903,False,1,0.7891473726201903,15
9338.png,00373,"rainbow dragon hamster with orange snout and blue green oval belly, colorful bristles around the shoulders, tiny clawed paws, vertical storybook illustration, soft colorful background, bright lighting",1,"[1, 1, 0, 0, 1, 2]",0.8371152877807617,0.586491584777832,0.017419537529349327,0.13198309561966384,0.6281172557008132,0.8086920844184028,0.06356047439254568,0.9364395256074544,0.9723283241053927,0.8861309367719687,0.8739988587382443,0.611799201116771,9.0,0.24816176470588236,0.9180197083251042,0.7195143221919774,0.8621710234159359,0.8258945574741197,0.8330269521196869,0.5323017982631597,0.6481665156048314,0.7847177303991747,False,1,0.7847177303991747,16
9338.png,00426,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, small clawed paws, vertical storybook illustration, warm lighting",1,"[2, 0, 3, 0, 0, 0]",0.8297047019004822,0.5617735385894775,0.02092435397207737,0.14465252839849488,0.6169995141996302,0.7189218026620372,0.052580487483740675,0.9474195125162593,0.9671902025129526,0.848549681081198,0.864245902115421,0.6049721314807947,10.0,0.22792022792022792,0.877633428791202,0.8921440765348834,0.7110879043558742,0.7743277189319075,0.5834503866688042,0.8024432712565308,0.5681064124482088,0.7820676245064103,False,1,0.7820676245064103,17
9338.png,00416,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, storybook creature illustration, warm lighting",1,"[2, 0, 0, 3, 0, 0]",0.8339860439300537,0.5865601897239685,0.01888374052941799,0.13741812300209166,0.6406502631707053,0.7450629340277778,0.05298874795780577,0.9470112520421943,0.9794565472957009,0.862623567986408,0.8715874715615085,0.6101112300930559,10.0,0.36849458609849806,0.9009659262185171,0.7190351882463573,0.7973582647511552,0.8840257500890487,0.6561271529172208,0.7923988070194682,0.7592355655820006,0.7798666201093345,False,1,0.7798666201093345,18
9338.png,00417,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration, bright lighting",1,"[2, 0, 1, 0, 0, 2]",0.846125602722168,0.5757466554641724,0.02053459733724594,0.1432989788423,0.6136342495753434,0.7572925708912037,0.0575582315791463,0.9424417684208537,0.9652310011400881,0.8636824760763581,0.8707704856040289,0.6095393399228202,9.0,0.18015759312320917,0.9671242061058387,0.7945564389399775,0.7272289970410948,0.7587187881509618,0.6901276117034484,0.6799754456311097,0.5375789402593613,0.7775371575767087,False,1,0.7775371575767087,19
9338.png,00770,"rainbow dragon hamster with orange snout and blue green oval belly, rainbow quills behind the shoulders, small paws near the belly, vertical storybook illustration, soft colorful background, soft lighting",1,"[1, 2, 1, 0, 1, 1]",0.835492730140686,0.5931099653244019,0.01788938045501709,0.13375118861160484,0.6117589940797186,0.8282900209780092,0.05961312647172579,0.9403868735282742,0.9687891020729286,0.895623735589586,0.8889755148982262,0.6222828604287584,8.0,0.3263736263736264,0.9091770786773801,0.6732918416934783,0.8410864959020428,0.7500208887297536,0.8875125302060454,0.6294187065622474,0.5930198095731611,0.7745902786930979,False,1,0.7745902786930979,20
9338.png,00232,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration, storybook lighting",1,"[0, 0, 1, 0, 0, 4]",0.8309484124183655,0.5970972180366516,0.017964789643883705,0.1340327931660148,0.6306640476155286,0.7821632667824074,0.05523527153763228,0.9447647284623677,0.981748551316942,0.8789908352773004,0.891984334192245,0.6243890339345715,11.0,0.1700404858299595,0.8844114138852218,0.6454450430034164,0.8377283586306675,0.8377072091221873,0.759272352473518,0.7371274124350148,0.7949486321326152,0.7694774938874448,False,1,0.7694774938874448,21
9338.png,00079,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, soft lighting",1,"[2, 0, 0, 0, 0, 1]",0.7933101654052734,0.5707194805145264,0.019296562299132347,0.13891206678734697,0.631279838759879,0.758108068395544,0.04835072789817884,0.9516492721018212,0.9688115642979739,0.8679881888732269,0.8833086406802577,0.6183160484761804,8.0,0.3624955181068483,0.6792901468769165,0.8296660090889754,0.7795429694086599,0.8405634009587274,0.6923948326844339,0.9065083757363194,0.5933698067505151,0.7678034257285122,False,1,0.7678034257285122,22
9338.png,00203,"small dragon hamster with orange face and teal belly, colorful bristles around the shoulders, small paws near the belly, vertical storybook illustration, warm lighting",1,"[2, 1, 1, 0, 0, 0]",0.8494493365287781,0.634354829788208,0.016346625983715057,0.12785392439700494,0.5769282934273349,0.8199310302734375,0.04890246454341744,0.9510975354565826,0.9885933336681306,0.899571767766477,0.887732170925727,0.6214125196480088,15.0,0.2247191011235955,0.9852379213745933,0.38523951077551843,0.9114114336491963,0.5884674728077818,0.8642731223545164,0.8929339560865436,0.9016012232131906,0.7368585833959167,True,0,0.7668585833959167,23
9338.png,00579,"colorful dragon hamster with orange face and teal belly, colorful bristles around the shoulders, tiny paws near the belly, vertical storybook illustration, gentle lighting",1,"[0, 1, 2, 0, 0, 3]",0.8142849206924438,0.5983390212059021,0.016089579090476036,0.12684470462134412,0.5772179458104809,0.8471849229600693,0.055163219591736846,0.9448367804082631,0.9832170919965287,0.908569506874229,0.8865513743079397,0.6205859620155578,9.0,0.3832271762208068,0.7935985624148935,0.6367723439390804,0.9234463900821867,0.589810952297161,0.940043553267909,0.7389001120709883,0.8178308306524779,0.7646101509673779,False,1,0.7646101509673779,24
9338.png,00433,"small dragon hamster with orange face and teal belly, colorful bristles around the shoulders, small paws near the belly, vertical storybook illustration, soft lighting",1,"[2, 1, 1, 0, 0, 1]",0.8441017866134644,0.6320682764053345,0.016298281028866768,0.12766472116002434,0.5948945749884637,0.8642267297815392,0.054842176700098534,0.9451578232999015,0.9656555302012519,0.9128383725969086,0.9049415176299078,0.6334590623409354,12.0,0.253475935828877,0.9560947943411328,0.40120869967376427,0.9136676842389663,0.6717995362820104,0.9874226583833756,0.7467987553354617,0.5441937779618731,0.7327866727333828,True,0,0.7627866727333829,25
9338.png,00845,"small dragon hamster with orange face and teal belly, colorful bristles around the shoulders, tiny paws near the belly, vertical storybook illustration, soft lighting",1,"[2, 1, 2, 0, 0, 1]",0.8407856225967407,0.6344888210296631,0.016276810318231583,0.1275806032209896,0.5943194050545673,0.8649981463396991,0.05480304075908826,0.9451969592409117,0.9758823887129553,0.9152445793297748,0.9024533424435094,0.6317173397104565,13.0,0.21756132243156773,0.9380223329833789,0.38430372180092753,0.9146707915461463,0.6691317556799506,0.9895673268789027,0.7477616199398821,0.7035444925537254,0.7326897219773683,True,0,0.7626897219773683,26
9338.png,00962,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, small paws near the belly, storybook creature illustration, gentle lighting",1,"[0, 0, 1, 3, 0, 3]",0.7651448249816895,0.5874727368354797,0.017026588320732117,0.130485969823319,0.6572828784318488,0.8013480857566551,0.06328353509780266,0.9367164649021973,0.9899322109012947,0.8864438434865228,0.88660123706179,0.6206208659432529,11.0,0.28823953823953824,0.5257944138956165,0.7126619991000107,0.8800242642741211,0.9611719389633678,0.8126093938051291,0.5391153572986087,0.9224630590947862,0.7310853862567925,True,0,0.7610853862567926,27
9338.png,00028,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, warm lighting",1,"[2, 0, 0, 0, 0, 0]",0.8232172727584839,0.5759208798408508,0.020356304943561554,0.14267552328119057,0.615049549692294,0.7458394368489584,0.055730019359363656,0.9442699806406364,0.9738593120659677,0.8608941022194475,0.8759105665968127,0.6131373966177688,8.0,0.23260007212405337,0.8422781773957153,0.7933396635072688,0.7346637111606676,0.7652833006116804,0.6582859620841468,0.7249550932480419,0.6720217420431314,0.7594515160895703,False,1,0.7594515160895703,28
9338.png,00690,"rainbow dragon hamster with orange snout and blue green oval belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration, soft colorful background, gentle lighting",1,"[1, 0, 1, 0, 1, 3]",0.8356950879096985,0.597740650177002,0.018898891285061836,0.13747323843229212,0.593067770194581,0.7960018581814237,0.047847518944681484,0.9521524810553185,0.9608200188441034,0.8836182083198229,0.8731141992473069,0.6111799394731148,10.0,0.20553359683794467,0.9102798899202728,0.6409513410547024,0.7967010126666787,0.6633263632149571,0.7977459769789873,0.9188888648070492,0.4688488233703091,0.7572409066386561,False,1,0.7572409066386561,29
9338.png,00781,"rainbow dragon hamster with orange snout and blue green oval belly, orange yellow blue spines, tiny clawed paws, vertical storybook illustration, gentle pastel background, warm lighting",1,"[1, 3, 0, 0, 2, 0]",0.7994635105133057,0.5806280374526978,0.019674446433782578,0.14026562812671742,0.6411034679184292,0.777801513671875,0.061211875666115495,0.9387881243338845,0.9906377994431077,0.8767140845578248,0.8625360720861929,0.603775250460335,9.0,0.24606230311515576,0.7128247040113094,0.760465080459952,0.7634017362089467,0.8861278259513051,0.747145941155953,0.590084555628691,0.9334572503429646,0.7550399773799354,False,1,0.7550399773799354,30
9338.png,00533,"colorful dragon hamster with orange face and teal belly, rainbow quills behind the back, small clawed paws, storybook creature illustration, warm lighting",1,"[0, 0, 3, 3, 0, 0]",0.7846012115478516,0.5739957690238953,0.01862926408648491,0.1364890621496276,0.6322938287775199,0.7542509856047452,0.05362413935676488,0.9463758606432351,0.9843344017296723,0.8675113750932021,0.8820548615894509,0.6174384031126156,8.0,0.3727921833897031,0.6318280095215326,0.8067845533210309,0.8084373251824478,0.8452665377889496,0.6816714902067993,0.7767662229492168,0.8352402926288137,0.7545428227649419,False,1,0.7545428227649419,31
9338.png,00848,"small dragon hamster with orange face and teal belly, colorful bristles around the shoulders, small clawed paws, vertical storybook illustration, warm lighting",1,"[2, 1, 3, 0, 0, 0]",0.8322732448577881,0.60360187292099,0.017865387722849846,0.13366146685881405,0.563350446156383,0.7974322283709491,0.05012847796256943,0.9498715220374305,0.9930715106438067,0.8899138376087892,0.8775904923080354,0.6143133446156248,12.0,0.34866739686016796,0.8916314979782335,0.6000168175598637,0.8421564287471672,0.5254900544267656,0.8017226480135502,0.8627702524582824,0.9713783400400382,0.7544326488101606,False,1,0.7544326488101606,32
9338.png,00407,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, gentle lighting",1,"[2, 0, 0, 0, 0, 3]",0.8321834206581116,0.5871611833572388,0.02106538601219654,0.14513919529953492,0.6100400530800638,0.7269784432870369,0.047298406629712034,0.9527015933702879,0.9767595707493384,0.8559377713086351,0.8707086237571927,0.6445504778907798,6.0,0.3968481375358166,0.8911419732232883,0.7148378749764284,0.7052843964454586,0.7420480146542633,0.6058492101649429,0.9323987178548425,0.71721238325201,0.7539343060728662,False,1,0.7539343060728662,33
9338.png,00449,"bright fantasy hamster with orange snout and teal belly, rainbow quills behind the back, small paws near the belly, vertical storybook illustration, soft colorful background, warm lighting",1,"[3, 0, 1, 0, 1, 0]",0.8026596307754517,0.5705166459083557,0.027270909398794174,0.16513906079057789,0.6055062850475698,0.7799117476851852,0.04865395716331552,0.9513460428366844,0.9834593963670553,0.880623280724584,0.8494971998987566,0.5991016481765523,6.0,0.2948453608247423,0.7302429498040601,0.8310825971141234,0.4667857902397229,0.7210192756703082,0.7530127486008595,0.899048002511918,0.8216063179683476,0.7493446154491917,False,1,0.7493446154491917,34
9338.png,00865,"bright fantasy hamster with orange snout and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, soft colorful background, bright lighting",1,"[3, 0, 0, 0, 1, 2]",0.8169606924057007,0.5826668739318848,0.02697775326669216,0.1642490586478113,0.6025349391262652,0.800607751916956,0.05066716923964074,0.9493328307603592,0.9866778917862336,0.8898755574860026,0.853379194083005,0.8406479843345577,4.0,0.8109418282548476,0.8081810078687774,0.7462259355912434,0.4773990751473144,0.7072374373931125,0.8105511405237078,0.8495167890174451,0.8717555934638235,0.748323569464847,False,1,0.748323569464847,35
9338.png,00839,"small dragon hamster with orange face and teal belly, colorful bristles around the shoulders, small paws near the belly, vertical storybook illustration, bright lighting",1,"[2, 1, 1, 0, 0, 2]",0.8444070816040039,0.6282463073730469,0.017176132649183273,0.1310577454757378,0.5950298816906702,0.8554800528067129,0.0486830056897299,0.9513169943102701,0.9673470217808036,0.9113963761277759,0.9050373409446761,0.6335261386612733,13.0,0.26113074204946995,0.9577585938068459,0.4279011643662548,0.8732058336089081,0.6724271222773872,0.9631054171340946,0.8983333193543654,0.5705499059575031,0.7468658178259514,False,1,0.7468658178259514,36
9338.png,00797,"small dragon hamster with orange face and teal belly, rainbow quills behind the back, tiny clawed paws, vertical storybook illustration, clean illustration background, soft lighting",1,"[2, 0, 0, 0, 3, 1]",0.8447381258010864,0.5802799463272095,0.020649109035730362,0.1436979785373836,0.6275677670017563,0.7269795735677084,0.06524519744916984,0.9347548025508301,0.9705606040923356,0.8484171098167264,0.862558287388319,0.6037908011718233,10.0,0.18922906676503135,0.9595627215367504,0.7628961336679639,0.722470921483208,0.8233458927995522,0.6058523525363654,0.4908524257017579,0.6206226274248378,0.7466987876825387,False,1,0.7466987876825387,37
9338.png,00291,"colorful dragon hamster with orange face and teal belly, colorful bristles around the shoulders, small paws near the belly, storybook creature illustration, warm lighting",1,"[0, 1, 1, 3, 0, 0]",0.8038191795349121,0.6145419478416443,0.015630042180418968,0.12502016709482902,0.6063539714813984,0.8330841064453125,0.052084653311135945,0.947915346688864,0.993845635351126,0.9054273463117182,0.8895483749799621,0.6226838624859734,9.0,0.2894736842105263,0.7365622693678991,0.5236118124209335,0.9452040192641826,0.724951055291467,0.9008408985925321,0.8146423180186417,0.9834404337077439,0.7464677232741601,False,1,0.7464677232741601,38
9338.png,00335,"colorful dragon hamster with orange face and teal belly, colorful spines behind the back, small paws near the belly, vertical storybook illustration, warm lighting",1,"[0, 4, 1, 0, 0, 0]",0.7896243929862976,0.6044257879257202,0.01623861864209175,0.127430838661965,0.6465343565661272,0.773660730432581,0.05781229371923297,0.942187706280767,0.9801699367150983,0.8739470132359496,0.8825917229346428,0.61781420605425,8.0,0.36206274792643345,0.659203390226916,0.5942626311738448,0.9164567354867383,0.9113176325326846,0.7356338634513924,0.6737247350132457,0.7703513069050238,0.716194995934403,True,0,0.746194995934403,39
9338.png,00390,"rainbow dragon hamster with orange snout and blue green oval belly, colorful bristles around the shoulders, tiny paws near the belly, painterly fantasy background, warm lighting",1,"[1, 1, 2, 1, 0, 0]",0.7941217422485352,0.5954604744911194,0.015500354580581188,0.12450042000162564,0.6215872024387343,0.8443626121238426,0.05896599859122051,0.9410340014087795,0.9607749980377865,0.9014800755563592,0.8996982302833256,0.6297887611983279,14.0,0.2099364960776989,0.683713085870503,0.6568759883958837,0.9514020088138626,0.7956065531881921,0.9321970518271321,0.6453400442019653,0.4681473276324066,0.7450362889535691,False,1,0.7450362889535691,40
9338.png,00752,"rainbow dragon hamster with orange snout and blue green oval belly, colorful bristles around the shoulders, tiny paws near the belly, painterly fantasy background, soft lighting",1,"[1, 1, 2, 1, 0, 1]",0.7661744952201843,0.5929252505302429,0.014652274549007416,0.12104658007976687,0.6161260765792075,0.8527470341435185,0.0634198632469845,0.9365801367530155,0.9573184736306097,0.9030029079542607,0.8958090737621198,0.6270663516334838,14.0,0.24656046343229543,0.5314059202935459,0.6745818817434148,0.9925890861864558,0.7702764989296941,0.9555071630356566,0.535761265227617,0.41428918207798415,0.7131165702422992,True,0,0.7431165702422993,41
