target_name,id,prompt,seed_index,combo,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,rank
1159_7.png,00290,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",1,"[0, 1, 1, 2, 1, 0]",0.8268659710884094,0.34956350922584534,0.007006682921200991,0.08370593121876724,0.8253483201417292,0.7759280734592013,0.06317625165257203,0.936823748347428,0.9809516539880089,0.8732462757758421,0.841001820286125,0.8535297284039158,2.0,0.8911134527572884,0.9289637220569109,0.9494191918059904,0.9603928040065679,0.9808622627695486,0.7547357122199724,0.9336978799710843,0.7765271105569873,0.9246455018460695,True,0,0.9546455018460696,1
1159_7.png,00273,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, tiny face mostly hidden below orange spiky fur, spiky amber bristles forming a square top cap, subtle wood block texture, clean studio object photo",1,"[0, 1, 0, 1, 1, 2]",0.763102650642395,0.3635585904121399,0.006313940975815058,0.07946031069543498,0.837926602644775,0.7942069724754051,0.06575804844315739,0.9342419515568426,0.9821534850547731,0.8808085176697817,0.8366993576304953,0.7489592707323903,6.0,0.7857390100380754,0.7345332925244944,0.8992977618333119,1.0,1.0,0.8446780939244952,0.8661114592340298,0.7940797222851868,0.8935636238018129,True,0,0.9235636238018129,2
1159_7.png,00648,"small hedgehog with compact cubical wooden block body, soft peach beige cube grid sides, small face mostly hidden below orange spiky fur, spiky amber bristles forming a square top cap, subtle wood block texture, realistic studio object photo",1,"[0, 3, 1, 1, 1, 0]",0.8119393587112427,0.34749382734298706,0.007993769831955433,0.08940788461850237,0.8011671366110281,0.7718664098668983,0.06805185904135753,0.9319481409586424,0.9770601051501011,0.8689337548056493,0.8391353197663638,0.7799240089087423,4.0,0.7022900763358778,0.8834487200831105,0.9568314686035692,0.9071995464821125,0.9440708219492445,0.7347500611777271,0.8060639571430823,0.7196914639656324,0.8889854381223524,True,0,0.9189854381223524,3
1159_7.png,00642,"small hedgehog with compact cubical wooden block body, soft peach beige cube grid sides, tiny face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, subtle wood block texture, realistic studio object photo",1,"[0, 3, 0, 2, 1, 0]",0.7888580560684204,0.34778738021850586,0.007731234189122915,0.08792743706672516,0.8238741429413051,0.7313848424840855,0.06599549573507141,0.9340045042649285,0.9873689047559809,0.8534985365617596,0.819330563111229,0.8497173637552571,3.0,0.9408777656873413,0.8130680128736862,0.955780149951127,0.9210105726958294,0.9786193161760047,0.5355581633334066,0.8598955507501779,0.8702503585305762,0.8828057282520372,True,0,0.9128057282520372,4
1159_7.png,00225,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, soft amber bristles forming a low square cap on top, matte wooden block texture, realistic studio object photo",1,"[0, 0, 0, 2, 3, 0]",0.7669649124145508,0.3770788908004761,0.007183701731264591,0.08475672086191507,0.8268312865559462,0.8131566930700233,0.06564025304280759,0.9343597469571924,0.989129210801112,0.8907722654767503,0.8401440714364566,0.7526806970925799,5.0,0.6902905740609497,0.7463103017842719,0.8508766930232786,0.9505900363980866,0.9831185820683079,0.9379212920735915,0.8691951138105473,0.8959594364429806,0.8827635347366585,True,0,0.9127635347366585,5
1159_7.png,00032,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface, matte wooden block texture, realistic studio object photo",1,"[0, 0, 0, 0, 3, 0]",0.7710443735122681,0.35383424162864685,0.007534865755587816,0.08680360450803766,0.8351856815838797,0.7336917453342015,0.06656667321290788,0.9334333267870921,0.9915705167278485,0.8551770531214427,0.8203137343365042,0.7520832888298745,5.0,0.7473919523099851,0.7587496065121602,0.9341241597722577,0.9314947542591878,0.9958297146673147,0.5469094124713577,0.8449432347997698,0.931614443395937,0.8750300006178474,True,0,0.9050300006178474,6
1159_7.png,00284,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, amber quill fur only on the top surface, clean timber cube texture, soft shallow depth of field",1,"[0, 1, 1, 0, 2, 1]",0.845542311668396,0.3590169847011566,0.009334864094853401,0.09661710042665016,0.8097044770698943,0.6904217755353009,0.06228031538270669,0.9377196846172933,0.985080409720972,0.8359077705511324,0.817140697524751,0.747752299673806,5.0,0.7395871061209707,0.9859125900841791,0.9155628888144605,0.8399451081961045,0.9570603042819175,0.3339970189762182,0.9571517497370986,0.8368271379946192,0.8667697973691256,True,0,0.8967697973691257,7
1159_7.png,00103,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small face mostly hidden below orange spiky fur, amber quill fur only on the top surface, matte wooden block texture, realistic studio object photo",1,"[0, 0, 1, 0, 3, 0]",0.8011431694030762,0.3661384582519531,0.007684334646910429,0.08766033679441591,0.8259802479349869,0.7395669442635996,0.06844881201581167,0.9315511879841883,0.9887920614864236,0.8566064530103704,0.8304834564271703,0.6228625923203777,9.0,0.5796316359696642,0.8505284187277675,0.890058325237646,0.9235023386878942,0.9818237348984388,0.5758186692175924,0.7956724999834365,0.8910354074518781,0.8627018277683024,True,0,0.8927018277683024,8
1159_7.png,00005,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, small face mostly hidden below orange spiky fur, amber quill fur only on the top surface, soft timber block texture, realistic studio object photo",1,"[0, 0, 1, 0, 0, 0]",0.7895809412002563,0.3680282533168793,0.00750844506546855,0.08665128426900867,0.8285657172123098,0.7368350558810763,0.06537507396966422,0.9346249260303358,0.9816015187595571,0.8550148030090132,0.8286885984603339,0.8226112083570954,3.0,0.8043790380473798,0.8152722717752354,0.8832902879716552,0.9329157426701475,0.9857575018204989,0.5623762541434001,0.8761369864139552,0.7860183147089431,0.8612884241386058,True,0,0.8912884241386059,9
1159_7.png,00570,"small hedgehog with compact cubical wooden block body, warm peach beige cube grid sides, small face mostly hidden below orange spiky fur, spiky amber bristles forming a square top cap, subtle wood block texture, clean studio object photo",1,"[0, 1, 1, 1, 1, 2]",0.7666193842887878,0.3537304997444153,0.007101613562554121,0.08427107192004929,0.8226301909034142,0.7892478660300926,0.06660764672016825,0.9333923532798317,0.9800500138977412,0.877858866141031,0.8436948308439326,0.7668734121172127,5.0,0.7364091559370529,0.7452566994712542,0.9344956968513594,0.9551206327429016,0.9767266549782079,0.8202765233253984,0.8438706280358013,0.7633587553191267,0.8906592011541532,False,1,0.8906592011541532,10
